;vertical_force_1;side_force_1;internal_force_1;external_force_1;vertical_force_2;side_force_2;internal_force_2;external_force_2
0;35.186;25.11;4.593;149.736;110.753;33.182;34.66;75.186
1;27.244;-8.045;59.035;71.518;101.53;-4.603;58.571;67.284
2;38.212;21.906;1.148;153.181;123.184;43.925;14.194;105.785
3;28.757;-7.195;73.22;80.637;113.56;7.498;39.321;68.905
4;41.615;17.721;33.3;126.838;115.164;38.986;6.88;90.384
5;38.968;3.791;84.162;102.927;109.55;-4.418;61.003;70.121
6;38.212;20.467;22.56;128.054;130.001;37.875;24.326;106.19
7;33.295;-4.252;70.383;74.558;116.367;4.535;44.995;68.702
8;39.724;24.522;6.755;125.622;114.763;38.245;9.331;104.569
9;39.346;5.295;73.828;107.588;110.753;-4.109;59.99;75.997
10;36.321;17.067;30.058;117.517;140.828;38.677;35.471;104.569
11;31.404;5.23;73.625;72.531;112.758;-1.886;47.629;63.028
12;40.859;22.952;10.2;125.42;110.352;24.724;48.642;90.384
13;34.43;6.669;80.515;95.429;107.144;-2.627;56.748;74.984
14;41.994;18.505;34.313;128.256;131.605;30.28;40.131;96.058
15;34.052;-3.533;74.638;71.923;116.367;-2.319;46.21;70.121
16;40.859;17.982;29.855;112.451;115.966;39.727;7.912;92.208
17;35.564;7.323;85.986;95.024;107.144;-5.282;62.421;72.147
18;37.077;14.255;36.745;110.627;136.417;38.986;30.81;103.961
19;34.808;-4.449;80.109;68.276;119.976;9.968;42.36;71.336
20;42.372;22.298;19.521;122.988;118.372;37.628;17.841;79.442
21;40.481;4.184;81.122;102.927;106.743;-4.665;59.99;74.579
22;37.833;17.721;31.071;119.543;140.026;47.197;18.044;121.59
23;32.161;4.053;77.88;73.545;125.991;4.226;50.466;71.336
24;41.237;18.374;30.261;112.653;121.179;34.232;12.775;90.384
25;38.212;5.034;88.215;94.619;106.342;-5.838;65.258;72.147
26;3.796;-0.983;19.385;15.413;135.615;44.79;22.705;119.564
27;35.943;18.898;26.613;118.125;121.981;3.176;51.276;71.134
28;31.026;5.165;77.678;75.368;116.768;40.406;5.886;94.032
