;vertical_force_1;side_force_1;internal_force_1;external_force_1;vertical_force_2;side_force_2;internal_force_2;external_force_2
0;145.161;24.953;84.262;65.475;115.034;13.68;90.038;62.595
1;124.941;39.542;97.433;56.964;124.481;15.733;102.196;76.577
2;130.492;14.709;85.072;70.338;130.15;36.051;112.733;70.295
3;111.462;24.332;76.764;42.577;142.62;10.565;93.483;80.022
4;147.143;28.678;82.236;54.735;118.813;9.999;79.501;61.987
5;129.699;30.664;94.596;63.651;119.947;24.229;102.196;69.485
6;135.249;14.709;87.301;70.136;124.859;10.069;100.777;75.766
7;109.876;32.154;74.738;40.551;134.306;21.467;96.319;73.74
8;142.782;20.731;74.941;59.193;117.679;30.883;89.835;53.882
9;122.563;25.077;89.733;59.598;125.615;26.069;104.628;73.943
10;130.095;21.414;85.883;68.514;128.638;19.344;108.072;72.727
11;106.308;32.403;76.359;35.485;138.463;7.379;92.064;81.035
12;147.936;18.186;77.575;60.612;117.301;22.529;85.174;55.503
13;136.835;21.352;95.61;65.88;113.522;34.636;101.791;66.242
14;133.267;26.008;87.301;68.514;127.504;15.521;105.033;73.537
15;111.858;28.181;73.927;43.793;136.952;17.361;97.535;73.335
16;144.764;35.383;80.614;53.925;121.08;13.609;84.364;59.353
17;124.941;36.128;96.217;56.559;127.127;14.742;100.98;78.198
18;136.042;15.144;84.465;75.404;121.836;9.503;101.791;70.7
19;115.426;29.609;81.628;41.159;133.551;10.423;85.782;77.185
20;138.817;28.119;79.196;51.088;124.103;15.237;85.174;61.582
21;118.598;24.208;86.288;59.396;127.504;27.485;105.843;72.524
22;131.681;20.421;90.138;63.854;136.196;33.786;113.341;76.78
23;115.03;19.552;72.104;46.832;131.661;34.636;99.562;69.079
24;147.143;34.886;84.667;52.506;115.034;8.087;77.474;59.555
25;130.492;31.409;93.178;61.625;119.947;14.317;98.954;73.74
26;141.989;22.594;92.975;70.136;128.638;28.689;109.693;73.74
27;114.237;20.917;73.32;45.617;129.772;26.919;94.496;69.485
28;139.214;40.349;82.641;46.427;125.615;9.645;84.567;64.013
29;120.977;34.265;88.112;59.598;123.725;19.06;103.412;71.511
30;131.285;36.748;94.191;58.991;133.929;11.131;105.033;82.656
31;112.255;29.485;71.091;43.59;133.929;19.202;96.522;72.524
32;145.954;19.614;74.941;61.422;121.458;28.051;94.496;52.463
33;120.184;29.795;91.152;54.533;130.905;15.945;100.372;81.035
34;130.888;26.008;88.517;63.854;130.905;25.998;109.896;74.145
35;107.497;30.292;71.698;39.943;133.929;18.211;93.483;73.74
36;148.332;16.199;72.306;66.083;122.97;10.777;85.377;59.555
37;120.977;25.884;91.152;55.546;125.237;34.989;105.235;74.145
38;130.095;30.292;90.949;61.017;136.196;6.6;103.412;82.251
39;111.858;32.465;72.914;42.78;131.283;16.583;93.28;70.295
40;143.971;38.3;83.046;49.669;121.836;15.167;86.593;60.569
41;126.924;34.451;91.962;59.598;129.394;12.264;100.17;77.59
42;130.492;35.507;95.407;56.964;131.283;17.786;103.412;80.63
43;110.669;27.995;69.469;45.819;127.127;14.883;91.659;67.661
44;132.078;20.979;70.483;51.493;130.905;26.423;94.698;60.366
45;118.202;24.27;84.465;58.383;128.26;26.919;106.046;74.551
46;130.888;35.445;92.773;60.206;137.708;12.193;107.262;80.022
