;vertical_force_1;side_force_1;internal_force_1;external_force_1;vertical_force_2;side_force_2;internal_force_2;external_force_2
0;159.336;96.261;36.907;92.074;109.452;47.532;21.795;78.395
1;150.952;6.624;60.966;52.762;112.756;-13.224;61.692;40.907
2;144.563;59.622;8.741;86.602;112.022;36.14;5.764;83.461
3;143.365;11.356;12.333;44.454;109.452;-20.69;56.828;13.146
4;138.175;66.179;31.031;64.92;132.578;38.2;13.487;78.395
5;146.559;10.477;39.892;71.405;116.794;-16.056;71.216;35.841
6;152.948;76.86;24.749;107.677;106.883;37.942;10.65;91.567
7;137.775;4.663;20.642;35.133;115.325;-17.343;53.789;23.481
8;144.563;72.669;36.097;73.431;119.363;40.195;22.403;73.734
9;139.772;10.206;45.566;61.475;116.794;-16.314;68.987;39.894
10;153.747;74.359;28.194;111.527;110.92;41.611;10.244;93.796
11;143.765;4.798;25.1;37.564;116.794;-18.888;56.423;20.846
12;161.732;97.749;48.863;95.113;110.92;44.378;35.574;76.977
13;144.164;3.446;53.671;56.612;116.794;-15.412;64.731;44.96
14;151.75;74.562;28.802;109.703;109.452;40.195;11.663;93.998
15;140.57;3.446;27.734;29.256;120.465;-17.215;56.423;23.886
16;156.541;80.781;33.665;77.889;115.692;42.769;22.808;70.492
17;148.556;7.502;51.442;63.502;115.325;-6.402;65.137;39.692
18;150.153;63.137;18.062;98.153;110.553;36.848;3.355;86.703
19;141.369;3.649;24.897;35.133;118.996;-15.799;56.221;20.846
20;156.142;80.308;40.149;83.765;115.692;54.547;36.79;83.664
21;146.959;4.798;50.024;63.299;110.186;-3.763;58.247;42.528
22;148.556;65.774;18.062;96.734;106.515;28.546;7.385;76.369
23;135.779;3.041;19.628;36.348;121.933;-15.992;55.41;23.683
24;148.157;76.387;36.907;75.863;122.667;42.061;20.174;74.545
25;147.358;10.206;43.945;68.973;114.958;-10.521;67.568;37.463
26;148.955;59.487;6.309;87.21;115.692;25.843;14.883;75.761
27;140.97;4.596;15.778;38.983;118.262;-19.982;56.626;20.441
28;142.567;67.802;33.462;69.581;122.3;37.492;17.134;72.316
29;146.559;8.246;43.54;68.162;112.756;-10.972;67.163;35.639
30;150.153;74.291;26.168;105.042;112.389;42.576;11.46;94.809
31;140.57;3.852;22.263;34.119;117.528;-19.21;58.652;20.846
32;156.941;86.594;46.229;90.452;113.857;49.656;32.129;75.558
33;142.167;3.987;51.848;57.423;118.629;-7.625;62.908;45.568
34;156.941;74.967;25.56;110.919;106.883;39.551;10.447;89.945
35;138.175;3.852;27.734;29.256;125.971;-13.546;54.194;29.357
36;152.549;77.063;36.705;79.105;120.832;48.304;27.874;78.192
37;148.157;7.367;50.429;62.489;111.655;-8.526;62.3;38.881
38;150.153;66.585;12.186;93.695;109.819;26.036;6.98;77.99
39;140.57;2.635;18.413;36.551;119.363;-18.18;55.005;22.873
40;152.948;63.475;18.873;62.894;117.161;29.254;8.015;59.55
41;145.362;5.474;42.121;66.744;113.49;-10.907;64.326;38.07
42;156.142;73.615;21.304;105.448;108.718;31.635;3.152;85.285
43;137.376;3.852;22.06;32.498;121.933;-19.853;58.855;24.696
44;151.75;101.264;56.766;93.087;116.427;55.77;37.6;81.84
45;135.779;3.108;56.914;48.304;124.502;-14.64;63.11;49.418
46;144.164;60.163;11.983;87.008;121.933;34.724;4.143;91.567
47;144.563;8.111;15.778;43.441;112.022;-22.814;55.815;15.172
48;152.149;74.967;33.868;75.66;121.933;39.616;20.579;72.519
49;145.761;6.015;47.592;61.881;113.857;-11.615;62.3;40.502
50;162.531;97.14;47.039;132.601;103.946;52.359;31.319;105.346
51;140.171;1.351;38.879;18.516;126.338;-17.472;49.939;35.639
52;155.344;86.73;37.515;78.7;122.667;55.448;36.384;86.501
