;vertical_force_1;side_force_1;internal_force_1;external_force_1;vertical_force_2;side_force_2;internal_force_2;external_force_2
0;137.239;65.971;34.038;75.611;109.62;60.376;37.069;89.693
1;116.077;11.553;41.343;43.797;119.531;-25.931;69.923;39.844
2;120.07;42.581;10.937;58.184;109.253;44.737;4.647;84.83
3;102.102;4.657;9.935;3.62;109.62;-18.465;40.541;2.559
4;128.455;49.476;9.924;26.37;112.189;12.363;7.079;42.479
5;124.462;9.863;40.127;50.282;108.152;-26.832;69.518;29.105
6;130.85;60.901;16.408;73.99;94.202;17.705;3.837;68.213
7;118.073;8.578;9.935;11.578;101.544;-20.975;40.541;5.396
8;113.681;34.942;0.603;6.107;124.67;14.873;2.648;45.315
9;125.66;14.527;34.656;53.929;111.822;-28.57;77.218;26.268
10;102.502;36.362;4.666;34.679;126.506;17.126;11.564;83.411
11;103.699;5.063;1.626;1.851;121.733;-27.991;58.17;7.22
12;110.886;48.665;24.514;26.573;126.506;26.072;21.061;63.553
13;118.872;10.403;35.062;50.282;120.999;-31.273;76.813;38.831
14;105.696;49.273;6.479;43.595;115.493;22.275;7.714;78.548
15;107.293;3.373;5.679;1.593;116.594;-20.203;47.633;9.449
16;130.052;72.663;37.888;47.85;118.797;50.915;23.898;63.553
17;120.868;13.986;37.898;49.876;110.354;-14.089;59.994;41.263
18;117.275;61.712;9.113;53.929;114.392;14.809;11.361;78.548
19;105.296;2.9;5.679;1.593;110.721;-26.188;50.673;5.801
20;130.052;98.486;54.099;68.114;118.43;44.865;41.324;72.874
21;126.059;11.688;44.788;48.458;113.658;-23.228;63.439;42.479
22;112.484;23.788;29.793;14.415;110.354;8.116;25.951;55.65
23;106.894;5.333;2.021;5.701;104.114;-28.184;52.699;9.396
24;131.25;57.318;32.011;49.268;120.265;58.896;33.827;71.253
25;124.462;8.173;41.546;50.079;104.848;6.442;55.536;38.426
26;115.278;51.166;17.421;61.629;108.519;52.589;11.131;84.83
27;105.296;5.469;10.34;1.796;123.202;-12.608;48.444;10.867
28;130.052;77.598;37.482;50.889;114.759;60.827;36.866;69.429
29;122.865;7.767;42.154;48.66;115.86;-15.826;65.263;39.439
30;132.448;76.313;27.148;84.122;98.607;51.816;25.316;88.68
31;106.894;1.953;16.216;6.254;113.291;-15.376;46.823;5.193
