;vertical_force_1;side_force_1;internal_force_1;external_force_1;vertical_force_2;side_force_2;internal_force_2;external_force_2
0;117.392;-43.836;44.582;148.879;112.879;38.287;56.026;37.119
1;130.037;-45.233;69.912;149.69;116.844;37.046;68.59;34.687
2;129.586;51.5;50.458;128.818;122.79;22.27;57.647;31.243
3;137.715;-16.035;58.564;155.769;102.571;41.019;67.982;40.767
4;121.457;-21.621;48.432;149.487;117.24;27.981;54.0;37.524
5;123.263;-43.582;70.114;158.808;116.447;35.245;69.198;34.89
6;117.392;-19.209;53.093;142.597;124.773;32.265;60.484;32.864
7;116.037;-45.867;50.458;173.195;106.139;33.941;57.647;37.524
8;123.715;9.862;25.939;147.055;105.743;23.325;41.436;38.538
9;125.973;-79.762;75.585;163.874;110.897;33.693;68.792;38.538
10;119.198;28.65;55.322;144.421;127.944;20.842;59.674;45.225
11;133.65;14.813;44.379;165.495;120.808;39.839;64.537;50.493
12;115.586;-18.574;41.745;166.711;121.601;27.671;47.718;49.683
13;133.199;-33.808;68.493;157.187;110.104;35.618;70.008;49.48
14;118.295;-24.414;57.146;150.297;121.601;32.141;63.929;45.832
15;128.682;-36.727;48.635;171.372;123.583;43.13;62.511;48.467
16;124.618;13.924;23.305;145.839;114.465;17.614;36.978;47.656
17;128.682;-69.352;71.533;163.671;113.276;35.68;69.806;47.251
18;122.36;-9.434;54.916;148.879;121.998;25.436;54.405;42.185
19;123.263;-32.03;46.406;178.464;118.826;40.46;59.876;47.454
20;113.779;-9.561;35.666;171.777;112.483;32.265;49.745;50.088
21;111.973;-51.834;66.264;171.98;124.376;39.901;70.211;45.427
22;125.521;-23.525;54.714;147.461;117.637;27.174;55.418;43.806
23;124.166;-68.718;53.701;183.53;112.086;35.742;56.634;48.264
24;116.037;-19.97;25.534;164.482;110.104;20.345;39.207;46.846
25;127.328;-53.992;66.872;164.279;112.483;43.813;69.806;47.454
26;116.94;-41.297;57.551;154.148;122.79;17.241;60.687;42.59
27;130.489;-49.295;49.243;177.451;115.654;38.598;59.674;47.859
28;107.005;-63.513;42.556;181.504;110.104;27.857;47.516;50.29
29;117.844;-77.731;65.454;167.116;121.601;37.046;73.453;47.251
30;125.069;-40.916;58.969;155.566;120.015;36.983;64.334;45.022
31;129.134;-45.867;44.987;176.438;107.329;43.254;59.674;49.48
32;129.134;-45.233;42.353;169.953;119.619;38.101;52.987;49.48
33;121.005;-70.495;69.709;170.764;112.483;41.391;66.563;46.44
34;131.392;-90.298;66.669;159.821;122.79;27.733;58.255;43.806
