;vertical_force_1;side_force_1;internal_force_1;external_force_1;vertical_force_2;side_force_2;internal_force_2;external_force_2
0;5563.189;-9.656;54.708;-27.964;129.803;31.428;55.235;32.968
1;7954.949;31.601;27.555;-10.537;153.194;43.161;82.388;40.466
2;4555.182;24.619;7.088;13.171;124.253;29.689;61.314;36.616
3;4886.668;23.476;-15.607;16.819;146.455;4.484;57.869;33.576
4;4794.539;25.381;-38.302;36.069;130.596;18.763;47.129;29.321
5;11179.037;-20.066;35.052;-19.048;132.182;16.466;75.093;33.373
6;694.315;10.147;-21.686;22.493;171.828;7.029;69.014;67.416
7;408.893;7.989;-56.54;48.633;161.52;18.763;61.516;42.289
8;1192.899;7.608;-40.329;30.395;137.336;3.366;48.953;32.36
9;8061.982;7.735;55.721;-26.14;160.727;26.399;82.388;42.695
10;13228.471;13.955;-6.894;12.158;111.963;-7.312;44.292;42.695
11;7436.945;-4.325;-24.523;26.748;137.336;29.689;59.895;27.7
12;7649.205;-6.356;-30.4;29.585;138.922;12.865;43.482;37.021
13;7182.685;-7.371;-38.708;35.867;151.608;8.954;73.877;42.492
14;2492.651;-7.118;-40.329;37.083;115.531;14.106;57.261;33.981
15;3730.982;-8.006;-50.461;42.554;146.455;-11.906;49.358;40.466
16;451.345;-7.752;-48.029;42.756;144.076;-9.05;36.997;44.924
17;2106.067;-7.879;-44.787;37.488;160.727;41.857;86.643;40.668
18;3632.53;-8.133;-25.131;20.061;136.543;14.851;62.732;45.532
19;6171.516;-8.514;-10.946;7.903;152.798;24.661;60.503;35.805
20;9977.738;-16.765;38.294;-25.735;149.626;33.29;53.006;36.413
21;10965.422;12.051;59.774;-45.188;137.336;32.297;74.282;35.4
22;4512.73;-5.721;44.576;-25.735;136.543;-2.718;62.529;44.113
23;5659.835;-1.278;-18.039;18.44;173.81;-7.622;59.895;49.584
24;6487.196;-2.928;-56.742;43.364;125.839;18.142;44.697;26.686
25;3142.978;-3.69;-63.632;45.391;151.212;34.842;78.335;40.668
26;2608.264;-8.514;9.925;7.903;130.993;20.873;60.908;42.695
27;5316.155;-14.861;50.047;-27.559;154.78;10.257;60.3;40.06
28;1320.255;-7.498;40.523;-13.577;136.147;28.882;53.208;26.281
29;1589.87;-1.151;-23.307;21.885;166.277;36.642;85.427;42.289
30;3586.014;-3.817;-56.337;48.025;137.336;10.754;57.869;48.369
31;4856.41;-1.151;-27.563;23.506;151.608;41.795;69.014;31.347
32;1573.612;-2.421;-47.016;38.704;146.455;21.122;49.561;38.237
33;12003.688;7.608;-9.325;14.59;158.745;33.787;88.467;37.021
34;1985.034;4.942;-16.62;20.872;121.874;35.401;64.961;33.779
35;3190.849;3.419;-27.563;31.206;148.437;24.909;62.529;32.968
36;5737.965;2.276;-31.21;28.774;139.318;5.85;48.345;32.968
37;2278.133;2.53;-36.884;33.84;158.745;21.556;81.375;42.492
38;1705.935;1.896;-38.708;34.246;131.786;-5.325;54.627;46.747
39;1791.742;1.134;-46.813;42.148;154.384;3.242;63.137;36.616
40;5236.219;1.134;-45.192;39.919;124.253;27.578;52.803;21.823
41;4478.859;1.261;-43.976;40.122;121.081;-11.471;57.261;41.074
42;3283.882;-8.387;44.981;-32.017;143.283;9.016;65.164;47.963
43;1127.415;8.624;49.845;-38.096;165.881;15.472;69.622;39.655
44;2674.652;3.292;30.797;-16.819;137.732;27.889;57.058;25.673
45;1568.192;3.8;-23.915;22.493;157.555;42.354;81.577;42.289
46;1355.481;3.038;-42.152;35.867;131.786;17.645;61.922;41.479
47;9360.378;-13.592;38.902;-21.074;150.419;40.119;69.622;27.902
48;2950.138;14.844;53.492;-38.298;129.407;16.652;46.724;28.915
49;2313.359;-1.913;33.228;-17.224;137.732;29.565;76.714;31.55
50;1468.837;-0.897;-55.729;49.849;152.401;7.34;66.177;48.774
51;2100.648;-2.294;-58.769;50.051;167.467;12.865;64.151;41.884
52;4186.211;23.476;55.113;-28.572;128.614;33.352;52.398;22.634
53;7257.653;12.686;-13.378;14.995;139.318;35.835;78.132;33.171
54;4911.959;8.243;-24.32;26.343;132.182;11.996;59.895;41.276
55;606.701;5.831;-55.729;47.822;165.484;-12.403;57.464;48.774
56;5136.864;17.637;-52.082;38.501;132.182;5.229;46.116;28.105
57;4258.47;7.354;-42.963;33.638;155.177;23.233;78.538;42.695
58;7512.365;20.811;-48.839;37.285;136.543;11.437;67.19;39.858
59;1950.711;14.463;-28.576;23.506;145.662;-31.338;46.926;45.329
60;7830.754;20.049;28.568;-19.858;145.265;17.086;53.411;31.347
61;1202.835;18.526;13.37;-12.361;159.538;17.769;76.309;45.329
62;11576.459;13.448;-10.946;10.537;128.217;13.982;58.477;40.668
63;8089.982;5.704;-18.241;21.277;138.129;-7.002;54.019;34.792
64;6167.452;2.784;-30.4;31.003;135.75;32.98;56.856;25.471
65;7787.851;3.546;-35.871;33.84;159.934;40.429;83.806;42.289
66;2737.427;3.292;-39.721;38.501;124.649;12.12;60.706;37.426
67;5322.026;3.927;-52.69;43.972;148.833;40.74;61.314;31.144
68;9450.702;2.023;-44.179;39.109;145.265;24.164;52.195;32.766
69;5249.768;1.896;-51.271;43.77;157.952;37.139;82.388;40.06
70;10083.868;0.753;-47.624;41.135;128.614;22.922;58.274;39.25
71;10602.775;12.432;-54.311;44.175;161.916;22.612;65.366;37.831
72;3586.465;11.036;-52.487;41.338;144.076;31.924;53.613;28.308
73;9616.896;12.686;-46.205;37.893;162.709;37.077;88.062;38.439
74;6814.166;20.938;-44.787;35.259;129.407;32.607;63.745;37.629
75;8156.37;10.782;-29.792;18.845;137.732;31.924;60.098;27.294
76;11147.424;9.132;-8.92;11.956;113.549;26.275;45.305;19.189
77;2876.524;-10.545;56.126;-26.343;116.72;35.215;73.067;23.039
78;7026.426;-25.144;56.937;-24.114;144.472;25.592;68.811;41.884
79;902.058;10.02;17.017;11.956;169.846;14.169;56.856;45.734
80;4636.473;10.655;-28.17;18.035;136.94;28.572;50.169;27.092
81;4884.41;-27.683;14.383;17.629;153.194;29.193;77.119;40.263
82;1711.355;22.334;-48.839;37.488;130.2;10.692;59.49;41.074
83;5000.476;15.479;-66.469;50.051;157.555;18.328;64.961;33.981
84;4371.826;27.031;-19.457;21.479;138.525;37.325;52.398;26.686
85;5079.057;44.422;-10.338;13.982;150.419;34.221;77.322;37.224
86;3937.371;19.668;-22.902;23.506;128.217;-5.263;52.803;45.126
87;4552.472;15.86;-27.765;20.872;141.697;31.055;60.503;28.308
88;2221.229;15.86;-29.994;28.166;132.975;32.235;44.9;29.929
89;1233.093;16.241;-46.003;38.704;154.384;18.887;82.185;38.034
90;4948.088;32.49;9.115;10.537;126.632;25.964;59.287;40.466
91;4599.892;21.191;-22.497;23.708;146.058;24.412;61.111;31.955
92;1469.288;19.414;-33.844;32.219;138.129;23.233;48.345;30.131
93;5994.031;50.262;-9.933;12.158;165.088;30.869;85.022;40.06
94;4361.439;33.378;-17.228;20.872;135.75;3.304;56.653;46.747
95;5157.186;63.084;-61.403;55.522;153.194;36.208;68.203;29.321
96;336.635;27.158;-59.984;47.417;141.697;32.421;51.587;28.713
97;8822.955;43.407;-41.747;30.395;153.987;26.026;79.146;40.466
98;258.054;14.59;12.762;-4.863;141.697;3.863;58.477;50.192
99;10946.906;34.648;-9.123;11.348;140.508;15.907;55.437;31.55
100;6226.614;14.336;-19.254;23.708;129.407;26.026;48.345;27.497
101;4659.505;7.1;-28.17;28.572;148.437;50.301;86.846;30.739
102;3889.048;6.085;-41.95;37.69;129.01;8.767;59.287;38.439
103;5248.864;11.924;-48.434;43.162;160.727;-9.423;52.803;46.545
104;9098.441;9.512;-48.839;36.88;126.632;37.636;48.548;24.255
105;4290.986;10.02;-32.629;27.964;148.437;3.863;70.838;41.682
106;7070.684;30.585;-8.109;11.956;136.543;28.199;68.001;38.034
107;8929.537;41.376;-11.352;15.806;148.04;24.847;63.137;30.131
108;5234.864;39.725;-20.268;25.127;138.129;21.929;49.358;29.321
109;437.797;31.093;-25.941;25.937;125.442;27.144;70.432;30.131
110;8438.63;67.019;-11.149;11.753;135.354;14.231;62.529;41.074
111;3516.916;36.552;-20.673;21.074;151.608;29.379;62.124;31.55
112;3277.56;30.585;-41.95;35.461;148.04;8.022;45.103;36.818
113;4365.503;14.209;32.418;-10.132;147.247;21.867;74.08;39.858
114;12111.173;52.166;40.726;-29.382;134.957;-9.609;44.09;55.461
115;3962.21;21.191;-5.678;9.727;155.97;11.375;58.477;40.466
116;3147.494;28.681;-9.731;12.361;142.49;20.439;52.195;30.131
117;1882.066;21.318;-20.065;22.29;160.727;27.889;79.754;42.695
118;9031.602;38.583;-5.273;13.374;141.697;-3.835;57.666;49.179
119;8895.665;16.494;-41.139;35.461;148.833;20.625;61.516;33.779
120;935.478;13.448;-49.853;40.933;129.407;35.028;53.816;22.634
121;5556.415;28.046;-31.413;22.493;172.621;38.008;85.022;47.153
122;820.316;17.383;-11.149;16.414;134.164;32.483;65.366;37.629
123;5975.515;2.784;-25.941;23.101;148.833;27.889;59.895;33.576
124;1785.871;1.896;-28.17;26.951;137.336;16.838;53.613;26.484
125;2870.202;2.15;-34.25;32.422;166.277;-12.713;66.987;58.703
