;vertical_force_1;side_force_1;internal_force_1;external_force_1;vertical_force_2;side_force_2;internal_force_2;external_force_2
0;129.853;32.274;-46.704;68.414;128.784;27.966;30.597;85.866
1;145.03;4.76;-32.113;42.884;109.689;-23.071;62.004;12.917
2;115.085;-4.704;-29.075;14.307;143.459;21.789;32.822;62.36
3;124.669;3.816;-42.645;43.689;124.379;-26.224;82.472;33.584
4;129.052;40.182;-29.482;83.612;126.95;42.576;18.23;94.382
5;144.621;5.909;-35.358;39.638;107.494;-15.542;57.954;14.942
6;124.26;33.559;-13.064;35.181;135.385;41.932;11.341;74.321
7;134.252;7.329;-42.645;52.205;117.027;-22.299;85.51;25.284
8;127.056;30.178;-40.014;74.291;127.672;34.082;24.107;88.298
9;148.612;8.074;-28.461;50.179;109.328;-24.423;68.694;6.028
10;118.667;4.624;-28.461;19.577;138.317;19.794;33.635;58.111
11;131.848;6.584;-40.62;53.416;124.379;-13.676;82.879;31.559
12;130.246;40.656;-27.656;88.675;129.506;37.493;20.056;93.568
13;148.219;9.492;-32.113;45.722;110.065;-18.437;64.635;10.892
14;127.858;10.372;-29.274;24.441;131.716;25.393;31.004;54.666
15;131.456;4.965;-45.891;49.773;117.402;-23.393;82.879;27.915
16;126.255;22.337;-48.522;66.182;126.574;27.773;32.216;80.396
17;144.229;8.074;-27.656;49.366;112.997;-19.275;68.08;10.485
18;122.673;28.082;-18.127;35.588;140.151;29.832;22.895;69.457
19;125.863;6.045;-38.396;54.429;125.116;-23.522;87.128;29.127
20;127.465;15.373;-53.186;63.351;130.98;23.205;40.524;79.583
21;149.413;7.601;-25.224;54.429;110.787;-26.353;67.673;8.053
22;119.075;23.214;-19.347;30.525;142.001;31.828;21.069;71.681
23;123.867;6.452;-38.188;54.429;128.048;-18.566;85.103;32.173
24;128.25;38.695;-33.939;82.4;127.311;36.592;22.895;91.742
25;143.836;4.965;-29.274;46.934;110.426;-22.942;65.042;11.705
26;113.09;13.144;-19.754;27.479;150.075;29.832;27.759;70.469
27;128.659;6.584;-40.214;54.836;126.574;-12.837;81.46;33.385
28;125.061;33.152;-35.557;78.748;134.287;31.314;25.327;91.95
29;140.631;8.478;-24.817;50.379;123.642;-27.447;74.77;14.544
30;114.676;9.018;-25.016;23.835;148.962;26.165;31.402;69.05
31;129.853;5.707;-42.247;55.242;129.506;-18.181;83.078;35.211
32;124.26;22.337;-46.497;66.796;136.859;25.649;41.736;83.036
33;141.432;8.005;-23.804;50.586;116.666;-25.647;69.707;12.511
34;119.877;2.597;-29.681;20.797;155.939;29.447;33.834;73.914
35;131.047;7.938;-40.62;56.056;132.453;-23.522;86.116;38.05
36;128.659;11.114;-55.818;58.894;135.761;22.562;45.388;79.99
37;147.418;8.75;-25.224;53.416;115.568;-25.196;69.499;13.125
38;122.673;-1.595;-28.867;24.441;144.196;16.316;39.711;60.543
39;129.461;5.978;-40.214;53.416;132.453;-23.008;85.51;38.249
40;127.858;15.306;-53.593;62.131;125.837;20.371;41.337;77.558
41;147.025;5.435;-26.435;50.984;112.26;-22.62;66.262;15.756
42;118.274;25.853;-12.657;33.969;153.368;31.957;24.721;79.79
43;137.442;5.435;-42.04;58.488;130.243;-10.391;82.265;39.261
44;119.877;27.135;-43.866;66.796;141.625;23.205;43.562;86.273
45;135.839;8.141;-24.004;47.133;122.169;-28.541;71.118;18.387
46;121.463;13.346;-28.461;22.615;146.767;25.715;30.796;69.864
47;132.65;7.803;-39.002;58.081;125.837;-24.808;83.277;35.41
48;126.255;31.463;-37.582;77.329;135.761;31.828;30.39;92.755
49;142.626;8.343;-25.016;50.379;119.237;-25.71;68.08;18.188
50;120.269;-2.539;-30.693;20.997;148.24;21.66;33.427;69.249
51;131.047;3.475;-41.027;54.23;129.506;-21.463;82.472;38.855
52;128.659;14.224;-51.161;67.809;131.716;21.143;44.168;78.172
53;140.631;8.412;-26.435;48.553;115.192;-21.719;63.424;16.362
54;107.088;2.733;-24.41;17.959;159.607;20.951;38.698;72.295
55;127.858;6.518;-37.582;54.636;130.243;-26.741;86.116;36.83
56;120.662;14.495;-49.543;63.75;141.264;24.428;47.612;82.421
57;137.033;6.991;-25.016;45.316;123.266;-23.651;65.856;22.238
58;123.066;-5.446;-34.744;22.416;145.294;23.848;29.784;68.237
59;147.827;10.574;-41.633;66.995;118.139;-20.174;80.239;30.347
60;128.659;27.135;-38.802;78.142;130.98;25.522;33.834;86.073
61;141.825;8.952;-26.236;49.167;116.666;-20.946;60.784;20.42
62;121.463;-4.095;-31.507;22.416;145.669;21.143;34.648;65.805
63;132.65;3.206;-43.052;54.23;126.574;-21.592;81.252;37.643
64;129.853;22.81;-51.161;65.983;133.19;24.555;38.698;84.447
65;146.224;9.018;-24.41;51.192;113.734;-21.848;65.856;15.15
66;126.664;41.401;-9.213;43.896;144.196;38.843;7.49;87.692
67;137.033;7.058;-42.645;56.861;126.213;-13.931;80.845;37.037
68;129.461;21.999;-47.31;71.046;135.024;27.193;34.042;88.298
69;145.423;5.505;-28.261;51.798;119.974;-23.651;68.287;16.569
70;119.075;29.433;-14.89;33.355;148.601;29.126;23.907;77.765
71;130.654;5.842;-41.434;54.636;129.882;-26.29;84.904;37.236
72;127.858;28.151;-39.815;75.909;142.362;34.725;33.228;94.988
73;146.224;7.127;-26.435;50.785;125.477;-25.451;68.487;20.62
74;127.465;7.329;-29.274;27.08;145.669;19.857;35.054;64.186
75;132.65;5.776;-43.26;54.836;128.048;-27.576;84.091;36.224
76;129.853;45.59;-26.842;89.081;136.122;42.963;16.412;104.715
77;135.037;6.925;-30.693;38.626;128.409;-22.749;70.512;25.683
78;128.659;21.728;-30.287;29.504;142.722;31.377;26.746;67.432
79;139.829;5.435;-48.522;54.636;124.74;-14.704;82.265;32.779
80;125.061;15.237;-50.954;65.169;142.722;22.174;44.981;84.247
81;144.229;5.909;-26.236;51.192;124.74;-26.996;73.35;16.163
82;115.477;18.82;-20.36;27.479;155.202;33.694;28.97;76.952
83;134.252;9.561;-40.014;59.5;130.98;-21.592;88.349;34.198
84;124.669;25.244;-45.285;69.02;138.693;26.421;43.769;84.447
85;141.04;9.561;-25.016;50.379;125.116;-29.893;75.176;15.756
