;vertical_force_1;side_force_1;internal_force_1;external_force_1;vertical_force_2;side_force_2;internal_force_2;external_force_2
0;140.596;20.148;66.941;53.187;98.116;15.47;58.371;34.791
1;137.028;25.053;90.447;57.848;107.941;13.134;77.014;54.852
2;146.543;13.878;84.165;69.398;100.005;15.47;73.569;51.61
3;155.662;28.653;88.218;52.579;108.319;12.355;60.195;44.923
4;136.235;29.088;73.223;44.879;101.139;15.612;57.155;41.884
5;133.857;30.143;88.826;54.605;107.185;12.638;79.04;55.46
6;146.543;29.957;91.46;61.09;101.139;8.037;69.516;58.905
7;152.094;29.833;83.355;52.579;107.185;14.55;65.463;43.707
8;136.235;33.248;74.033;42.245;98.494;5.559;51.684;44.113
9;146.543;35.669;95.31;61.293;105.296;13.629;78.027;51.408
10;140.596;14.188;79.302;70.209;96.604;23.753;76.406;46.139
11;140.2;37.717;84.165;43.46;112.098;6.691;58.371;50.192
12;136.235;12.698;64.104;50.35;103.406;16.603;59.992;38.642
13;127.513;23.997;87.407;52.376;107.941;11.152;74.987;57.892
14;143.768;29.336;91.258;60.887;107.185;5.276;71.137;62.147
15;147.733;29.833;84.571;51.161;107.563;8.178;59.587;44.923
16;121.566;1.772;58.836;43.46;91.314;13.417;50.266;37.426
17;149.319;23.625;101.389;61.9;118.144;6.762;82.485;64.984
18;141.786;-28.338;75.249;84.393;97.36;-11.503;72.15;55.258
19;146.94;24.37;84.368;48.526;110.964;4.851;59.992;51.002
20;124.738;23.376;69.373;37.787;92.447;-6.972;44.997;44.315
21;156.058;-9.838;85.584;89.054;112.853;-4.707;73.366;64.579
22;139.804;-12.135;74.641;83.177;96.226;-16.884;56.953;70.455
23;133.857;15.306;74.236;46.5;113.609;4.638;63.437;53.637
24;121.566;19.217;65.725;40.016;96.604;-11.999;48.442;42.897
25;140.596;23.873;98.147;57.442;115.499;4.568;77.824;68.429
26;134.253;-5.182;76.262;76.288;95.848;23.612;84.106;44.923
27;128.306;18.161;73.426;43.055;103.028;15.541;59.384;46.95
28;115.223;27.536;63.902;37.584;102.65;6.975;61.816;41.073
29;144.561;-10.955;91.663;74.261;146.486;34.089;112.07;72.684
30;133.46;6.304;82.949;66.966;94.715;10.727;71.137;56.068
31;137.821;21.638;76.06;50.553;95.848;13.063;56.953;38.642
32;112.844;8.663;55.796;43.055;100.383;-4.353;58.371;39.047
33;147.336;6.676;98.35;66.156;121.923;9.382;82.89;69.848
34;133.064;5.0;80.315;72.843;96.604;5.7;76.203;53.434
35;141.786;15.306;79.505;48.526;107.941;4.214;58.168;48.976
36;116.016;15.492;65.32;37.787;103.784;8.886;57.155;42.289
37;137.425;-4.685;85.584;68.385;117.01;25.523;88.766;59.513
38;148.129;4.007;84.976;82.367;93.959;18.727;79.243;45.734
39;134.253;26.232;78.491;44.474;101.517;9.948;55.331;47.76
40;109.276;22.197;63.091;33.937;105.674;-5.344;52.089;45.329
41;121.17;9.346;86.394;53.39;124.946;-3.857;83.093;73.292
42;141.786;10.153;86.8;71.627;91.314;6.904;72.758;53.231
43;141.389;8.849;74.236;54.808;99.249;-11.291;54.116;42.897
44;121.566;16.547;62.686;43.46;99.627;14.125;54.724;38.844
45;158.834;29.46;106.05;70.209;117.388;16.249;85.524;62.553
46;131.478;17.975;84.368;67.169;93.581;9.523;72.15;52.826
47;135.443;25.487;75.452;47.108;102.65;9.523;60.397;43.505
48;114.43;25.736;65.928;30.694;93.959;-3.716;44.997;46.747
49;139.011;19.465;90.852;61.293;117.01;-6.406;84.714;65.187
50;124.738;19.714;87.002;56.632;96.226;-11.857;61.613;64.782
51;143.372;27.474;76.465;50.553;112.098;8.178;69.516;44.721
52;115.62;-5.927;43.841;50.755;98.871;-16.6;46.213;54.65
53;151.697;55.97;111.926;57.037;105.674;45.275;89.78;51.205
54;140.2;-10.459;68.562;89.459;101.139;-27.574;57.763;75.521
55;143.768;27.101;82.949;50.755;102.65;10.231;57.966;43.91
56;122.756;13.257;63.699;39.61;96.982;2.868;49.86;44.923
57;148.129;26.17;100.376;64.535;128.347;9.028;89.172;66.2
58;134.65;17.603;87.61;66.561;106.429;-5.556;74.785;60.526
59;131.081;19.031;76.06;43.663;103.406;7.258;58.168;46.95
60;118.395;20.645;60.254;41.839;98.494;8.461;61.411;36.615
61;148.526;13.257;103.416;61.293;134.393;30.337;94.643;75.116
62;143.372;19.714;91.865;68.587;96.604;9.24;83.498;44.113
63;131.478;26.667;78.086;44.474;95.848;5.417;48.239;46.544
64;127.513;32.254;73.02;34.95;95.848;5.983;47.226;45.734
65;148.922;16.175;96.931;68.182;121.167;7.541;90.59;65.795
66;131.874;22.756;82.747;69.803;105.296;7.045;81.269;55.866
67;123.549;21.079;71.399;41.434;106.051;-9.025;53.71;52.623
68;127.117;24.494;63.902;44.879;98.871;5.63;58.574;37.426
69;122.359;35.731;95.716;44.068;130.614;-16.317;78.635;80.385
70;130.685;16.547;79.099;68.993;96.226;9.452;79.243;49.381
71;146.147;-4.064;74.641;61.698;86.779;20.851;54.318;30.536
72;124.342;17.168;65.32;35.152;101.895;15.399;57.155;47.355
73;139.804;38.835;102.403;48.932;136.661;-33.45;80.864;84.843
74;133.46;26.729;83.152;68.79;98.494;4.355;76.0;51.61
75;140.2;14.374;75.452;49.134;98.116;18.656;56.953;40.465
76;125.135;-12.259;47.285;55.011;100.761;-14.618;48.239;54.65
