;vertical_force_1;side_force_1;internal_force_1;external_force_1;vertical_force_2;side_force_2;internal_force_2;external_force_2
0;165.796;96.219;30.997;90.727;105.406;47.225;25.619;81.395
1;140.242;4.351;61.405;47.362;127.063;-14.047;66.784;49.986
2;139.444;51.671;2.628;74.313;129.266;45.229;3.531;106.116
3;129.861;8.204;13.785;35.609;122.291;-19.582;55.639;25.67
4;147.03;67.76;34.847;74.516;128.899;41.368;18.526;84.434
5;133.055;6.987;40.533;61.749;133.671;-13.66;71.242;49.783
6;141.44;65.799;16.813;88.903;126.696;40.724;7.787;109.358
7;130.66;2.728;25.133;25.883;133.304;-17.265;57.868;34.788
8;148.627;78.576;36.671;75.529;121.19;37.957;18.324;76.734
9;129.063;7.866;45.599;55.062;130.0;-14.433;69.013;48.162
10;144.235;65.867;18.434;94.374;134.772;52.824;12.042;118.882
11;137.447;3.337;26.754;29.733;135.139;-19.131;60.299;34.586
12;157.411;96.287;48.627;93.361;116.785;49.606;37.777;87.879
13;130.66;1.309;53.502;48.375;131.468;-18.423;66.784;55.457
14;142.239;73.168;25.121;100.453;128.164;46.323;15.892;116.653
15;131.059;1.376;27.97;25.072;135.873;-18.487;59.083;35.801
16;158.21;80.198;29.782;79.784;119.355;43.041;22.579;78.963
17;141.041;5.297;50.26;62.357;128.899;-6.838;67.797;48.77
18;141.041;59.107;11.544;86.471;130.734;43.942;6.166;110.372
19;135.85;2.526;25.741;32.772;130.0;-14.368;56.652;29.722
20;153.818;76.548;36.671;80.797;125.228;57.651;36.764;96.795
21;145.034;6.987;49.652;63.573;127.063;-7.096;65.163;50.391
22;136.25;55.727;6.884;77.96;138.076;38.922;3.561;107.129
23;133.055;1.174;20.472;34.394;135.139;-19.903;60.097;32.762
24;153.019;82.023;39.913;83.634;129.266;45.551;22.377;87.676
25;138.645;6.92;45.599;62.763;130.367;-10.121;69.418;48.973
26;142.239;62.014;11.544;86.269;135.506;36.219;5.993;103.482
27;129.462;1.917;19.257;31.151;136.607;-21.899;59.083;35.396
28;147.829;71.478;33.632;73.3;123.392;40.467;23.39;84.637
29;138.246;6.176;44.181;63.168;125.962;-10.7;68.81;46.338
30;143.437;71.072;22.689;98.224;133.304;49.22;13.663;116.248
31;137.048;-1.666;27.97;28.922;137.341;-20.225;61.312;33.978
32;155.814;90.135;46.6;88.7;123.392;58.809;40.209;96.998
33;135.052;1.444;53.097;52.226;136.24;-9.992;68.607;55.862
34;149.027;70.396;19.852;101.061;127.797;46.13;13.461;113.209
35;135.451;3.337;28.78;28.517;137.709;-13.532;57.057;36.815
36;155.814;77.427;35.253;79.987;120.456;49.027;29.064;85.245
37;135.052;3.134;51.07;54.455;132.937;-7.997;64.149;54.647
38;141.44;57.89;6.478;82.216;136.24;32.872;4.777;104.9
39;135.451;1.038;21.891;33.178;139.544;-20.547;61.515;35.396
40;154.217;67.489;20.258;67.829;121.924;31.649;9.408;68.629
41;136.649;3.607;42.357;63.168;127.063;-13.66;69.823;45.528
42;146.232;66.408;15.394;92.956;126.696;36.541;5.76;106.522
43;131.857;-0.99;27.767;25.275;135.506;-21.899;60.907;35.599
44;156.613;117.513;65.446;102.479;115.317;64.151;56.014;100.848
45;129.063;-2.342;62.216;39.054;134.772;-12.502;58.273;65.184
46;139.045;59.783;11.95;83.026;136.974;39.759;1.535;109.156
47;139.843;5.635;20.067;38.852;130.0;-24.988;62.731;25.67
48;154.616;77.494;33.024;78.568;121.19;39.952;23.187;82.003
49;138.246;5.77;45.599;60.736;120.089;-13.274;68.202;43.704
50;154.217;92.839;44.371;125.783;116.785;57.393;33.927;122.327
51;133.854;-0.99;39.52;17.372;130.0;-16.299;51.789;40.867
52;159.408;90.676;37.684;83.634;123.025;58.359;42.438;96.39
53;139.444;3.54;54.718;55.468;134.038;-7.289;67.797;53.228
54;154.217;80.063;26.539;109.369;140.645;61.319;20.755;130.635
55;143.836;2.39;34.657;27.707;145.417;-23.057;64.149;39.651
56;167.793;104.264;50.248;100.858;110.545;59.775;47.503;90.919
57;137.847;4.08;58.365;50.199;129.633;-14.433;59.691;56.065
58;147.429;81.28;27.35;107.951;128.164;57.715;22.782;120.909
