;vertical_force_1;side_force_1;internal_force_1;external_force_1;vertical_force_2;side_force_2;internal_force_2;external_force_2
0;37.484;18.815;12.181;115.298;84.897;26.965;14.451;57.3
1;33.324;2.727;49.061;89.361;94.352;7.935;43.428;70.268
2;34.837;14.956;21.705;107.193;98.891;31.608;22.759;77.766
3;35.215;3.251;47.035;66.463;89.436;-2.005;34.309;34.807
4;43.914;23.85;6.507;116.311;71.66;20.033;8.372;32.173
5;30.677;6.782;58.18;86.929;81.494;-4.752;52.546;49.802
6;41.644;20.123;19.476;129.685;79.224;21.537;23.772;56.894
7;38.241;5.539;42.171;78.621;79.603;-4.032;36.335;25.891
8;30.299;21.234;7.723;90.171;101.538;32.524;17.288;46.965
9;24.626;4.689;57.572;72.745;102.673;6.823;54.167;66.824
10;32.568;18.03;36.498;103.14;100.782;34.224;36.335;61.15
11;28.408;5.474;61.422;56.939;97.0;2.115;38.767;37.036
12;32.946;22.215;19.273;93.211;75.821;17.679;26.609;13.327
13;29.542;3.708;71.351;74.568;78.09;3.03;43.428;59.326
14;33.324;16.068;36.092;101.924;94.73;32.458;34.512;57.502
15;30.677;9.267;58.18;67.476;84.519;-6.844;41.401;27.715
16;32.19;21.169;11.371;88.145;106.455;34.224;22.151;48.384
17;28.408;3.185;65.272;71.731;98.512;7.085;52.749;66.824
18;33.702;14.956;43.185;96.453;107.589;30.497;47.075;56.286
19;28.029;4.231;56.153;49.847;82.25;4.469;28.635;39.062
20;44.292;16.722;14.815;99.493;75.821;9.178;27.014;22.243
21;31.055;5.736;66.488;75.379;87.167;5.319;54.37;58.515
22;33.702;11.49;47.845;91.59;101.16;20.229;54.775;41.899
23;30.299;5.736;66.083;56.736;84.897;-1.809;30.054;37.846
24;35.215;21.3;16.031;98.682;75.064;23.368;20.327;20.622
25;28.786;3.97;70.338;71.326;96.243;8.458;51.533;67.026
26;46.183;15.676;26.771;123.606;94.73;15.586;46.873;52.842
27;33.702;4.624;61.017;61.397;92.461;11.924;34.309;38.049
28;37.106;19.926;17.855;100.708;81.872;21.21;26.204;17.38
29;29.92;3.447;73.783;73.96;98.134;5.515;51.938;67.634
30;36.35;15.741;51.29;105.166;95.865;19.379;55.789;32.578
31;34.081;4.362;60.206;61.397;82.628;-2.397;33.093;31.565
32;48.452;18.684;10.56;111.651;79.603;17.156;27.014;19.001
33;33.702;-4.335;65.677;67.881;101.916;11.99;52.546;69.053
34;45.426;18.815;17.044;131.104;93.218;28.404;35.12;61.555
35;35.215;3.251;47.035;62.613;87.167;5.123;32.688;35.212
36;39.375;19.207;25.555;101.924;82.628;8.785;39.78;1.98
37;29.92;3.316;71.756;73.555;84.519;5.45;45.251;63.176
38;36.35;11.556;56.761;96.25;90.949;-4.163;65.92;17.178
39;31.433;6.52;60.814;58.763;79.224;-3.967;33.701;29.944
40;38.619;15.676;29.203;87.132;91.327;16.24;39.983;14.543
41;28.408;-2.57;70.135;62.41;91.705;-1.678;51.938;66.216
42;33.702;15.087;37.106;96.048;97.756;25.199;49.912;44.128
43;31.811;2.662;69.73;51.67;90.57;3.292;32.688;39.265
44;39.753;21.561;9.547;102.33;101.16;29.254;28.23;37.036
45;29.164;-2.635;64.461;66.463;104.564;10.682;52.546;71.687
46;37.484;8.024;57.167;88.145;98.891;-4.752;68.96;24.472
47;30.299;2.4;56.153;45.591;89.058;-2.463;33.701;39.062
48;37.862;13.845;38.119;80.85;82.25;-3.051;43.833;5.518
49;30.677;-3.093;77.025;62.815;98.134;4.992;51.938;70.268
50;37.106;14.499;47.643;105.977;92.461;9.962;64.502;18.191
51;32.568;-5.316;71.351;42.552;90.949;3.815;31.067;43.115
52;42.779;17.441;4.481;97.669;105.698;31.281;20.53;53.044
53;32.568;3.708;60.814;75.176;98.512;6.235;54.978;63.581
54;35.593;10.509;46.629;93.413;95.109;17.744;55.789;32.173
55;32.568;2.662;64.867;50.455;92.461;12.382;22.556;51.22
56;34.459;16.526;25.353;82.674;86.032;18.595;29.04;19.204
57;30.677;2.335;74.796;68.084;95.487;-1.286;54.573;63.784
58;37.484;11.948;51.898;95.237;89.814;13.363;57.612;24.27
59;34.081;3.512;68.919;53.089;86.41;-3.378;35.93;32.173
60;50.343;24.308;3.265;122.593;75.064;23.499;13.235;33.388
61;37.862;2.073;61.827;81.458;83.763;4.535;50.925;56.489
62;48.452;24.177;1.598;148.936;90.949;34.093;18.098;77.361
