;vertical_force_1;side_force_1;internal_force_1;external_force_1;vertical_force_2;side_force_2;internal_force_2;external_force_2
0;226.978;-30.0;76.723;88.926;93.375;4.027;41.436;46.706
1;222.482;6.43;78.952;77.173;327.023;5.096;48.123;46.098
2;204.09;15.709;79.763;67.446;128.495;-9.766;52.783;61.498
3;232.291;-26.263;77.128;89.534;157.762;-11.584;58.457;61.498
4;222.482;-20.285;76.52;84.062;94.351;-11.584;49.136;58.661
5;183.246;-18.105;73.076;67.852;88.985;-8.697;53.391;61.093
6;202.046;-24.582;55.446;86.899;97.277;-19.389;53.796;64.943
7;183.655;-14.556;81.384;56.504;104.594;-14.578;50.554;59.674
8;226.569;-15.677;75.913;85.076;91.912;-11.37;54.81;65.348
9;194.69;-19.102;83.005;63.191;133.373;3.706;59.47;65.956
10;201.229;-21.717;58.08;81.023;168.006;-13.829;57.647;61.498
11;193.464;-16.237;77.331;64.609;97.765;41.235;53.391;64.335
12;191.829;14.837;70.239;68.257;140.69;9.801;51.365;61.701
13;180.794;35.076;77.331;50.019;151.421;25.09;56.836;61.903
14;179.568;12.284;73.481;58.935;118.252;-19.603;50.352;60.08
15;165.263;28.226;71.86;43.738;90.448;-20.672;52.175;63.119
16;182.429;25.859;75.71;57.922;139.227;-15.005;54.404;63.322
17;167.715;17.764;62.944;51.033;131.422;-16.181;55.215;61.903
18;186.516;10.54;71.86;67.244;221.662;-12.118;53.391;56.635
19;180.385;13.342;74.494;50.627;99.228;-12.225;50.96;63.93
20;174.663;21.002;79.357;53.262;122.642;-3.244;53.594;62.916
21;177.933;35.698;76.318;43.738;163.616;-24.2;56.836;60.282
22;184.472;27.478;77.128;61.367;125.569;-16.181;52.783;63.119
23;177.115;14.775;74.291;49.209;147.031;-18.427;54.81;63.119
24;182.837;7.551;72.062;66.838;104.594;-23.452;57.241;66.361
25;184.881;30.032;77.736;50.627;84.595;-15.54;51.365;58.256
26;177.115;11.287;75.305;60.759;120.691;-13.936;53.594;62.714
27;179.568;17.452;73.886;50.627;143.129;-19.924;62.713;70.414
28;174.663;9.98;73.076;56.099;114.838;-15.647;57.849;75.075
29;175.481;28.662;77.331;49.614;100.204;-16.502;54.607;70.009
30;163.628;-17.42;44.706;88.52;109.96;22.524;60.281;65.348
31;162.402;28.848;70.239;46.98;90.448;13.864;51.77;64.538
32;170.985;29.907;79.965;52.451;96.79;-6.024;55.823;67.172
33;175.481;35.574;80.978;50.83;122.154;-18.747;57.039;60.485
34;163.219;27.665;79.155;53.87;120.691;-17.251;57.241;68.388
35;166.489;30.094;73.481;47.385;127.52;-16.395;56.633;67.374
36;186.924;51.516;87.463;55.693;106.057;-16.609;58.457;66.361
37;167.715;27.852;79.763;49.006;95.814;-9.125;52.783;61.498
38;168.941;26.793;78.749;55.288;220.686;-21.42;60.484;65.145
39;168.533;28.35;75.913;47.79;130.934;-19.175;54.202;65.145
40;165.263;24.863;78.344;51.235;97.765;-13.081;54.404;64.943
41;165.263;27.354;73.481;50.222;99.228;-15.433;62.307;72.035
42;176.298;40.618;81.992;56.909;158.25;-9.338;58.255;63.727
43;157.497;14.65;70.847;48.601;113.374;-22.062;50.554;61.295
44;158.724;29.409;74.899;50.019;196.785;-18.747;56.228;62.511
45;159.541;29.533;75.913;45.764;205.565;11.832;60.484;60.282
46;170.985;21.189;73.076;62.178;116.301;-13.294;53.391;65.551
47;159.541;16.643;73.076;48.601;184.103;-3.778;57.849;63.119
48;169.759;39.061;79.965;50.83;116.301;-15.433;60.484;69.806
49;164.854;33.083;78.344;45.967;154.836;-3.778;53.189;63.119
50;163.628;38.563;82.6;55.491;165.567;-21.955;58.862;62.714
51;155.454;14.339;69.226;51.235;176.786;-18.32;63.32;64.132
52;125.21;37.94;74.697;53.059;87.522;-14.257;55.012;66.969
53;133.793;41.801;78.547;46.777;140.202;-16.609;56.228;61.295
54;117.036;44.105;78.749;52.451;87.034;-13.615;52.783;60.485
55;125.618;32.398;73.278;50.83;124.105;-15.754;57.241;64.132
56;112.54;33.394;71.455;51.033;106.057;-23.024;54.607;57.243
57;126.845;44.354;74.494;45.156;137.763;-18.747;61.294;64.538
58;120.714;49.274;80.573;51.235;118.74;-23.987;54.404;64.74
59;123.984;46.658;75.305;47.993;94.351;-16.502;54.404;59.674
60;109.679;47.032;74.899;49.412;324.584;-16.288;66.765;58.458
61;128.071;40.493;76.52;50.019;130.934;-10.621;56.026;61.903
62;108.453;44.977;76.52;52.654;173.859;-9.338;53.999;55.419
63;114.583;43.981;73.278;49.006;96.302;-21.207;56.431;65.753
