;vertical_force_1;side_force_1;internal_force_1;external_force_1;vertical_force_2;side_force_2;internal_force_2;external_force_2
0;178.513;-23.813;78.693;79.689;166.945;-22.163;48.821;55.541
1;151.947;18.284;77.882;56.791;149.385;-6.66;49.632;42.977
2;162.982;17.972;82.34;63.478;142.556;6.812;52.266;46.017
3;196.087;-19.703;90.243;78.068;162.555;-14.786;46.389;47.232
4;177.695;-20.824;79.301;81.716;145.971;-12.006;45.579;49.056
5;155.625;-10.237;77.274;55.576;171.335;-16.71;47.808;53.109
6;164.208;-21.447;62.887;80.095;150.361;-13.075;46.592;48.246
7;155.217;-11.047;80.111;55.373;149.385;-16.069;42.945;45.206
8;174.834;-19.018;77.882;76.852;160.604;-11.578;49.024;49.461
9;160.121;-18.582;77.68;62.263;150.848;-12.327;45.174;45.611
10;166.66;-26.179;52.755;87.39;143.044;-18.635;39.905;45.003
11;167.886;12.741;79.301;62.668;192.31;-27.937;48.416;62.228
12;131.512;9.939;49.513;63.276;153.287;20.071;49.834;48.651
13;142.138;37.464;75.248;47.47;159.628;14.083;54.9;46.827
14;128.651;14.672;63.09;52.333;171.823;19.429;61.79;46.624
15;136.416;32.42;70.79;44.228;153.775;21.781;54.698;44.598
16;132.738;24.013;64.103;45.241;150.848;23.92;55.913;43.99
17;141.321;25.507;70.79;49.497;157.19;27.127;58.953;44.598
18;131.103;10.998;59.645;56.994;163.043;17.932;58.75;48.854
19;148.677;14.609;70.993;52.131;121.581;58.028;64.829;34.872
20;139.686;27.811;68.966;46.457;170.36;6.171;54.292;49.664
21;145.408;25.756;69.979;50.307;163.043;6.705;53.887;47.84
22;127.016;25.881;67.75;46.254;183.042;6.064;60.574;54.325
23;140.912;15.979;69.372;50.104;152.312;6.492;51.658;49.461
24;136.416;6.203;58.632;54.968;171.823;-4.842;51.861;52.501
25;146.634;31.672;75.045;50.104;161.58;4.995;51.455;48.854
26;131.103;10.126;62.887;55.17;177.189;8.737;59.764;53.514
27;141.729;17.972;68.764;50.712;158.165;-10.081;49.226;51.285
28;131.103;10.624;60.456;49.902;159.628;10.02;53.076;45.409
29;147.86;27.5;74.843;50.104;155.238;19.75;56.521;47.232
30;133.146;-14.97;47.082;69.76;169.872;-26.333;42.134;65.672
31;139.277;25.32;68.561;47.673;160.116;5.316;53.887;49.461
32;139.686;23.701;69.979;48.686;159.141;10.875;53.076;47.84
33;153.582;22.705;73.019;56.994;150.361;16.435;56.116;43.18
34;130.694;30.614;69.979;45.444;184.993;12.158;64.019;54.325
35;136.007;23.141;67.143;44.633;163.043;13.121;58.345;50.475
36;136.825;39.83;72.208;41.796;178.652;-7.515;56.116;51.69
37;151.129;21.958;74.235;55.373;146.946;25.096;57.129;42.572
38;127.425;29.929;71.195;44.025;180.115;8.951;61.385;53.109
39;140.912;21.771;68.966;47.875;152.8;8.844;52.266;46.422
40;139.277;26.753;68.156;45.038;176.213;9.165;57.534;50.677
