;vertical_force_1;side_force_1;internal_force_1;external_force_1;vertical_force_2;side_force_2;internal_force_2;external_force_2
0;141.607;80.261;27.416;72.001;125.587;46.299;12.553;89.015
1;138.013;8.605;47.763;56.196;125.954;-16.839;77.823;40.991
2;144.402;68.364;14.65;89.428;118.245;34.714;1.61;94.892
3;130.826;3.535;22.028;26.003;125.954;-16.259;56.546;30.859
4;146.398;79.923;38.966;76.054;121.549;41.987;20.861;78.073
5;136.416;8.74;46.344;57.817;125.954;-15.23;70.934;48.286
6;151.988;74.448;25.389;105.234;120.448;45.462;10.526;106.848
7;136.416;2.994;27.296;28.435;132.929;-18.319;57.56;33.696
8;161.571;100.541;50.719;96.318;111.638;49.388;39.706;85.976
9;138.013;2.183;53.031;53.764;128.156;-16.774;66.881;52.946
10;149.193;90.672;38.763;116.784;117.511;50.418;20.658;112.724
11;128.031;-2.819;31.754;17.29;139.536;-18.062;57.965;40.18
12;158.377;83.574;32.482;78.891;118.612;44.754;22.685;77.06
13;144.402;5.833;51.005;61.262;123.752;-6.863;67.691;45.449
14;147.197;66.2;19.108;97.331;121.182;42.888;6.676;104.821
15;133.222;1.101;25.878;28.232;134.397;-15.358;57.762;33.696
16;158.776;83.776;38.155;86.186;116.41;52.477;36.464;87.192
17;144.003;4.211;49.992;63.288;121.182;-8.407;65.665;48.691
18;147.596;63.496;11.205;89.833;124.119;35.164;2.848;98.539
19;133.222;2.115;21.825;31.879;131.093;-17.096;56.749;32.885
20;149.992;80.329;38.155;79.499;125.587;45.591;24.306;86.179
21;142.006;8.335;46.344;63.896;124.119;-10.789;69.11;46.462
22;144.402;64.916;10.394;88.415;126.321;32.912;7.914;96.513
23;130.826;2.589;16.354;32.69;134.03;-21.794;61.207;32.885
24;147.197;77.354;38.966;77.473;124.486;43.66;26.129;86.787
25;142.805;6.847;45.939;64.504;124.486;-12.848;70.123;45.651
26;148.794;78.504;25.592;104.423;118.612;45.72;14.579;107.658
27;134.819;1.372;24.054;29.65;130.359;-20.185;59.991;32.682
28;161.571;98.04;51.732;98.142;115.309;51.448;35.451;85.571
29;136.416;2.589;52.018;54.98;129.992;-10.724;69.718;52.946
30;147.596;72.149;23.566;102.397;123.384;46.492;14.782;112.116
31;138.413;4.008;28.512;28.637;134.03;-13.428;58.37;35.925
32;155.981;80.87;39.777;86.186;118.245;49.002;29.169;84.152
33;142.405;5.022;49.789;60.248;128.156;-11.175;69.515;49.704
34;146.398;66.674;16.473;95.305;118.245;29.823;3.658;93.879
35;128.031;-2.346;19.799;27.827;134.397;-18.963;58.168;35.519
36;157.179;70.594;21.539;71.394;118.612;31.56;10.324;66.928
37;143.603;5.225;42.899;66.53;125.22;-14.264;71.339;44.841
38;149.992;72.082;20.931;100.776;117.511;36.902;7.892;102.795
39;128.431;-0.927;27.296;22.963;133.663;-21.923;62.828;36.938
40;157.578;119.199;67.943;105.436;107.967;63.998;52.067;91.65
41;129.229;-2.008;59.921;43.227;132.929;-13.428;63.436;61.052
42;142.006;62.956;15.865;89.631;130.726;38.576;1.205;107.455
43;140.808;6.171;17.367;40.795;130.726;-23.983;62.626;28.022
44;148.395;71.676;34.913;73.825;126.688;41.15;18.834;84.963
45;149.193;6.577;45.939;65.314;117.511;-14.457;70.731;42.612
46;161.172;102.366;50.314;136.237;107.233;56.21;33.019;114.548
47;133.621;-1.603;39.049;17.897;128.156;-17.032;53.102;39.37
48;157.578;94.187;38.155;85.781;121.916;56.146;35.653;90.231
49;144.003;4.414;53.842;59.641;126.688;-10.853;69.92;48.893
50;159.974;89.455;30.253;116.784;129.625;56.275;18.429;121.843
51;145.999;3.4;32.565;29.853;138.802;-22.052;64.247;38.154
52;167.161;111.898;56.19;106.855;108.701;60.909;47.609;89.826
53;142.805;5.293;57.286;55.385;123.017;-13.621;63.031;53.554
54;150.79;88.103;33.697;116.176;117.144;53.765;21.874;113.535
55;131.625;1.845;29.323;25.598;129.258;-22.567;57.56;35.317
56;150.79;79.18;35.926;80.31;119.714;45.076;24.103;81.315
57;142.006;8.673;47.357;63.693;124.119;-13.556;70.123;45.651
58;147.197;69.918;22.958;103.613;123.752;39.67;8.5;107.05
59;135.218;4.752;23.446;32.893;135.131;-24.24;64.449;32.48
60;154.783;90.266;45.045;91.252;120.081;48.873;31.601;86.989
61;143.603;4.819;50.397;62.68;123.017;-9.888;68.299;47.475
62;145.999;70.527;15.865;93.886;122.65;36.838;3.253;97.324
63;131.226;1.507;22.636;29.853;135.498;-14.329;59.789;33.493
64;159.574;87.021;42.613;91.657;119.347;51.641;30.79;85.571
65;144.801;4.143;51.005;62.477;118.612;4.593;61.612;50.515
66;139.211;69.445;20.729;96.52;129.258;48.423;7.081;110.292
67;131.226;2.453;22.433;30.258;133.296;-22.374;59.789;33.898
68;157.578;71.946;31.874;81.323;117.144;42.051;25.521;77.263
