;vertical_force_1;side_force_1;internal_force_1;external_force_1;vertical_force_2;side_force_2;internal_force_2;external_force_2
0;115.335;-46.758;45.306;39.191;149.768;22.4;901.821;-5.82
1;109.916;-23.781;62.936;23.993;155.318;39.969;837.788;-6.225
2;100.432;18.238;55.033;49.323;166.419;13.15;611.037;-12.304
3;87.787;14.684;39.835;62.494;164.437;48.04;639.001;-3.793
4;110.367;25.855;31.527;70.397;153.336;23.766;622.385;-2.78
5;100.883;-17.814;70.636;57.226;157.697;37.921;658.454;-6.022
6;91.851;24.966;49.562;75.868;171.573;28.733;601.513;-8.251
7;80.109;24.332;37.201;90.661;171.573;19.731;639.204;-8.049
8;106.754;-22.511;39.43;104.845;149.372;18.737;612.456;-2.78
9;99.529;-43.33;73.675;89.04;152.147;33.016;660.481;-2.983
10;90.496;-39.141;57.667;128.756;166.023;31.34;627.451;-6.63
11;88.238;-28.859;46.927;135.443;155.715;48.351;668.586;3.704
12;107.658;-43.203;43.28;141.32;161.662;23.331;676.489;-1.362
13;105.4;-39.395;73.473;125.312;167.609;35.251;689.458;-3.793
14;100.432;-17.814;56.046;150.438;173.555;40.901;667.37;-5.009
15;82.819;-10.832;47.941;170.094;165.23;44.191;586.113;4.11
16;102.69;24.966;32.743;161.381;163.248;26.56;594.016;2.894
17;99.529;7.829;70.433;149.223;155.715;45.309;624.209;3.502
18;93.658;26.236;53.007;178.2;165.626;12.901;587.126;-5.009
19;88.69;12.907;43.483;189.142;164.437;38.604;583.073;6.339
20;113.98;-49.297;46.117;193.397;154.526;33.078;583.884;8.77
21;106.303;-36.221;77.323;177.997;156.904;34.196;575.981;5.933
22;100.432;24.839;59.694;194.208;165.626;34.568;588.545;3.299
23;78.754;-36.602;51.791;218.727;173.952;36.555;585.708;5.731
24;101.335;-22.13;40.646;204.34;172.366;39.969;584.087;8.568
25;92.303;14.176;68.204;190.358;186.639;42.639;567.673;3.704
26;85.98;-35.714;61.72;204.948;202.497;22.586;573.955;-5.212
27;76.045;7.956;43.28;213.053;199.325;38.976;580.844;2.894
28;98.625;-56.025;45.712;223.59;177.124;23.455;550.854;5.528
29;96.367;30.679;69.217;194.005;188.224;43.322;554.704;6.541
30;85.077;24.459;53.007;209.001;200.515;37.3;535.859;-2.577
31;69.722;-20.988;48.346;230.48;204.479;43.756;561.594;3.704
32;105.4;19.0;40.848;217.714;183.467;42.577;561.796;7.96
33;99.529;-32.54;76.715;203.327;188.621;43.881;588.342;3.299
34;91.851;18.365;61.315;226.427;203.29;36.431;562.202;-1.564
35;77.851;-25.558;52.196;249.933;198.929;38.355;598.879;4.717
36;89.593;-29.366;45.104;245.88;184.656;35.81;590.368;8.568
37;95.464;27.759;69.42;209.811;178.709;45.433;575.373;7.352
38;94.561;22.301;57.059;226.833;192.982;32.271;605.161;1.678
39;79.206;23.57;42.469;244.665;192.585;20.413;626.843;1.678
40;100.883;24.205;40.848;259.457;187.828;33.016;594.826;7.757
41;101.335;24.459;68.407;238.585;187.828;47.606;588.545;6.339
42;96.819;20.142;59.491;247.704;200.118;21.034;565.647;-1.97
43;76.496;-26.827;54.425;274.047;194.171;44.998;601.108;7.149
44;99.077;-31.017;41.659;273.844;187.035;23.331;583.884;9.581
45;109.013;-36.475;77.12;252.77;191.396;34.692;572.536;7.149
46;93.206;19.635;54.83;256.418;196.154;33.265;600.297;5.123
47;80.109;-20.226;49.359;273.642;198.136;38.852;614.685;9.581
48;101.787;-42.823;48.549;273.236;181.485;18.551;607.592;9.783
49;105.4;-24.669;75.094;247.501;191.396;37.176;590.166;8.77
50;81.916;-27.589;57.262;272.628;210.426;26.249;583.073;1.881
51;73.335;22.428;40.646;283.773;200.515;48.661;602.932;10.797
52;106.754;41.85;24.84;254.796;177.124;14.578;600.905;10.594
53;97.271;23.951;76.512;257.633;184.26;34.32;605.566;9.175
54;99.529;23.951;55.438;265.536;200.515;20.413;604.755;4.515
55;81.012;16.461;46.522;286.205;194.964;38.417;635.556;10.999
56;108.561;13.16;40.24;271.413;189.017;38.604;615.698;11.81
57;94.561;36.011;66.988;250.744;194.964;26.311;612.05;8.365
58;91.4;21.793;51.791;263.51;194.964;22.524;635.354;6.946
59;75.141;-35.46;50.372;281.95;199.722;31.526;657.441;10.999
60;95.464;24.966;41.659;273.439;192.189;29.477;632.314;12.62
61;95.464;-17.941;71.244;247.704;189.414;34.755;656.428;11.81
62;89.593;38.677;48.143;246.894;206.065;-8.455;725.932;3.502
63;74.69;19.254;48.954;271.818;197.739;39.473;794.018;11.607
64;96.367;24.966;38.214;260.268;195.361;39.411;313.364;15.255
65;82.367;18.873;67.596;249.933;204.083;47.109;596.245;11.404
66;81.916;-22.511;59.694;267.765;211.219;19.917;241.023;6.339
67;79.658;-16.672;45.306;274.857;199.325;41.025;236.767;14.241
68;93.658;-21.877;40.443;275.871;197.343;20.972;252.775;13.431
69;95.916;-26.32;69.015;249.73;188.621;32.457;225.622;13.633
70;79.206;17.857;54.83;273.439;215.58;23.207;227.851;7.757
71;79.206;-21.877;43.483;282.963;216.769;36.493;217.922;12.823
72;101.787;46.928;32.743;271.21;187.431;17.558;239.807;13.836
73;104.045;32.964;66.786;251.149;179.106;34.941;213.059;16.268
74;95.012;25.601;61.315;271.413;200.911;29.291;215.49;10.999
75;89.141;14.938;49.967;281.747;191.0;48.723;209.816;16.268
76;102.69;40.962;33.351;271.413;196.946;19.296;224.609;13.836
77;101.787;27.759;68.407;257.431;199.722;34.817;190.769;14.241
78;88.238;-31.778;58.275;281.544;210.426;39.411;208.398;10.999
79;73.786;29.79;44.293;293.905;206.858;40.094;200.293;15.457
80;103.593;36.518;39.632;276.681;195.757;38.293;212.248;17.078
81;95.464;-21.115;74.486;268.17;198.136;38.914;198.064;14.444
82;87.787;29.41;60.099;284.381;202.893;32.706;203.535;10.999
83;78.303;33.091;40.646;291.068;203.29;39.473;192.795;15.862
84;112.625;24.205;43.888;284.179;187.431;30.409;215.288;18.294
85;107.658;19.889;75.904;264.928;191.396;38.976;191.984;16.673
86;95.012;31.314;58.68;279.113;209.237;20.972;203.94;14.849
87;82.367;32.964;47.13;292.892;199.722;38.852;200.495;19.713
88;91.4;26.109;36.188;293.297;199.722;37.362;209.411;17.686
89;95.012;35.122;66.988;268.981;198.929;35.499;192.592;16.673
90;94.109;40.2;53.614;287.016;205.669;14.578;211.438;10.391
91;89.141;35.63;43.685;295.324;199.325;40.032;197.861;18.091
92;96.819;26.998;36.796;292.284;199.325;26.87;216.503;17.281
93;101.787;22.935;66.786;268.778;202.497;38.479;195.835;17.281
94;97.722;36.138;55.843;276.681;207.651;32.333;205.156;13.431
95;89.593;27.251;49.764;292.689;203.686;39.287;209.816;18.294
96;104.045;32.075;43.685;289.042;192.585;37.114;219.746;19.713
97;103.142;36.011;70.636;268.778;200.515;42.018;196.442;17.078
98;91.851;27.886;59.694;284.787;205.272;25.628;212.451;13.026
99;93.658;30.425;46.522;288.029;197.739;41.832;200.9;20.32
100;108.109;26.744;38.417;281.95;194.568;35.313;226.23;21.131
101;100.432;-16.672;74.689;264.32;197.739;32.892;205.156;16.876
102;92.754;43.754;56.857;271.413;204.479;36.431;207.993;13.836
103;82.819;36.772;44.496;282.558;203.686;29.415;218.125;15.255
104;103.142;41.596;32.338;275.263;198.929;33.575;218.935;20.32
105;87.335;27.886;73.068;267.563;206.858;32.333;201.508;16.47
106;91.851;48.705;52.399;270.399;208.84;32.271;209.614;14.849
107;80.109;-27.97;49.562;287.624;206.065;39.597;204.548;18.902
108;97.722;22.301;40.038;279.315;200.118;25.318;219.746;19.51
109;95.012;24.586;69.825;265.334;209.633;26.187;209.006;16.065
110;97.722;28.013;53.817;267.36;210.426;37.238;207.993;13.633
111;74.69;20.269;49.156;288.637;196.55;32.768;216.503;19.713
112;99.077;37.534;38.417;281.139;202.497;35.562;222.38;19.915
113;90.948;26.871;67.191;263.51;202.893;43.508;199.482;17.889
114;81.916;43.754;52.804;280.126;217.166;26.311;204.751;14.241
115;72.432;31.187;40.443;291.879;221.13;35.499;200.698;17.281
