;vertical_force_1;side_force_1;internal_force_1;external_force_1;vertical_force_2;side_force_2;internal_force_2;external_force_2
0;99.802;59.936;24.825;69.545;111.265;71.99;34.881;85.591
1;95.371;6.61;50.965;34.489;137.701;30.974;88.985;65.124
2;102.869;62.238;23.407;69.95;115.671;68.306;37.313;84.172
3;87.534;2.313;52.586;22.33;152.521;14.262;95.875;69.38
4;112.41;76.433;17.53;79.069;96.045;90.319;27.991;83.97
5;86.511;5.459;50.763;30.841;137.3;76.033;69.532;82.551
6;109.002;77.967;12.059;86.566;104.857;92.026;33.462;88.833
7;90.26;3.157;58.26;23.141;145.311;74.057;73.382;81.335
8;110.706;69.68;26.446;69.95;112.467;77.291;38.123;81.741
9;104.232;6.763;56.234;39.555;117.674;11.836;83.108;59.653
10;110.706;63.849;28.27;72.179;110.865;72.619;38.528;85.793
11;95.371;7.377;51.776;30.841;124.884;14.442;86.959;57.83
12;116.159;72.136;22.191;76.434;102.854;90.678;31.031;84.172
13;92.986;1.545;54.815;32.665;137.701;38.298;75.003;75.864
14;113.773;70.755;22.393;80.69;90.437;84.928;31.031;80.12
15;80.718;1.776;54.207;18.48;154.123;61.298;78.853;80.12
16;124.678;68.529;37.186;80.892;103.655;83.94;42.784;90.657
17;97.075;6.61;53.397;36.312;141.306;11.074;87.972;70.596
18;97.757;57.787;21.38;72.179;98.048;88.881;34.07;85.996
19;88.215;6.149;53.802;24.965;133.695;10.399;88.174;61.477
20;113.433;68.299;26.446;71.369;98.448;82.053;34.476;81.741
21;99.802;4.154;55.829;37.123;122.881;21.809;85.337;61.477
22;106.958;76.97;16.922;81.703;100.451;89.33;27.586;88.022
23;97.416;2.773;61.502;25.167;130.892;26.841;93.848;57.83
24;104.232;20.267;57.044;34.489;116.472;8.918;70.95;65.124
25;110.706;13.208;51.371;48.876;112.868;10.129;83.716;55.803
26;111.047;82.264;14.693;84.743;96.846;82.233;27.586;79.309
27;103.55;5.535;63.123;29.017;116.072;12.016;82.906;56.411
28;115.818;88.939;17.935;83.729;102.053;83.221;27.181;80.525
29;103.209;4.231;60.489;36.11;144.51;31.513;93.646;71.001
30;107.98;60.396;31.309;68.937;104.857;49.259;42.378;77.688
31;86.852;5.228;52.789;24.357;129.69;18.755;87.364;62.49
32;105.595;72.366;21.38;73.8;105.257;84.658;31.031;85.591
33;91.964;5.919;54.815;32.462;133.695;23.876;89.593;68.367
