;vertical_force_1;side_force_1;internal_force_1;external_force_1;vertical_force_2;side_force_2;internal_force_2;external_force_2
0;89.408;63.189;-11.258;125.865;96.071;75.74;-20.554;90.045
1;115.665;-24.123;86.615;86.149;104.893;250.65;53.205;53.367
2;97.795;4.679;57.841;85.338;116.521;192.676;46.924;53.165
3;99.984;-34.165;78.307;46.634;91.259;159.089;22.608;31.28
4;103.996;15.558;30.283;86.149;96.472;218.483;26.458;21.959
5;106.913;-36.117;98.368;67.101;107.299;8.505;45.708;61.878
6;93.054;14.721;34.943;97.496;117.725;66.047;26.255;81.534
7;108.736;-33.188;75.876;60.414;86.849;-16.623;25.647;26.417
8;100.348;11.792;30.485;79.259;94.066;51.229;15.515;37.764
9;111.654;-34.234;90.871;77.436;101.685;59.934;48.343;55.597
10;95.607;48.195;-1.734;130.932;116.521;125.688;2.749;103.824
11;108.007;-23.495;70.81;59.603;87.65;59.379;26.66;36.752
12;108.007;-6.897;45.278;78.043;97.273;140.011;32.132;22.972
13;100.348;-35.42;92.087;63.859;93.264;-15.389;40.845;63.297
14;99.984;6.771;46.697;93.646;114.115;75.555;34.969;71.2
15;106.549;-35.211;78.916;58.793;96.472;23.94;29.497;32.699
16;90.137;28.181;-5.178;96.281;94.466;65.676;-5.762;56.813
17;101.443;-28.098;83.779;73.18;104.492;-45.147;43.074;66.539
18;101.079;-12.755;54.397;87.567;115.319;-34.405;40.643;66.944
19;98.526;-28.167;69.594;54.334;102.887;-64.904;31.726;36.549
20;95.973;6.562;37.172;71.153;105.694;-26.687;34.969;25.201
21;104.36;-38.767;96.747;64.061;101.685;62.095;45.506;66.539
22;124.052;-16.591;71.621;96.888;92.062;6.097;49.153;30.469
23;106.183;-37.442;80.334;48.053;96.472;80.617;25.444;41.21
24;102.172;18.278;19.948;95.672;102.086;14.988;38.413;15.069
25;106.549;-36.396;97.558;68.925;102.487;-23.23;41.453;68.363
26;116.03;9.282;53.181;104.183;106.898;-13.66;55.03;40.196
27;103.265;-35.699;77.295;50.282;88.051;-39.282;23.216;36.346
28;93.42;22.113;8.6;93.444;104.893;10.172;26.458;36.143
29;105.089;-34.304;92.289;70.343;104.893;-42.925;38.008;73.226
30;110.195;-8.85;60.678;93.849;102.487;-33.972;53.611;34.725
31;91.596;-36.745;83.779;33.463;101.685;-45.209;24.837;43.641
32;99.619;-7.386;39.401;74.193;105.294;-35.886;32.334;27.227
33;102.537;-34.653;86.818;69.937;109.705;22.89;50.369;67.147
34;97.431;5.167;50.344;87.77;111.709;-11.622;46.316;55.597
35;105.454;-35.141;76.686;52.106;100.481;-35.269;27.268;40.804
36;112.383;13.117;32.309;92.43;91.259;-6.251;30.307;21.148
37;101.443;-34.862;90.871;68.519;112.512;18.383;50.977;71.2
38;94.149;-9.478;55.41;85.946;106.095;16.161;49.964;41.007
39;103.265;-37.442;80.537;47.243;111.709;74.876;29.092;45.465
40;99.619;6.98;33.728;74.801;92.463;27.089;25.647;22.567
41;111.654;-35.211;92.087;75.814;100.884;-26.44;46.113;61.068
42;99.619;-10.524;60.475;82.096;112.913;14.741;44.695;55.192
43;101.808;-34.513;79.118;47.039;98.477;-41.32;28.686;37.562
44;99.619;9.84;32.512;79.462;92.062;-11.252;28.889;20.135
45;96.702;-31.096;82.563;68.519;109.304;-35.948;45.708;69.173
46;94.149;10.467;35.956;95.875;114.918;-34.528;58.879;42.628
47;102.901;-35.42;77.092;48.661;111.709;-57.063;30.713;48.707
48;107.642;38.92;16.909;104.588;86.849;-45.765;24.634;23.174
49;94.878;-30.887;88.44;61.427;110.908;-34.466;48.748;68.768
50;101.079;43.383;19.137;124.649;103.691;-25.576;22.0;77.076
51;101.079;-28.376;70.0;51.092;99.279;-57.434;31.523;36.954
52;93.785;23.09;9.209;91.822;95.67;-38.603;25.242;27.632
53;97.795;-30.678;87.021;64.467;107.299;-78.24;44.695;72.212
54;105.089;16.116;36.565;109.452;112.512;-18.537;52.598;49.314
55;99.984;-34.444;76.889;45.216;101.284;-45.394;27.065;44.654
56;111.288;20.858;22.583;101.751;91.259;9.616;11.868;39.183
57;104.725;-28.376;83.981;75.206;107.299;-42.122;48.343;66.134
58;117.853;-14.778;73.444;100.13;109.304;-22.489;47.532;49.518
59;102.901;-34.165;74.458;50.89;106.498;18.815;30.105;38.98
60;106.913;11.653;33.119;83.312;92.062;-19.155;33.955;13.651
61;109.102;-35.42;98.166;69.532;112.512;44.314;43.885;69.579
62;94.514;-15.894;60.88;76.422;122.135;-65.954;69.62;33.306
63;104.725;-40.581;94.316;38.529;94.466;-56.94;21.594;41.412
64;95.607;9.561;18.53;83.312;100.481;-48.667;14.705;45.465
65;109.83;-32.909;89.655;76.017;109.304;97.102;48.748;64.918
66;111.288;-8.432;56.018;97.902;102.487;-36.689;37.4;52.557
67;103.265;-34.653;77.497;54.132;90.457;-86.637;23.418;37.157
68;94.149;43.732;-21.187;113.302;97.273;-26.502;-26.836;82.75
69;105.089;-24.262;77.295;81.69;108.501;-46.32;52.193;61.676
70;90.867;8.654;41.225;92.43;114.115;-28.292;47.532;50.733
71;99.255;-34.932;77.902;45.621;90.858;-50.21;23.013;39.183
72;99.619;14.024;18.935;89.188;94.066;-34.466;24.229;28.848
73;111.288;-36.117;93.708;74.599;102.887;30.793;45.911;65.526
74;98.16;-9.408;54.802;84.731;116.521;8.69;45.708;59.244
75;103.265;-36.745;81.347;46.229;93.665;-47.185;28.889;33.712
76;103.996;15.0;22.38;90.404;90.858;-29.712;23.216;27.43
77;102.901;-31.863;86.008;71.356;104.893;47.463;45.506;68.16
78;105.454;-5.782;52.37;94.254;108.101;71.542;33.55;65.12
79;105.454;-34.234;76.686;52.916;98.878;-12.487;31.118;33.51
80;93.42;17.371;15.693;87.364;99.68;17.21;36.387;19.122
81;96.337;-32.351;89.047;62.845;116.521;161.189;44.492;76.265
82;105.454;10.746;46.899;99.725;106.898;-43.604;33.348;65.323
83;115.301;-38.14;82.36;58.59;88.853;-63.916;29.902;29.862
84;95.973;66.606;-25.239;125.258;91.259;28.138;-31.699;82.142
85;102.537;-23.216;79.118;75.611;102.887;-55.89;51.99;59.041
86;94.878;58.167;-6.394;136.808;111.709;39.869;-13.259;113.551
87;105.818;-26.563;65.542;59.806;94.869;-62.99;31.929;33.104
88;106.183;10.258;40.009;74.801;94.869;-45.147;32.739;21.756
89;106.183;-35.769;95.329;65.885;105.294;-32.799;44.29;68.16
90;94.514;15.907;28.864;99.725;105.694;30.052;23.418;77.684
91;101.808;-32.142;68.986;55.55;97.674;-50.395;37.197;31.888
92;87.22;34.875;-10.042;95.47;100.481;-22.489;28.889;32.901
93;98.16;-32.7;93.91;60.819;102.086;-62.003;33.753;75.658
94;101.443;28.948;21.569;117.557;112.512;-58.113;44.492;57.42
95;116.394;-39.813;91.073;48.458;104.492;-79.475;20.582;51.746
96;97.795;15.209;19.543;88.58;116.521;-70.893;38.818;38.778
97;103.265;-35.699;98.572;70.343;92.463;67.096;43.276;61.068
98;97.431;16.395;31.296;103.576;118.527;-36.689;46.519;61.271
99;96.337;-33.537;72.431;47.243;108.501;263.677;32.942;49.72
100;93.785;9.421;35.349;72.369;99.279;21.717;25.647;29.254
101;95.607;-30.538;85.197;66.898;109.304;-19.772;47.329;67.35
102;105.454;-12.895;65.338;83.515;109.304;-17.858;51.787;44.857
103;112.748;-40.162;88.642;50.282;99.279;-45.147;28.281;37.562
104;98.526;6.632;39.807;70.546;96.873;-38.665;40.034;8.787
105;99.984;-37.024;94.113;60.819;114.115;-23.044;50.977;69.781
106;100.713;-10.384;59.057;83.92;110.908;32.954;51.382;47.086
107;112.383;-40.023;87.224;50.282;93.264;-35.454;30.105;32.901
108;89.044;25.74;-5.787;94.051;101.284;107.104;-13.867;73.023
109;111.654;-27.749;82.968;83.717;99.68;77.037;49.153;56.813
110;101.443;9.003;48.318;93.241;118.126;14.802;33.55;75.252
111;107.642;-34.304;77.092;54.538;103.691;-34.405;31.321;33.915
112;99.255;-14.778;48.52;64.264;98.077;-39.776;34.563;19.527
113;100.713;-33.188;91.884;65.48;103.691;115.254;48.343;61.473
114;92.325;-8.432;57.841;75.611;115.319;83.334;64.553;37.157
115;113.841;-42.115;91.479;50.282;100.08;8.258;32.334;39.183
116;87.584;64.025;-31.319;120.191;98.878;86.915;-22.783;82.953
117;117.489;-20.984;84.387;86.352;105.294;16.716;50.774;62.689
118;98.16;34.038;35.146;107.628;107.7;-40.332;26.053;77.076
119;100.348;-27.888;68.175;50.282;90.056;-55.643;27.268;37.359
120;100.348;-18.753;57.639;57.78;86.448;-60.027;30.916;11.827
121;100.348;-34.374;94.316;61.022;115.319;-59.656;51.584;70.997
122;86.491;-8.92;54.599;73.18;122.135;-36.072;60.704;47.896
123;109.102;-37.094;79.321;49.269;93.264;-59.348;27.268;37.968
124;100.713;-7.246;38.591;69.735;94.466;-44.345;28.281;27.43
125;100.348;-34.304;87.831;66.29;104.091;27.15;46.722;65.729
126;99.255;5.097;53.383;88.986;114.918;-44.839;40.845;63.905
127;99.984;-32.282;71.823;51.903;107.299;-62.373;34.563;40.196
128;96.702;10.049;45.886;82.704;122.937;-45.95;53.814;35.131
129;103.63;-34.723;90.061;71.762;68.001;688.08;46.722;63.094
130;95.607;32.992;10.221;123.231;105.294;-31.503;33.55;67.755
131;98.16;-33.816;83.171;39.137;98.077;-50.889;29.295;53.165
132;98.526;32.992;7.385;98.104;93.264;-51.321;25.039;31.078
133;107.278;-28.028;94.316;67.911;105.694;-79.969;45.303;70.997
134;95.243;27.971;22.38;111.478;117.323;-59.471;43.48;66.134
135;106.183;-29.492;75.268;51.295;95.27;-78.796;25.444;39.994
136;97.795;-9.966;40.819;68.722;92.062;-60.397;41.25;8.18
137;100.713;-30.259;91.682;63.454;114.516;-47.185;48.14;73.834
138;96.337;6.213;46.899;89.999;116.121;-56.816;54.826;49.314
139;99.984;-29.144;76.079;46.432;109.705;-59.656;27.268;47.491
140;90.867;8.375;32.917;70.546;96.071;-69.103;43.276;5.545
141;95.607;-30.887;84.792;63.859;111.709;48.08;53.205;64.513
142;95.973;7.678;48.318;87.162;118.527;49.068;48.748;56.61
143;103.265;-35.49;80.132;47.648;103.691;48.574;29.497;39.589
144;96.337;15.907;22.785;83.109;97.674;43.944;27.268;25.404
145;101.443;-34.792;92.898;65.682;105.694;-93.614;47.735;64.918
146;90.137;19.254;21.367;102.765;120.13;-37.183;17.745;96.732
147;108.736;-30.608;74.053;62.035;101.685;-70.461;27.065;37.157
148;106.913;12.28;41.023;80.069;97.674;-62.558;42.264;11.624
149;104.36;-33.816;93.91;67.303;91.659;-103.616;41.048;62.081
150;96.702;-9.757;57.031;81.285;99.68;-73.239;50.572;35.941
151;87.584;-32.142;74.053;37.313;110.507;-95.96;32.132;46.681
152;101.808;6.771;35.956;78.043;96.071;-89.168;36.995;16.285
153;110.924;-37.861;96.342;71.762;105.294;-64.472;47.532;65.323
154;100.713;13.117;39.401;98.914;107.7;-58.175;28.281;74.037
155;108.007;-33.258;75.471;58.59;88.853;-98.244;29.902;26.011
156;104.36;12.071;36.97;76.827;92.863;-81.266;35.779;15.475
157;110.559;-35.211;94.519;76.22;106.095;-98.614;53.205;65.12
158;97.066;10.049;45.683;96.281;114.918;-89.786;59.488;41.21
159;99.984;-35.978;83.576;44.0;102.887;-113.432;31.523;39.994
160;100.713;30.063;-3.963;105.602;89.656;-51.692;-8.599;60.257
161;106.549;-25.099;79.726;81.083;99.68;-75.03;49.153;58.636
162;99.984;35.294;30.485;113.505;104.893;-36.689;23.216;73.631
163;93.054;54.402;-9.84;109.25;88.853;20.112;-17.515;68.565
164;100.348;4.33;75.268;81.894;98.477;-39.838;52.395;58.434
