;vertical_force_1;side_force_1;internal_force_1;external_force_1;vertical_force_2;side_force_2;internal_force_2;external_force_2
0;109.976;19.981;64.112;42.81;92.411;3.199;62.408;51.704
1;146.053;24.761;97.749;60.237;115.462;-5.226;80.848;66.496
2;130.591;-11.495;64.72;83.338;95.434;-15.066;73.958;60.215
3;124.645;12.779;68.57;43.216;103.37;7.022;62.408;48.462
4;123.852;16.504;64.314;39.771;99.969;-10.889;50.655;53.122
5;152.397;26.003;98.56;70.166;114.329;6.739;87.332;60.823
6;132.177;26.065;88.428;62.061;94.678;-9.261;72.54;59.809
7;140.899;19.67;75.459;52.334;102.236;16.084;69.095;41.369
8;121.473;22.836;62.491;39.163;95.056;5.465;55.518;44.206
9;147.639;28.424;96.939;65.708;123.02;-26.181;83.888;72.17
10;138.917;24.699;90.455;66.924;98.457;-12.942;69.703;68.725
11;124.645;22.216;75.054;42.0;102.614;-24.695;54.505;55.149
12;125.834;-4.666;45.469;62.669;93.167;-15.208;36.876;61.836
13;149.225;22.091;93.899;71.787;114.707;-6.925;87.13;64.065
14;136.538;-22.732;45.672;108.262;95.056;-30.429;34.242;96.892
15;141.296;13.276;73.433;55.171;103.37;-4.305;58.963;54.136
16;123.455;28.424;64.922;40.581;98.079;11.978;58.963;44.612
17;134.556;30.969;90.86;61.25;125.288;-14.712;87.94;73.791
18;138.521;-12.426;64.112;94.483;96.946;-29.792;42.55;91.015
19;143.675;24.699;75.054;55.982;93.922;6.031;59.976;43.801
20;134.16;25.941;69.988;48.079;101.48;29.606;72.743;40.964
21;159.533;17.249;98.357;75.029;104.503;42.916;94.019;51.501
22;134.556;24.078;88.226;65.708;102.614;11.057;81.659;62.646
23;110.768;38.357;81.539;17.075;129.066;-26.181;61.192;79.06
24;130.195;29.231;67.759;50.105;104.126;5.111;66.461;38.938
25;134.16;29.107;98.56;50.51;133.223;-9.19;86.927;84.734
26;149.225;14.021;87.82;77.056;98.079;7.022;82.469;57.378
27;142.882;-1.686;71.001;59.224;91.277;14.456;69.095;32.656
28;126.627;11.413;62.896;45.445;96.19;7.942;60.382;42.788
29;145.657;23.706;94.102;67.329;109.794;13.394;88.548;56.972
30;136.538;15.511;89.644;65.1;106.393;-21.155;76.187;69.941
31;126.627;11.662;74.244;37.744;109.794;8.013;64.84;57.175
32;139.314;18.056;61.477;58.211;101.102;-8.128;64.029;36.911
33;134.952;25.196;98.965;51.524;133.601;-6.004;89.967;81.694
34;140.106;19.174;91.67;64.898;102.236;7.234;81.456;63.862
35;142.089;-3.859;68.165;61.453;90.521;16.509;66.663;31.643
36;118.698;-8.329;45.672;52.739;108.66;-8.411;63.624;61.43
37;157.551;35.625;109.3;59.224;129.066;7.447;91.588;76.02
38;144.071;20.85;87.212;75.637;92.411;7.305;78.619;55.554
39;131.781;29.603;78.499;41.392;100.347;2.633;60.584;49.07
40;121.473;14.704;61.477;43.418;96.568;18.491;65.245;39.14
41;143.278;39.35;104.639;54.766;127.555;4.473;88.143;74.197
42;149.622;29.355;88.631;78.272;102.614;15.73;90.575;53.73
43;124.645;22.402;77.283;40.784;107.904;7.305;62.813;54.541
44;119.094;16.628;55.196;46.458;93.545;-20.447;57.342;40.964
45;148.036;34.508;106.26;56.792;123.02;17.995;89.156;71.968
46;134.556;30.038;87.01;66.721;91.277;3.128;74.566;53.933
47;142.882;2.287;76.878;55.779;97.701;19.341;65.042;41.775
48;119.094;27.244;66.341;38.96;107.904;4.898;65.853;49.678
49;132.177;36.805;99.168;48.079;135.491;7.164;96.046;81.086
50;149.622;9.116;91.062;76.043;86.365;-3.173;68.487;56.972
51;142.089;24.388;77.891;53.55;92.789;6.385;63.624;36.101
52;121.076;11.786;65.125;40.784;87.876;-2.606;48.629;43.801
53;162.705;-9.633;88.428;90.43;91.277;36.686;92.398;33.669
54;126.23;19.049;83.16;63.479;109.416;-2.96;86.522;64.875
55;117.112;16.318;73.636;33.894;122.264;6.668;70.514;58.188
56;129.799;17.311;65.733;42.202;91.655;-5.58;55.518;41.775
57;164.687;6.695;96.736;78.677;107.149;19.411;93.817;50.488
58;138.521;2.846;89.239;68.545;101.858;10.349;85.509;60.62
59;135.349;22.65;71.204;53.955;90.899;16.438;67.879;31.44
60;125.041;33.39;65.328;39.365;95.434;-16.553;54.303;45.219
61;145.657;38.171;105.652;54.563;121.509;-11.385;84.698;73.386
62;139.314;-6.094;85.591;70.977;98.079;10.137;81.659;57.58
63;148.432;11.041;67.962;64.087;80.696;11.624;63.219;22.929
64;123.852;26.872;64.517;39.365;98.457;5.04;61.395;45.422
65;153.983;36.991;105.45;64.087;118.108;4.898;86.117;68.117
66;135.349;26.127;86.199;65.911;101.48;3.695;83.685;58.796
67;127.42;30.348;78.094;39.568;100.347;3.836;61.395;50.083
68;117.905;23.023;62.693;37.947;91.277;-9.261;52.276;44.814
69;152.0;35.563;99.168;65.303;114.329;9.075;87.94;58.796
70;138.124;2.97;78.702;78.272;99.969;10.845;87.535;54.136
71;121.869;26.996;73.838;37.947;109.794;4.049;63.016;54.136
72;121.076;22.216;62.491;43.621;94.678;7.73;64.232;37.925
73;153.983;-6.777;95.723;74.422;104.126;27.836;87.535;53.325
74;144.071;7.254;86.807;74.219;93.922;11.199;79.227;54.338
75;114.733;9.489;64.314;38.352;110.172;5.677;65.245;54.743
76;126.23;6.136;57.425;51.929;95.056;-17.827;55.518;46.03
77;148.829;34.756;102.613;61.048;117.73;19.907;90.98;63.052
78;138.917;16.69;81.336;77.664;92.411;15.872;83.077;47.448
79;133.367;32.894;80.525;41.189;110.172;9.5;65.448;52.109
80;130.591;9.365;66.138;42.202;103.37;-8.765;59.368;49.88
81;147.243;23.333;96.534;64.695;122.642;10.703;93.817;66.091
82;133.367;14.331;84.173;67.937;98.835;-6.783;76.39;61.43
83;135.349;15.573;76.067;44.229;104.881;-9.686;58.963;52.717
84;122.266;-17.641;31.487;68.545;93.545;-26.252;45.994;59.404
85;146.846;21.967;99.776;62.669;114.707;-6.429;79.632;71.765
86;138.124;7.378;78.904;77.056;97.701;-14.004;67.677;70.954
87;136.538;20.85;72.42;52.334;104.503;6.031;69.5;43.598
88;116.319;-3.362;48.103;52.739;97.701;-31.137;47.413;59.607
89;159.137;22.836;103.423;70.166;117.73;22.314;91.182;62.849
90;134.16;-18.635;64.922;86.175;98.457;-4.589;78.822;59.809
91;140.106;7.626;71.812;58.413;102.614;-12.801;50.655;57.378
92;117.508;7.999;56.209;43.823;95.056;-17.049;57.342;46.03
93;140.106;10.172;91.468;62.466;115.84;-10.96;80.24;71.157
94;142.882;3.405;78.904;80.095;95.056;6.739;85.306;49.475
95;138.917;7.067;72.623;52.334;95.434;5.181;59.774;42.383
96;123.852;14.331;59.248;43.418;99.591;7.73;68.082;38.532
97;144.071;28.921;102.005;57.603;114.707;8.226;84.901;66.091
98;138.521;2.598;80.728;75.232;98.457;4.19;80.848;57.175
99;132.177;12.965;71.812;48.484;98.079;10.349;62.408;42.383
100;126.23;14.021;58.033;48.889;99.591;4.473;61.8;44.206
101;148.036;42.641;106.26;57.197;116.218;8.792;87.332;64.875
102;139.314;8.433;74.244;84.351;94.678;-16.057;58.963;73.183
103;150.414;31.155;84.173;50.51;109.416;5.889;69.095;50.285
104;121.076;25.692;64.112;37.136;93.545;-3.243;58.558;43.396
105;136.142;14.207;87.618;63.074;117.73;15.022;92.804;62.038
106;138.521;5.143;84.781;71.585;98.079;12.544;81.659;57.986
107;140.106;-7.025;61.275;62.871;96.568;10.774;71.324;33.872
108;128.609;12.779;59.248;49.497;95.434;12.827;67.271;36.303
109;119.887;29.852;93.291;43.216;120.375;5.535;80.848;74.602
110;151.207;-10.564;69.583;95.698;93.922;-14.712;66.461;67.51
111;147.639;32.708;78.499;52.739;99.969;13.96;69.095;40.559
112;125.834;8.185;57.627;50.308;101.102;-12.942;62.611;42.99
113;129.799;12.096;87.82;56.995;121.131;8.721;90.372;67.712
114;132.177;17.746;81.944;65.303;104.881;3.341;83.077;61.633
115;123.059;14.517;64.517;45.445;94.678;12.19;64.232;42.383
116;104.822;9.489;43.848;43.013;113.951;-13.438;58.761;62.444
117;220.984;38.357;133.414;97.117;106.393;16.792;85.103;60.823
118;131.384;13.959;79.715;70.369;99.969;13.181;88.346;55.959
119;125.834;13.027;71.407;43.621;102.614;8.296;63.827;50.488
120;134.16;15.573;60.667;52.537;87.12;41.712;69.703;26.172
121;167.066;13.71;101.397;79.487;95.812;12.19;82.266;48.056
122;132.97;16.752;83.16;68.342;111.683;-8.128;86.724;62.646
123;127.42;6.26;69.178;48.484;104.881;10.987;68.082;47.651
124;119.491;22.091;59.451;39.771;94.678;-6.288;59.571;44.409
125;138.917;40.778;105.247;50.308;119.997;-2.606;80.848;75.007
126;137.728;21.533;83.362;73.206;92.033;13.11;84.698;51.906
127;143.675;17.746;78.094;50.51;89.388;14.951;62.003;37.519
128;102.443;26.934;57.627;29.639;104.126;-13.792;57.342;48.056
129;132.574;32.087;95.723;50.308;136.246;-10.181;89.967;80.478
130;129.006;18.801;73.23;67.735;92.411;18.208;83.685;49.678
131;136.935;27.431;75.054;47.876;97.701;11.341;62.408;42.585
132;113.544;30.41;57.627;41.797;98.835;-6.5;62.408;38.532
133;119.887;17.87;89.239;48.281;126.799;7.376;87.535;79.262
134;134.952;-22.173;56.614;96.104;91.655;-13.863;66.461;66.294
135;131.781;13.4;68.975;49.903;95.812;21.748;66.663;36.911
136;121.076;8.433;46.077;56.387;100.347;-41.898;46.197;57.986
137;130.195;30.473;95.52;53.347;132.467;-8.058;88.751;77.236
138;129.402;13.834;78.094;67.735;92.789;34.916;84.901;48.664
139;143.675;-4.79;70.191;59.224;85.609;21.748;63.421;32.251
140;126.627;26.313;59.248;42.608;92.411;3.978;63.016;39.951
141;136.538;44.876;97.952;52.334;137.002;10.916;102.733;76.02
142;116.715;4.212;76.067;58.819;104.503;7.801;85.914;60.012
143;140.503;-10.812;65.53;62.669;90.521;10.42;64.637;32.453
144;121.473;25.816;56.614;39.568;93.167;-14.854;59.774;43.396
145;142.485;44.441;106.26;51.118;124.91;-5.58;87.13;74.804
146;130.195;13.152;77.283;71.179;101.48;11.765;90.98;51.704
147;126.23;9.551;66.949;47.471;95.812;5.535;57.95;48.056
148;121.076;2.349;50.13;49.7;96.19;-11.385;61.598;40.154
149;125.041;27.617;92.886;46.255;133.979;-24.341;83.482;84.734
150;142.089;29.231;92.076;67.329;101.48;-11.527;79.43;62.444
151;129.402;-23.974;53.777;62.669;83.341;13.464;64.232;28.198
152;120.68;36.432;66.138;40.176;94.678;6.526;63.421;36.911
153;134.16;33.639;96.534;52.942;123.398;15.518;90.169;71.765
154;132.574;18.553;82.146;66.721;88.254;8.509;76.998;53.122
155;145.657;3.777;73.23;59.224;91.655;10.349;61.8;38.33
156;118.301;15.635;58.033;39.973;101.858;6.385;64.84;43.193
157;146.053;30.286;100.384;61.858;113.195;13.535;90.98;61.836
158;123.852;23.83;77.283;63.884;91.277;9.925;80.443;51.906
159;141.692;37.053;101.6;62.061;109.794;6.385;84.495;63.052
