;vertical_force_1;side_force_1;internal_force_1;external_force_1;vertical_force_2;side_force_2;internal_force_2;external_force_2
0;35.345;24.261;13.604;140.287;89.22;27.708;24.945;35.333
1;31.942;-7.129;77.38;78.28;106.864;11.655;43.182;68.768
2;44.8;28.577;2.256;168.048;119.696;30.98;40.751;65.526
3;31.942;-8.568;74.543;74.025;81.602;4.802;24.945;31.686
4;37.236;26.288;13.198;150.013;87.616;39.994;18.217;67.147
5;30.807;-4.579;71.301;81.117;97.641;6.839;51.288;60.055
6;35.724;20.271;14.158;115.362;110.473;40.118;16.84;86.195
7;28.916;3.596;69.68;75.646;101.651;8.815;32.645;37.36
8;42.153;13.666;34.624;115.565;89.22;24.683;18.866;27.025
9;28.916;4.707;57.927;58.624;103.656;6.901;41.561;75.253
10;38.371;23.999;17.049;109.689;106.864;22.213;49.869;42.02
11;34.967;2.876;51.848;87.196;92.027;3.752;24.742;43.236
12;38.749;19.421;9.7;124.684;98.042;35.24;10.963;46.681
13;30.429;3.138;50.835;60.448;98.844;12.211;39.738;69.781
14;33.076;16.805;10.915;87.804;114.483;42.773;15.421;92.882
15;30.051;-3.925;70.491;71.593;101.651;10.235;31.835;43.033
16;33.833;12.293;46.377;97.53;104.057;44.687;8.895;67.147
17;30.051;-3.336;67.856;52.342;105.661;4.432;51.085;64.108
18;40.262;21.972;2.405;106.446;114.082;45.489;5.695;106.459
19;31.942;4.315;74.949;75.646;90.824;5.79;30.822;37.967
20;38.749;21.579;3.215;129.344;88.418;-3.409;34.469;14.664
21;31.563;6.931;57.522;68.148;112.478;15.113;42.777;79.711
22;40.262;25.307;4.282;113.741;118.092;24.621;39.535;72.618
23;31.185;7.062;63.804;85.777;95.235;5.543;28.39;44.047
24;40.262;22.56;7.268;130.763;96.839;34.314;8.937;51.949
25;30.807;6.735;44.553;64.906;121.701;8.26;55.341;77.684
26;43.287;10.528;22.06;94.896;115.686;34.685;34.672;70.592
27;33.833;-4.513;66.235;75.646;95.235;6.222;31.835;40.197
28;33.833;17.198;29.153;104.015;99.646;37.339;7.316;53.571
29;28.538;4.969;58.13;52.748;97.24;6.716;40.751;70.389
30;29.294;23.41;2.202;84.562;100.448;35.796;9.747;92.274
31;31.185;4.315;76.367;73.417;92.027;5.852;30.214;42.628
32;36.48;20.075;42.121;112.323;88.418;27.584;3.627;59.042
33;30.807;8.042;61.98;60.043;91.626;4.926;46.019;63.905
34;32.698;19.291;6.052;89.425;116.488;39.006;27.174;81.332
35;32.32;-3.271;70.896;71.796;92.428;6.16;28.39;39.589
36;42.153;23.476;2.202;134.613;96.839;20.175;28.593;27.228
37;35.345;-2.486;44.35;67.945;102.854;5.543;39.13;80.521
38;43.287;22.429;8.133;114.147;114.082;27.399;43.182;55.8
39;39.884;-2.552;48.606;95.301;98.042;4.37;28.795;45.262
40;35.724;15.89;25.1;104.825;94.433;40.673;9.301;62.081
41;31.185;3.596;59.953;54.571;102.052;6.099;49.869;64.31
42;34.967;18.833;14.158;89.222;109.27;41.291;12.787;95.516
43;32.32;-5.56;80.622;64.703;98.443;9.247;28.593;43.844
44;34.211;13.666;46.579;99.151;108.067;39.13;3.06;65.323
45;28.16;4.38;58.332;50.721;99.245;6.346;46.019;67.958
46;38.371;23.28;3.877;103.407;107.666;30.61;36.698;61.473
47;31.185;6.931;67.248;80.104;91.626;5.975;29.606;40.197
48;41.397;22.691;2.661;132.181;84.008;22.954;9.139;37.36
49;31.185;4.838;49.011;63.69;113.681;10.791;49.667;74.847
50;42.153;22.233;11.78;109.081;118.493;41.291;19.474;95.314
51;32.698;4.903;66.64;80.306;94.433;8.445;30.214;39.791
52;38.371;17.656;37.461;107.054;96.839;31.906;12.179;42.831
53;31.942;4.773;61.169;55.585;98.443;2.888;45.006;66.134
54;43.287;21.122;4.688;109.891;110.874;33.203;32.848;65.931
55;33.833;-4.84;72.314;70.58;92.027;3.938;27.579;40.197
56;45.557;20.141;15.373;132.789;105.661;33.018;5.289;68.363
57;31.942;5.034;48.606;60.65;102.453;2.641;51.288;58.029
58;37.993;20.337;11.523;98.949;109.671;38.759;8.734;97.137
59;33.454;4.773;75.151;78.483;93.23;3.197;30.822;37.765
60;36.48;16.609;38.069;104.42;107.666;39.068;3.221;71.403
61;30.807;5.165;61.575;54.571;102.453;-1.496;48.654;61.271
62;41.775;24.064;6.106;111.31;108.869;37.339;16.029;87.411
63;34.589;2.942;56.509;84.967;97.24;1.962;33.861;37.967
64;42.909;21.841;11.321;125.697;106.062;37.401;3.627;68.16
65;34.211;5.23;45.566;68.959;107.265;4.555;48.654;62.689
66;42.909;22.495;6.106;111.31;106.463;37.525;14.611;85.587
67;34.589;3.203;52.658;84.562;98.443;3.938;34.672;36.954
68;42.153;22.103;9.497;127.723;102.854;40.673;9.706;75.455
69;36.48;3.923;46.377;68.756;97.24;4.061;46.425;59.852
70;42.909;24.915;12.996;115.768;116.488;42.587;12.99;98.961
71;32.32;3.465;52.658;85.372;98.844;2.332;35.685;36.346
72;43.666;22.626;7.268;130.965;119.696;40.735;5.897;79.103
73;34.589;6.342;48.606;70.985;106.062;2.518;50.68;62.487
74;42.531;25.438;14.212;117.186;104.458;30.054;23.729;75.455
75;32.32;3.988;50.632;86.385;95.636;1.962;36.901;35.333
76;43.666;21.514;11.523;129.142;104.458;32.771;11.166;59.852
77;34.967;7.192;46.174;70.985;110.874;5.728;50.275;65.526
78;40.64;20.795;4.688;105.636;111.275;29.437;28.998;75.658
79;34.211;3.007;50.632;86.993;100.448;5.296;33.658;42.02
80;43.666;16.609;23.681;115.362;109.671;31.906;15.016;58.434
81;38.371;6.081;52.658;69.972;111.676;4.246;52.706;65.323
82;41.775;19.683;2.81;103.407;107.666;36.166;17.65;83.966
83;33.833;3.203;60.764;81.117;91.626;5.111;27.985;40.602
84;42.909;17.721;19.021;118.605;108.067;33.82;7.518;66.742
85;32.698;5.1;50.429;63.082;102.854;3.567;49.059;62.892
86;41.397;19.421;4.228;100.773;94.433;20.669;27.377;63.905
87;34.589;3.923;59.548;82.13;100.448;4.432;34.266;44.047
88;45.178;20.598;15.981;128.331;104.859;23.633;19.879;49.315
89;34.967;3.203;50.024;63.893;102.453;5.419;47.235;65.526
90;41.018;20.664;3.013;104.623;106.463;33.882;18.866;83.966
91;34.589;3.596;56.914;83.143;100.448;5.172;34.266;42.425
92;43.287;17.917;24.897;117.997;114.483;46.662;9.098;84.574
93;35.724;2.942;52.456;62.069;110.874;-2.545;55.948;63.094
94;42.531;16.086;16.184;96.315;110.072;32.894;22.716;79.508
95;33.454;2.68;63.398;77.875;100.047;5.913;32.848;45.262
96;43.287;21.645;10.51;127.926;96.037;23.695;14.205;45.262
97;30.807;6.342;47.998;65.514;106.864;12.087;41.156;79.305
98;37.993;21.383;11.78;100.773;112.478;41.353;16.232;91.058
99;34.589;4.511;53.064;89.628;92.829;4.37;30.822;40.602
100;44.422;17.852;20.034;119.415;94.032;26.473;11.571;48.505
101;33.454;5.688;51.24;62.069;104.859;10.235;43.588;73.632
102;43.287;19.683;6.714;105.838;113.681;23.386;38.927;69.579
103;34.211;-3.075;67.654;71.188;99.646;11.408;27.782;51.139
104;44.8;18.571;18.413;125.292;102.052;25.3;27.174;34.32
105;31.942;7.062;52.051;64.095;101.25;8.198;42.777;72.618
106;44.8;20.795;3.472;110.499;116.889;36.352;25.958;87.208
107;34.967;4.119;72.314;75.646;92.027;3.505;27.579;42.425
108;42.153;13.078;27.937;110.296;108.468;20.361;36.495;26.822
109;32.698;2.942;49.619;51.127;118.894;10.667;43.385;91.058
110;41.397;18.964;17.602;96.315;116.087;31.968;38.724;68.566
111;33.833;3.726;75.354;70.174;92.027;3.999;28.39;39.791
112;40.64;17.198;11.523;116.173;102.453;10.05;41.561;17.906
113;36.48;-2.813;51.645;61.664;95.636;3.752;39.332;74.645
114;33.076;14.255;13.752;80.509;126.112;35.734;38.927;75.658
115;31.185;-5.364;68.464;61.866;104.057;7.333;26.161;49.113
116;40.262;19.16;33.408;111.918;108.468;30.795;22.919;42.02
117;32.32;6.146;61.777;54.977;104.057;4.926;45.411;74.037
118;36.102;11.574;27.329;76.254;108.067;32.153;30.214;75.05
119;33.833;-4.71;78.393;65.108;105.661;4.926;31.429;47.491
120;37.615;16.086;34.016;102.596;104.458;14.125;38.724;19.73
121;30.429;-3.467;57.116;44.845;101.651;5.975;39.13;79.913
122;36.858;17.656;12.334;84.359;132.127;24.374;59.596;55.597
123;33.833;-4.513;74.543;65.919;90.022;7.951;14.813;50.936
124;42.531;18.375;14.158;120.631;106.864;30.239;12.584;59.042
125;35.724;3.53;54.685;59.637;98.844;3.259;47.032;67.35
126;35.724;13.601;24.087;77.267;104.057;28.51;30.011;73.834
127;33.076;-4.579;70.896;66.932;103.656;8.939;29.403;50.936
