;vertical_force_1;side_force_1;internal_force_1;external_force_1;vertical_force_2;side_force_2;internal_force_2;external_force_2
0;153.011;-115.806;-44.154;366.962;112.268;34.889;6523.281;-9.142
1;162.495;-115.355;-69.078;374.865;115.439;34.33;6528.55;-11.168
2;157.979;181.809;-43.951;405.868;123.368;18.437;6498.762;-14.208
3;173.786;50.84;-55.096;376.486;110.682;37.993;6489.441;-6.71
4;166.56;-38.58;-50.638;320.153;117.422;24.831;6335.64;-6.913
5;153.463;-123.032;-72.523;306.779;122.575;30.853;6342.934;-8.534
6;157.527;-65.225;-56.312;509.011;122.575;30.108;6357.93;-9.75
7;156.624;-88.258;-45.977;478.818;125.747;33.212;6340.3;-6.508
8;139.463;93.292;-17.811;514.279;115.439;20.92;6308.486;-5.494
9;162.044;-218.323;-73.941;509.213;111.078;30.232;6319.834;-6.305
10;140.818;54.001;-49.422;532.314;132.883;16.947;6333.411;-11.776
11;165.205;-55.741;-41.925;515.09;118.611;32.033;6325.508;-5.292
12;151.656;139.808;-26.727;527.45;113.06;16.885;6314.363;-5.292
13;164.753;-135.226;-66.038;525.019;113.06;28.494;6337.463;-5.9
14;149.85;28.259;-54.488;562.912;124.558;21.789;6335.234;-10.155
15;158.882;-77.419;-47.396;539.001;123.765;37.124;6334.829;-5.9
16;148.495;99.615;-23.282;563.925;116.232;19.182;6326.926;-4.279
17;162.495;-173.162;-69.281;550.956;116.232;33.15;6358.132;-5.089
18;151.656;-31.806;-52.259;556.022;125.351;26.88;6357.322;-9.345
19;161.14;-124.839;-48.814;531.098;118.611;35.137;6359.956;-5.494
20;138.559;-29.548;-33.009;540.014;112.664;27.128;6340.098;-1.239
21;153.463;-164.129;-68.673;543.054;127.333;31.971;6348.608;-6.71
22;163.85;32.324;-51.854;561.696;121.386;31.288;6331.384;-6.71
23;157.527;-171.355;-52.259;519.953;117.025;27.377;6309.094;-4.481
24;138.559;-227.807;-43.14;520.763;118.214;22.72;6285.183;-3.265
25;163.398;-108.581;-66.444;543.256;120.593;40.228;6315.376;-4.279
26;150.302;-95.484;-56.312;512.455;121.783;24.459;6318.618;-6.102
27;161.14;-110.839;-49.22;517.319;115.836;30.543;6314.768;-3.265
28;135.398;-149.678;-41.114;484.694;113.457;21.727;6312.742;0.99
29;143.527;-198.904;-64.012;472.131;128.522;32.84;6337.058;-4.481
30;157.979;-137.484;-57.325;496.244;120.593;28.929;6345.974;-5.697
31;163.398;-139.29;-48.206;461.796;109.096;33.895;6330.371;2.408
32;163.398;-193.936;-44.964;467.47;117.818;24.645;6313.147;1.598
33;162.044;-99.097;-63.404;482.263;106.321;23.714;6333.005;0.99
34;163.85;-240.001;-66.241;487.328;123.765;18.623;6312.539;-5.494
35;164.753;-249.033;-50.435;455.514;113.853;24.273;6283.157;2.003
36;157.076;-178.581;-41.722;422.485;111.078;32.529;6290.452;3.422
37;165.205;-179.484;-70.699;477.602;114.646;26.197;6319.226;-2.658
38;157.979;-48.516;-51.449;438.088;119.404;32.902;6305.649;-2.05
39;166.56;-202.517;-53.475;407.084;113.853;25.7;6334.829;2.003
40;155.269;-86.903;-40.911;416.203;103.546;33.461;6332.803;6.056
41;162.044;-147.871;-68.47;420.661;106.717;34.268;6324.9;2.814
42;168.818;-101.355;-58.946;435.453;113.457;30.232;6301.597;-1.644
43;172.882;-223.291;-57.325;346.901;105.924;27.377;6278.699;4.232
44;152.108;-34.967;-35.643;378.918;115.043;20.858;6271.606;2.611
45;163.85;-146.065;-69.078;313.061;111.475;38.614;6321.455;3.624
46;165.205;23.743;-54.285;307.792;120.99;15.643;6327.737;-2.86
47;175.14;-164.581;-49.827;279.423;100.77;39.979;6340.098;7.88
48;156.624;-158.71;-45.167;271.318;108.699;19.306;6323.076;5.043
49;181.011;-238.646;-72.117;289.758;115.836;28.929;6337.058;3.422
50;147.592;59.421;-44.154;405.463;119.404;15.891;6318.618;-2.252
51;161.592;-92.774;-45.167;534.543;107.907;32.157;6298.557;7.272
52;151.656;57.163;-20.445;606.884;106.321;6.951;6271.201;3.219
53;158.882;-141.549;-67.862;602.831;112.268;32.778;6296.531;4.84
54;145.334;-101.355;-57.528;604.452;126.144;22.845;6311.323;-1.239
55;153.914;-109.484;-40.709;589.863;113.06;38.489;6314.16;7.474
56;157.076;-96.387;-40.506;596.752;104.338;28.556;6306.46;9.298
57;162.495;-186.259;-69.888;605.263;108.699;36.503;6322.265;5.245
58;167.463;-41.741;-53.678;642.346;113.853;12.229;6328.547;-1.644
59;174.237;-119.419;-50.03;611.747;94.823;31.412;6323.279;10.514
60;149.398;-131.613;-39.29;604.25;108.699;23.341;6316.389;7.88
61;155.269;-148.774;-63.404;619.65;117.818;35.882;6335.842;6.259
62;163.85;-90.516;-59.757;171.823;117.025;28.432;6319.023;2.814
63;169.269;-119.871;-52.867;67.668;106.321;33.833;6309.702;8.69
64;142.172;77.485;-26.727;48.62;116.629;21.417;6303.623;7.272
65;167.463;-141.549;-68.47;43.757;121.783;44.698;6334.424;6.461
66;166.108;82.002;-49.017;174.66;120.197;9.373;6321.05;0.99
67;165.205;-55.741;-39.29;137.577;103.149;32.592;6333.005;10.109
68;161.14;-174.065;-48.814;122.988;104.338;24.707;6313.147;9.298
69;168.366;-140.645;-68.267;135.956;103.942;35.075;6324.9;9.298
70;161.592;127.615;-45.167;265.441;114.25;9.124;6311.728;2.611
71;173.334;-83.742;-46.788;226.738;96.806;28.556;6306.865;12.135
72;126.817;-135.226;-30.577;208.5;122.179;21.479;6299.368;8.69
73;157.527;-176.323;-68.47;255.512;122.575;28.122;6312.742;8.488
74;149.398;-116.258;-51.651;252.472;120.99;12.104;6301.597;3.827
75;170.624;-127.548;-45.572;233.425;95.616;24.831;6298.557;12.743
76;147.592;30.517;-24.093;233.222;116.232;16.885;6287.817;8.893
77;163.398;-195.742;-66.849;232.614;113.06;30.357;6317.402;8.488
78;150.753;-132.968;-60.567;473.144;119.404;25.018;6318.415;5.651
79;156.173;-50.774;-40.911;459.77;107.907;36.13;6334.626;12.54
80;156.624;-67.483;-34.832;462.404;104.735;32.592;6324.292;13.553
81;159.334;-123.032;-68.065;468.078;115.836;36.999;6339.084;9.298
82;150.753;-52.58;-53.272;880.241;119.404;14.463;6326.724;4.637
83;170.624;-98.645;-46.788;862.612;101.96;35.944;6315.578;13.959
84;158.882;-193.936;-45.572;858.559;111.475;22.1;6273.835;11.73
85;158.431;-200.259;-70.699;871.122;109.096;31.102;6287.209;10.919
86;156.624;39.098;-57.73;883.686;117.422;15.022;6276.064;6.259
87;175.14;-108.129;-50.841;864.841;96.806;36.254;6317.2;15.175
88;156.624;206.648;-12.137;896.452;108.699;20.61;6272.214;11.73
89;163.85;-193.484;-73.941;870.92;107.907;37.062;6287.007;12.54
90;172.431;-37.677;-59.149;892.805;108.699;14.339;6313.755;6.259
91;165.656;-180.388;-52.056;861.801;102.356;24.583;6320.847;12.54
92;139.463;-104.064;-34.427;859.977;108.303;28.929;6303.015;13.553
93;155.721;-172.258;-64.417;876.594;117.422;35.261;6326.318;11.527
94;166.108;-186.259;-67.862;879.633;112.268;21.665;6315.376;8.285
95;170.173;-219.226;-47.801;866.664;103.149;28.37;6209.802;14.972
96;156.624;-59.354;-34.63;866.664;104.338;30.108;6354.89;14.972
97;160.237;-139.29;-69.078;875.783;108.699;31.722;6288.02;11.122
98;165.656;-179.033;-68.673;881.457;101.563;15.891;6295.72;9.906
99;163.85;-163.678;-48.004;863.22;106.321;27.873;5712.126;14.567
100;161.592;-57.548;-40.101;866.867;90.859;30.046;6282.954;16.998
101;169.269;-132.968;-72.725;876.391;113.06;38.055;6309.297;12.338
102;161.14;-62.967;-64.62;881.659;113.457;22.038;6304.231;8.893
103;169.269;-83.742;-44.964;872.743;98.392;34.951;6301.394;18.417
104;163.85;-79.225;-42.938;869.907;91.652;26.197;6308.081;18.417
105;164.753;42.711;-62.999;882.673;99.184;34.578;6329.966;16.188
106;160.237;53.098;-56.109;891.791;114.25;13.656;6323.684;8.69
107;174.689;49.485;-43.748;873.554;97.202;35.882;6325.305;18.619
108;156.624;-70.193;-34.63;868.691;103.149;32.281;6306.662;19.633
109;158.882;-132.065;-69.483;872.338;109.096;29.177;6310.715;13.756
110;161.14;-112.645;-60.77;884.496;107.907;31.288;6346.379;13.351
111;167.915;-143.807;-51.043;864.841;93.238;34.019;6337.058;19.43
112;164.302;-86.903;-40.303;870.109;97.599;30.419;6274.038;18.822
113;156.173;-151.936;-67.862;874.365;102.753;35.137;6307.473;16.796
114;163.398;-63.419;-64.012;883.888;109.492;20.61;6319.226;12.946
115;159.334;-90.968;-43.546;864.435;100.374;31.66;6325.508;18.619
116;149.85;-179.484;-44.356;855.925;115.439;27.066;6304.636;16.593
117;159.785;-95.935;-61.783;878.62;106.321;34.951;6313.147;17.201
118;157.527;-91.419;-61.175;881.254;114.25;20.548;6302.812;12.946
119;167.915;-103.161;-47.396;865.854;100.77;31.474;6294.91;20.443
120;153.914;-229.614;-44.559;856.533;99.977;20.175;6294.099;18.011
121;171.527;-135.678;-68.875;878.417;101.563;30.667;6320.442;16.998
122;159.785;-142.452;-62.796;878.417;107.907;21.975;6335.032;14.567
123;166.56;-173.162;-52.056;860.18;99.581;27.501;6325.71;18.822
124;141.721;134.389;-23.485;875.175;112.664;16.45;6301.191;17.404
125;163.85;-121.677;-65.228;873.149;110.682;31.785;6302.002;17.606
126;149.85;-44.903;-53.88;877.201;113.853;31.474;6289.033;14.972
127;162.495;-112.645;-46.99;858.762;109.889;37.931;6277.078;19.025
128;144.882;-106.322;-37.467;859.572;110.285;32.84;6287.412;19.43
129;155.269;-184.452;-66.241;869.096;111.871;37.744;6312.944;17.201
130;155.269;115.873;-45.977;890.575;109.492;8.628;6292.478;11.932
131;167.011;-116.71;-45.167;859.369;107.114;31.536;6310.715;19.633
132;155.721;-171.807;-45.572;855.519;100.374;23.714;6290.654;18.214
133;156.173;-143.807;-66.038;869.704;111.078;36.192;6322.671;17.201
134;157.527;87.421;-48.612;890.981;113.853;12.353;6287.615;11.932
135;165.205;-142.903;-46.585;857.343;99.581;32.343;6343.34;21.659
136;136.301;-74.258;-37.264;850.251;109.889;35.385;6278.901;20.848
137;151.656;-98.193;-60.77;868.893;120.197;39.793;6300.178;18.011
138;164.302;54.905;-53.88;885.104;118.214;25.949;6301.394;14.972
