;vertical_force_1;side_force_1;internal_force_1;external_force_1;vertical_force_2;side_force_2;internal_force_2;external_force_2
0;29.588;24.627;1.342;116.503;99.712;25.585;27.275;43.851
1;19.013;2.458;59.904;72.126;113.747;11.076;43.891;74.855
2;19.377;18.872;53.014;100.089;102.118;12.249;55.644;24.195
3;12.448;4.354;58.485;47.606;80.865;3.853;14.914;38.785
4;28.494;26.196;5.751;103.939;81.266;18.362;13.293;24.601
5;20.471;5.335;71.657;76.381;101.717;9.841;42.067;65.533
6;31.412;24.169;13.297;120.961;112.544;33.488;26.262;73.639
7;13.542;7.624;49.974;59.359;101.717;9.471;25.249;47.093
8;16.095;24.627;7.015;84.486;92.895;30.154;14.104;34.935
9;14.636;5.466;67.199;71.315;98.509;3.606;38.825;70.599
10;33.6;21.75;20.187;118.732;100.514;26.45;31.53;60.467
11;17.554;3.439;52.203;53.686;95.702;8.174;24.641;46.891
12;29.224;28.551;6.966;105.763;91.291;31.08;3.566;42.433
13;17.919;6.447;61.119;78.61;104.925;2.865;47.336;66.749
14;27.4;26.85;10.866;118.529;112.544;35.34;25.654;80.326
15;13.907;6.316;41.666;54.496;93.296;5.828;29.301;41.014
16;19.742;24.823;10.46;88.742;98.509;27.808;20.588;33.111
17;16.095;6.316;60.106;71.315;103.722;6.631;42.473;73.841
18;18.648;17.891;41.666;92.997;109.737;24.968;47.539;48.917
19;13.542;5.466;59.904;45.985;96.103;7.927;21.804;48.512
20;31.047;26.654;8.182;100.089;101.717;21.819;22.006;38.583
21;15.001;5.662;65.172;64.223;110.94;9.718;44.094;80.123
22;35.788;19.33;36.803;113.058;105.326;21.881;38.015;57.225
23;10.99;8.409;48.151;50.241;88.083;7.063;25.451;37.975
24;27.4;32.409;19.53;110.829;90.489;35.402;9.402;57.833
25;13.178;10.175;58.89;77.394;99.311;10.891;42.27;69.181
26;27.036;21.03;18.566;107.182;95.301;17.312;35.786;53.78
27;14.636;6.185;55.851;52.267;110.539;13.114;30.922;51.551
28;28.859;27.439;8.79;100.9;92.093;32.253;5.147;51.957
29;27.036;4.289;56.459;82.46;100.915;2.926;48.754;66.749
30;27.036;27.831;3.522;120.556;119.36;49.911;10.456;101.603
31;13.178;7.559;42.882;59.765;98.91;10.274;31.125;41.825
32;24.848;24.889;2.508;98.266;100.915;27.808;22.412;39.393
33;19.377;2.719;55.851;71.923;107.331;10.521;42.27;77.286
34;28.494;22.665;22.618;110.829;114.95;37.995;31.53;71.41
35;14.272;7.428;51.596;54.091;92.093;4.655;24.033;43.446
36;15.001;21.423;10.866;75.976;98.108;26.511;22.412;32.706
37;13.907;5.989;68.212;66.452;106.93;10.274;39.838;78.299
38;19.013;24.562;23.226;103.534;120.563;34.044;36.799;72.828
39;13.178;6.578;52.203;50.038;107.331;8.668;28.896;50.943
40;21.93;21.553;9.244;80.231;99.712;27.252;20.791;35.746
41;16.46;5.793;68.617;69.289;104.524;4.532;45.107;71.815
42;17.189;16.714;46.935;87.526;122.568;19.226;63.547;41.825
43;10.99;3.57;57.472;37.88;96.905;9.471;17.143;53.78
44;18.283;28.224;4.786;88.944;108.534;35.402;10.253;54.793
45;13.907;10.763;64.362;75.368;100.915;3.853;48.957;62.696
46;18.283;18.022;40.653;90.768;104.123;31.945;30.517;65.331
47;13.178;8.67;59.498;50.646;95.301;-1.025;27.68;40.001
48;24.848;30.251;5.143;100.9;101.316;34.353;4.985;56.212
49;15.73;9.194;67.199;73.949;100.915;7.001;43.283;68.37
50;33.6;24.365;13.905;117.921;98.509;24.906;26.262;71.41
51;13.178;10.502;46.732;55.307;97.306;9.841;30.112;41.419
52;14.272;18.022;25.455;70.504;116.153;20.152;39.231;27.64
53;14.636;7.036;65.577;70.302;101.316;2.062;45.918;69.181
54;16.46;17.368;47.138;87.121;122.568;22.745;60.305;47.093
55;12.813;2.85;60.917;38.69;105.727;10.212;23.425;59.859
56;21.565;33.063;11.019;101.71;105.326;39.909;3.526;62.291
57;15.366;11.744;65.172;80.028;100.915;7.434;48.552;72.22
58;22.295;18.153;41.261;93.605;119.761;24.906;50.983;57.022
59;12.813;4.877;56.054;42.135;93.296;5.149;23.83;47.296
60;18.648;26.066;14.31;83.068;98.91;31.512;17.143;38.988
61;13.542;8.801;68.212;64.628;104.524;3.359;47.539;70.599
62;15.366;16.453;45.922;83.068;122.969;26.141;55.036;54.388
63;12.448;6.447;59.701;45.58;92.494;-1.519;26.262;44.054
64;29.588;25.608;3.522;94.618;94.098;13.855;23.628;36.151
65;23.389;3.504;64.564;71.315;112.143;6.322;50.173;72.018
66;32.141;27.701;6.813;122.987;121.365;40.341;18.359;97.955
67;15.001;8.082;38.019;58.144;93.296;6.446;26.464;42.23
68;16.46;24.954;7.015;82.865;105.326;31.883;18.764;42.23
69;15.366;9.455;63.754;77.394;106.128;7.557;43.486;72.828
70;15.366;17.106;41.666;87.121;113.346;22.56;51.591;45.27
71;15.366;3.897;52.609;43.959;100.514;7.557;19.777;56.82
72;24.848;31.755;9.601;102.724;97.707;32.686;8.389;60.062
73;19.742;6.382;57.675;76.786;102.519;-1.581;49.362;65.736
74;24.483;25.215;14.716;108.803;116.554;37.563;26.667;85.189
75;14.272;9.324;43.693;59.359;92.494;-2.074;31.328;39.798
76;24.848;30.055;12.64;98.063;98.91;36.822;3.161;54.793
77;17.554;7.166;65.172;76.381;111.742;7.434;45.715;72.626
78;27.4;21.75;29.711;106.371;120.563;28.919;37.812;72.018
79;13.178;6.97;47.745;52.672;93.296;6.322;27.68;45.472
80;33.6;29.989;14.464;110.424;86.88;29.845;7.781;54.186
81;15.366;8.54;59.296;73.544;105.326;6.878;51.794;67.154
82;20.107;25.739;23.226;105.763;126.177;44.787;20.791;93.092
83;12.084;9.39;47.138;56.928;101.717;8.607;29.504;46.08
84;32.871;26.066;5.751;102.521;93.296;29.722;4.782;47.296
85;20.471;4.681;58.283;72.733;105.326;10.027;42.473;73.639
86;31.777;28.028;6.002;123.393;114.148;43.12;15.117;92.281
87;16.825;6.12;38.222;61.588;98.509;5.396;31.125;42.23
88;33.965;23.711;6.156;102.116;89.687;23.116;13.496;36.151
89;21.565;3.831;61.525;75.57;112.945;5.149;50.376;73.233
90;27.4;29.597;2.355;123.595;116.955;41.947;15.319;94.916
91;15.366;6.316;39.64;59.562;98.509;7.804;31.936;42.433
92;30.682;12.66;10.258;80.636;88.083;-6.829;38.623;14.874
93;17.919;4.877;54.838;71.923;114.148;12.249;46.728;80.934
94;16.46;12.463;46.732;82.055;122.167;10.953;65.979;40.406
95;17.189;2.0;56.459;44.567;104.925;7.989;21.804;59.049
96;31.777;29.597;11.424;106.168;95.702;33.241;3.972;53.578
97;27.4;3.243;56.864;80.028;114.95;8.668;52.402;71.207
98;32.141;24.496;9.852;118.732;115.351;43.058;18.562;88.836
99;14.272;6.578;38.019;57.13;93.697;3.853;27.478;46.08
100;28.859;24.3;6.156;95.631;81.667;22.622;5.998;38.177
101;20.107;4.747;58.485;73.544;106.529;8.113;44.094;75.462
102;16.46;19.134;33.561;91.173;109.336;25.709;40.649;57.022
103;13.907;6.316;64.564;51.457;98.509;2.186;30.517;44.459
104;30.682;35.09;28.851;114.679;105.727;50.158;20.547;79.11
105;13.907;10.763;51.596;80.434;109.737;7.681;54.631;65.939
106;20.471;15.995;37.006;87.526;124.172;30.154;48.957;60.467
107;12.448;5.335;57.877;44.162;96.905;3.297;27.275;44.054
108;17.919;32.082;10.411;92.592;103.722;40.712;2.107;60.873
109;13.178;13.117;60.917;76.381;112.945;6.693;53.415;70.599
110;18.283;22.207;41.666;93.402;123.771;37.007;37.204;74.247
111;11.719;9.194;49.164;47.809;88.083;4.593;24.235;41.825
112;18.648;17.564;29.508;71.315;102.118;16.201;35.786;20.143
113;26.306;3.504;68.82;75.773;98.509;1.692;43.081;72.626
114;15.366;17.564;46.327;79.623;130.588;30.401;55.239;63.71
115;11.354;4.681;51.798;36.461;94.9;2.062;23.83;50.335
116;21.565;18.153;25.05;74.355;97.707;11.015;37.609;15.077
117;16.825;4.027;80.775;57.941;104.925;10.274;42.067;74.449
118;30.318;22.403;19.579;110.019;115.752;19.72;43.283;68.978
119;24.118;3.57;43.895;52.267;98.509;6.384;25.046;47.499
120;17.554;24.038;15.324;81.042;106.128;23.548;27.478;34.125
121;13.178;7.232;68.82;63.412;102.118;6.384;38.015;76.881
122;15.366;19.853;35.385;84.486;117.757;30.339;42.473;62.899
123;13.907;7.624;59.498;46.593;98.91;0.889;28.491;45.675
