;vertical_force_1;side_force_1;internal_force_1;external_force_1;vertical_force_2;side_force_2;internal_force_2;external_force_2
0;139.432;27.6;64.278;44.182;109.451;31.64;63.242;43.224
1;153.705;30.704;82.718;58.975;123.433;37.516;88.774;45.859
2;156.083;21.453;78.868;68.093;102.271;25.623;69.119;44.238
3;139.829;35.236;77.855;34.861;130.613;14.154;62.026;57.409
4;144.19;15.742;62.252;42.156;115.12;30.861;58.784;42.819
5;155.687;35.236;92.85;54.314;133.258;21.941;84.316;61.056
6;169.96;14.252;84.947;79.036;109.829;31.499;76.819;48.696
7;156.48;26.606;81.3;50.869;130.235;28.596;72.563;48.493
8;146.172;36.043;67.723;40.332;121.544;-10.059;41.56;62.678
9;165.598;28.096;91.229;66.877;128.346;21.162;85.937;53.762
10;163.22;14.314;83.529;74.983;116.631;4.171;66.282;61.664
11;153.705;29.276;81.908;48.235;133.636;32.915;74.387;51.33
12;158.462;37.347;75.829;46.209;115.12;11.747;54.529;45.859
13;165.995;49.142;102.577;58.367;126.834;21.092;82.087;58.017
14;165.202;30.145;90.013;72.957;112.096;12.667;70.942;52.343
15;153.705;33.125;84.542;49.248;137.793;-5.457;61.418;63.285
16;157.273;41.134;79.476;42.358;115.498;10.826;51.489;50.519
17;167.977;34.677;97.106;65.662;121.544;23.074;83.303;50.925
18;160.444;18.039;85.758;73.159;107.184;31.923;72.563;48.088
19;151.722;32.877;85.15;46.006;139.305;9.623;62.026;61.259
20;149.74;41.009;74.613;41.751;117.009;15.074;55.137;47.48
21;166.391;45.045;97.308;64.648;126.456;25.764;87.153;50.722
22;162.427;27.413;86.974;72.551;117.387;21.941;75.603;53.356
23;150.533;35.857;84.745;43.574;137.415;24.773;72.361;56.193
24;151.722;22.695;69.142;47.019;113.23;29.87;58.176;41.806
25;164.409;28.531;94.066;63.838;124.189;23.215;82.493;52.748
26;168.374;41.63;97.308;68.499;113.608;11.605;68.511;56.396
27;156.48;37.285;85.353;48.64;138.171;19.039;71.348;54.977
28;156.876;13.072;68.534;52.288;115.498;3.18;45.005;54.369
29;163.22;41.196;95.89;62.622;130.613;15.428;84.114;55.383
30;164.013;28.841;92.04;66.877;117.387;8.773;64.863;63.083
31;161.634;14.811;72.587;67.283;135.526;4.384;61.216;59.638
32;149.74;34.056;71.573;40.129;117.765;21.87;56.555;49.709
33;164.409;31.635;92.242;65.662;122.677;37.941;88.166;47.277
34;169.563;24.682;89.811;75.591;112.852;32.985;76.414;48.898
35;147.361;42.065;86.569;35.874;141.572;18.897;69.321;63.488
36;162.03;9.285;66.305;59.583;114.364;5.8;51.894;48.493
37;163.22;24.806;95.687;63.433;127.212;38.507;87.153;51.938
38;165.202;37.533;91.432;69.106;109.829;13.375;69.929;51.533
39;153.705;34.677;83.934;48.032;132.881;19.746;69.929;52.14
40;140.225;15.121;49.891;53.706;115.875;-10.625;36.494;63.488
41;157.669;27.351;89.405;65.256;124.945;28.454;87.153;51.735
42;168.77;17.356;81.705;82.683;112.852;6.295;68.713;56.396
43;152.119;33.994;87.379;44.993;135.526;25.41;68.916;56.193
44;155.291;38.712;76.031;45.195;109.451;14.295;51.692;44.035
45;165.995;35.298;93.863;66.472;120.032;27.959;85.33;47.48
46;166.391;6.43;82.11;79.644;110.207;-4.183;56.555;65.312
