;vertical_force_1;side_force_1;internal_force_1;external_force_1;vertical_force_2;side_force_2;internal_force_2;external_force_2
0;116.068;88.237;7.553;90.136;133.421;105.734;33.807;92.787
1;112.66;27.468;46.257;53.257;133.821;62.248;74.537;79.21
2;95.622;53.479;28.02;63.996;146.638;36.193;61.771;84.884
3;96.644;1.15;50.512;35.222;134.622;27.419;98.043;65.431
4;113.001;88.39;3.298;90.542;136.625;126.937;25.904;101.906
5;103.8;0.92;55.578;35.425;138.227;55.869;80.008;80.021
6;103.46;59.31;21.738;72.912;115.396;85.249;37.455;81.642
7;111.638;5.37;58.213;37.248;133.02;29.844;91.153;63.202
8;126.291;139.875;3.794;103.713;124.208;100.073;18.812;90.963
9;105.163;0.996;56.592;38.667;147.84;15.797;92.167;73.739
10;103.119;57.392;31.059;63.591;129.415;22.446;63.595;72.321
11;102.096;1.227;50.918;38.261;152.646;44.279;89.735;77.994
12;127.654;108.033;16.875;90.744;122.206;63.775;33.199;79.008
13;110.957;1.533;56.389;41.504;137.025;13.133;94.801;60.77
14;102.096;44.348;33.694;58.728;135.423;23.973;64.811;74.347
15;109.253;7.979;45.447;46.57;139.028;30.442;91.559;68.876
16;121.18;112.099;9.782;91.758;119.001;86.417;23.878;84.276
17;106.867;2.377;54.16;38.261;132.62;15.828;91.356;63.202
18;114.023;107.572;4.605;97.229;131.418;127.476;18.204;97.65
19;99.029;1.689;55.578;30.967;149.442;15.618;88.114;77.792
20;130.04;134.811;2.285;105.537;117.8;103.308;13.949;88.734
21;110.275;2.147;57.807;40.085;133.821;16.367;88.722;64.418
22;105.845;78.569;21.941;72.912;137.827;40.954;48.194;80.629
23;94.94;2.071;51.728;32.385;161.859;66.92;85.682;82.858
24;117.772;113.097;7.756;91.15;129.816;116.066;23.675;96.637
25;115.387;4.296;56.997;43.327;131.017;28.766;93.18;60.162
26;107.208;100.283;7.351;85.476;137.025;91.089;33.807;95.219
27;96.985;1.84;53.349;30.561;159.456;71.322;87.506;82.858
28;127.314;131.128;2.285;103.511;121.004;119.929;15.773;92.382
29;108.571;4.142;56.186;39.072;137.426;31.372;92.369;61.581
30;114.023;107.649;8.567;91.352;129.015;101.601;30.97;93.8
31;101.074;1.764;54.97;32.79;151.845;9.719;92.977;72.928
32;115.727;113.173;2.285;94.797;130.617;112.831;22.257;96.637
33;106.867;6.137;53.755;40.49;139.829;28.766;96.827;63.405
34;95.281;39.591;37.746;57.107;139.429;24.513;65.216;77.792
35;121.521;5.907;53.552;46.772;145.437;4.477;90.545;68.47
36;116.409;104.657;10.188;88.718;124.609;94.143;27.931;88.532
37;104.141;3.912;52.741;39.883;134.622;19.512;92.572;63.202
38;110.957;112.713;1.272;93.784;133.821;113.46;24.081;97.65
39;104.823;4.603;54.565;37.654;136.224;9.449;91.964;71.713
40;123.224;93.531;20.32;86.286;124.609;86.417;33.605;85.087
41;111.638;7.518;53.755;44.543;129.015;28.856;97.435;60.77
42;104.141;91.843;8.972;82.842;143.835;96.12;28.336;96.434
43;101.756;3.068;55.173;34.209;143.835;12.774;95.814;71.51
44;124.247;116.243;7.351;95.202;126.211;105.644;23.675;90.761
45;105.845;3.605;55.173;38.464;137.827;22.387;93.99;64.823
46;111.638;101.664;6.54;90.339;137.827;98.815;25.702;95.219
47;105.504;1.303;56.794;35.425;151.445;36.103;93.382;77.184
48;123.565;84.554;27.817;78.789;127.012;59.014;42.318;81.237
49;113.683;6.291;53.755;44.543;131.017;28.047;94.801;61.581
50;103.8;99.669;8.364;84.868;141.431;96.03;35.023;97.448
51;101.415;1.15;51.526;36.235;146.638;15.469;96.827;71.51
52;127.314;123.225;9.175;97.431;123.808;97.647;21.649;89.342
53;115.387;2.071;57.807;42.314;137.426;19.422;93.585;65.431
54;104.482;84.861;12.822;80.41;139.028;75.366;36.239;91.774
55;105.845;2.071;54.97;36.64;143.835;10.227;91.964;73.536
56;122.543;107.265;15.051;88.11;129.816;73.569;31.983;85.492
57;111.979;3.528;55.984;42.314;130.617;26.969;91.964;63.202
58;110.957;113.404;7.553;91.96;128.614;89.022;25.904;91.166
59;105.163;4.065;55.173;37.248;136.625;28.946;96.017;63.607
60;114.364;100.13;12.011;86.084;128.214;109.417;24.891;96.637
61;116.068;5.216;55.578;45.151;126.211;20.86;92.977;59.554
62;107.89;92.84;10.998;83.247;135.423;90.55;35.428;92.99
63;109.253;2.071;56.794;36.64;141.031;15.618;92.369;73.131
64;125.61;111.178;16.064;89.326;125.41;48.232;35.834;78.197
65;112.32;6.214;54.565;44.746;139.829;29.844;94.801;64.012
66;119.476;115.168;6.54;96.823;124.208;89.022;24.081;88.734
67;100.733;1.84;55.173;35.222;147.84;14.66;93.18;71.915
68;119.817;106.652;12.619;91.555;125.41;101.601;26.512;90.355
69;115.387;8.055;55.984;44.948;130.617;26.52;93.99;60.162
70;108.571;87.853;18.091;80.207;139.429;94.682;33.605;93.597
71;117.431;6.904;57.402;44.543;129.415;34.337;98.246;58.339
72;122.543;100.897;21.13;86.489;123.407;79.409;30.16;84.074
73;117.772;5.6;56.389;46.164;128.214;30.653;94.193;57.123
74;112.66;104.887;11.809;88.515;137.827;84.889;31.173;94.205
