;vertical_force_1;side_force_1;internal_force_1;external_force_1;vertical_force_2;side_force_2;internal_force_2;external_force_2
0;44.3;34.624;2.913;164.271;76.918;26.873;8.725;51.211
1;34.089;7.223;62.083;110.572;87.745;4.676;50.468;53.845
2;4.968;1.207;16.135;15.873;97.769;38.666;5.888;85.456
3;45.057;36.128;1.9;164.068;87.745;2.083;38.513;41.281
4;28.794;9.643;58.03;100.238;98.571;41.012;10.728;81.809
5;42.031;38.22;18.972;150.086;117.819;2.762;60.803;73.703
6;29.551;4.019;50.33;94.767;114.611;43.481;7.307;104.909
7;43.166;30.438;10.208;146.642;94.16;1.96;40.134;50.4
8;24.634;9.446;66.135;94.159;90.151;37.678;7.486;71.474
9;48.082;38.09;12.285;156.368;114.21;2.515;61.006;72.893
10;23.121;2.645;59.246;85.04;112.205;39.16;16.02;94.777
11;48.082;30.765;13.45;153.531;101.779;4.429;47.429;50.197
12;32.198;6.569;68.972;94.969;86.542;19.958;17.033;46.955
13;44.3;30.373;12.031;139.347;103.383;2.268;55.332;69.853
14;28.794;4.999;63.096;93.348;110.2;32.43;25.747;84.848
15;46.191;29.523;14.666;149.478;96.967;5.232;43.579;51.616
16;28.794;6.504;65.325;92.132;90.952;40.086;8.094;74.109
17;45.813;37.763;8.03;156.368;110.2;2.701;58.979;72.893
18;34.089;2.057;60.259;94.361;113.408;40.703;18.249;92.143
19;44.3;32.466;12.437;154.544;99.774;5.943;41.552;53.237
20;26.525;8.335;66.338;91.93;96.165;35.764;11.562;61.14
21;43.166;34.362;5.75;146.439;114.21;2.115;58.169;76.743
22;26.525;1.54;66.946;84.027;122.631;56.015;3.051;117.27
23;39.006;33.054;3.926;149.681;94.962;2.886;49.253;44.321
24;23.878;12.455;64.717;102.467;98.571;38.851;3.433;80.39
25;44.679;37.566;12.082;151.302;115.413;3.627;64.045;73.298
26;34.089;3.43;53.572;97.806;125.438;44.346;14.399;110.583
27;42.409;29.85;10.816;144.007;97.769;6.158;50.266;46.145
28;31.442;10.362;64.514;102.061;94.16;37.554;4.649;74.919
29;51.864;39.659;11.069;161.029;109.398;2.886;64.45;66.003
30;29.551;6.438;61.88;100.44;111.804;34.653;24.328;87.28
31;45.435;30.308;18.921;148.263;104.987;2.021;47.429;53.44
32;32.198;6.307;64.514;90.916;101.378;29.713;19.06;57.492
33;44.3;31.812;8.181;141.17;121.428;6.622;58.169;82.214
34;29.929;2.063;60.462;80.987;117.418;40.209;9.941;108.962
35;43.166;31.223;10.816;150.086;98.17;2.392;44.389;53.237
36;26.525;11.997;65.122;100.035;96.967;36.567;3.254;76.135
37;48.082;38.024;9.448;154.95;123.834;6.252;62.829;80.796
38;37.493;1.932;54.585;91.93;118.22;44.778;11.562;106.733
39;39.762;33.316;8.789;150.897;98.571;3.503;47.632;52.224
40;28.416;9.381;65.528;95.172;96.967;43.543;6.472;81.606
41;47.704;42.34;15.73;162.852;116.616;3.75;65.058;74.514
42;24.634;4.28;60.056;88.485;120.626;42.123;18.452;103.086
43;43.922;29.457;14.868;145.02;100.576;2.145;47.226;51.616
44;29.929;9.381;64.92;94.361;98.571;11.068;38.715;38.85
45;42.409;24.291;22.163;124.757;126.641;7.363;58.777;85.456
46;28.416;2.194;61.677;79.164;125.438;49.841;13.183;110.38
