;vertical_force_1;side_force_1;internal_force_1;external_force_1;vertical_force_2;side_force_2;internal_force_2;external_force_2
0;141.163;69.127;3.893;48.11;119.601;31.241;4.367;75.801
1;123.994;5.853;54.669;38.384;130.981;-14.713;73.243;45.203
2;139.167;63.313;6.729;77.087;123.272;42.053;1.915;96.065
3;116.807;-2.597;27.314;12.446;135.753;-24.302;59.058;33.45
4;141.563;67.504;20.509;55.608;125.108;39.286;12.878;72.761
5;125.591;6.8;47.577;50.947;130.614;-8.405;67.569;49.458
6;130.383;46.886;13.129;55.203;124.374;25.448;16.099;82.893
7;131.181;1.459;23.666;27.441;125.475;-24.109;60.274;20.886
8;138.368;66.288;24.764;57.026;125.108;31.434;13.688;75.396
9;130.383;4.298;46.767;53.987;126.576;-15.549;69.393;45.203
10;141.563;83.864;33.883;104.646;119.601;52.029;22.199;113.086
11;118.404;-3.543;41.295;1.333;136.487;-21.213;56.019;40.947
12;163.922;115.771;42.191;89.853;108.222;63.035;48.947;86.946
13;127.188;1.662;67.436;35.142;131.715;-10.079;57.842;60.198
14;130.782;41.411;17.79;51.352;129.88;23.389;15.694;87.351
15;124.793;3.284;19.816;27.441;127.31;-20.634;60.071;22.507
16;142.76;70.546;24.764;63.308;121.07;39.35;20.578;76.409
17;129.983;1.73;50.009;52.366;126.209;-22.565;72.837;42.771
18;135.973;43.033;8.874;65.334;124.741;25.191;17.72;82.083
19;125.192;3.149;21.842;25.82;136.12;-16.579;57.234;31.018
20;147.552;61.218;13.822;55.81;116.298;26.478;3.759;57.361
21;133.976;3.893;47.375;56.013;128.411;-13.426;68.987;45.608
22;134.775;49.861;11.71;60.674;129.88;28.023;15.289;88.77
23;125.192;2.676;23.463;23.591;129.88;-23.852;60.882;26.763
24;149.947;91.976;42.394;83.166;112.26;42.246;26.049;71.951
25;120.401;-1.042;55.683;39.6;135.019;3.244;60.477;60.4
26;125.591;37.422;16.168;48.921;134.652;33.364;12.654;94.038
27;126.39;3.622;21.437;27.036;126.209;-17.866;58.653;23.115
28;140.764;67.437;20.711;57.837;122.171;36.84;17.336;76.611
29;136.372;6.259;49.806;55.203;121.07;-8.019;65.137;45.405
30;149.548;95.491;37.53;114.98;115.197;58.722;29.697;114.302
31;120.8;-1.65;45.348;4.778;136.854;-21.728;53.384;41.555
32;153.541;80.01;14.835;59.255;112.994;47.009;26.252;74.382
33;131.98;4.704;57.709;44.868;125.108;-16.901;64.327;46.621
34;131.581;44.182;15.561;52.974;131.348;26.864;19.544;84.717
35;122.796;3.487;19.613;23.186;130.614;-24.302;60.679;25.547
36;145.156;55.336;7.337;46.287;124.006;30.146;4.367;65.264
37;135.973;5.245;45.348;58.242;125.475;-14.713;71.622;41.15
38;150.746;97.654;36.112;112.954;118.867;57.628;29.494;119.165
39;118.804;-3.34;45.956;7.21;137.588;-20.119;55.208;43.379
40;153.94;79.132;24.764;67.563;108.222;49.648;40.639;81.475
