;vertical_force_1;side_force_1;internal_force_1;external_force_1;vertical_force_2;side_force_2;internal_force_2;external_force_2
0;108.666;75.965;5.909;78.096;145.807;98.423;36.187;106.195
1;118.89;36.22;42.587;56.211;141.001;60.508;70.028;78.637
2;104.577;58.548;24.957;62.695;154.218;34.003;61.112;90.592
3;103.555;1.846;53.934;26.423;141.401;24.666;98.397;57.765
4;118.208;89.853;10.504;96.333;135.794;108.306;31.527;102.751
5;105.599;4.599;62.242;23.587;158.224;64.102;84.618;84.311
6;111.733;53.1;22.526;78.096;145.006;93.661;46.725;100.522
7;113.778;6.526;59.203;31.287;135.794;27.272;96.168;54.726
8;128.431;117.015;1.249;95.32;140.2;62.485;36.795;94.645
9;110.03;4.378;57.582;32.908;143.804;15.232;100.018;62.831
10;113.097;62.385;26.781;70.193;139.398;31.308;62.53;88.363
11;103.896;2.613;52.111;27.639;150.213;35.8;92.723;72.152
12;127.75;96.605;10.165;87.214;137.396;55.477;41.456;90.998
13;111.393;1.155;57.379;32.097;144.605;24.576;102.044;61.413
14;107.644;45.428;36.71;53.172;151.815;35.621;63.341;93.632
15;112.415;9.212;49.476;36.961;132.99;12.896;101.639;56.549
16;131.498;94.994;15.231;83.77;129.385;49.726;45.711;90.187
17;116.163;2.92;57.379;32.3;143.804;19.186;104.476;64.047
18;112.415;97.449;7.87;101.196;145.006;121.424;26.056;114.706
19;111.052;1.462;61.837;24.6;155.82;6.151;101.234;74.179
20;139.677;119.624;6.517;100.386;129.385;69.582;35.782;97.482
21;116.504;3.534;61.027;33.313;141.401;17.928;102.45;65.871
22;110.37;69.981;21.107;73.638;149.812;41.191;57.464;95.05
23;100.147;1.999;50.692;25.41;165.433;62.574;93.534;85.729
24;129.113;108.729;4.694;93.699;141.401;103.904;36.187;107.614
25;116.504;4.378;61.027;35.947;133.39;22.69;103.058;59.589
26;113.437;81.797;14.015;81.743;157.022;63.383;51.993;105.588
27;105.599;2.229;55.15;24.802;157.423;47.75;96.776;82.284
28;135.247;128.908;6.654;104.236;143.804;115.673;26.866;114.706
29;112.074;4.148;61.837;30.679;141.001;26.194;105.692;65.668
30;115.482;95.455;6.72;91.065;151.815;95.997;45.914;112.275
31;109.348;3.15;56.974;26.626;149.011;10.56;103.26;69.316
32;128.772;107.501;1.654;94.509;146.608;103.365;35.58;111.261
33;113.778;3.61;60.621;30.881;145.807;25.116;106.097;70.126
34;118.89;61.08;31.036;71.814;147.81;28.613;69.825;93.835
35;112.756;3.304;54.745;30.679;156.221;23.941;96.371;76.61
36;125.705;97.449;6.315;87.62;147.81;91.415;42.672;108.222
37;112.756;3.687;60.013;31.895;135.393;17.119;102.45;64.25
38;120.594;109.649;2.196;101.602;149.011;105.072;35.782;113.085
39;112.756;4.301;59.406;27.842;142.603;6.338;99.41;71.95
40;128.431;92.616;14.623;84.175;128.985;79.106;43.888;100.927
41;118.549;6.603;59.0;36.555;135.393;29.159;105.489;61.21
42;114.8;88.472;11.381;87.62;147.81;70.75;45.711;105.993
43;108.326;2.306;57.379;25.208;151.014;21.065;101.842;78.637
44;132.18;115.174;2.465;95.523;140.2;96.626;38.011;108.019
45;118.549;4.685;59.608;32.705;141.401;22.151;105.692;67.289
46;120.594;94.764;8.341;94.104;148.611;69.852;46.725;107.614
47;107.644;1.223;57.379;24.6;166.234;72.997;96.371;89.174
48;131.839;87.858;20.094;78.501;143.003;58.352;49.561;101.535
49;124.683;5.375;60.621;38.582;131.788;28.709;106.097;60.805
50;113.437;104.508;3.412;95.725;157.423;95.728;39.43;117.543
51;107.644;1.769;60.419;25.41;149.011;7.955;104.679;78.232
52;133.543;123.691;1.654;98.157;142.603;91.595;28.487;109.843
53;121.616;1.616;63.256;34.326;140.2;16.311;108.123;69.923
54;121.957;84.713;14.42;88.025;147.409;61.406;55.641;104.98
55;105.259;1.761;56.569;23.181;159.025;54.848;101.031;89.174
56;133.884;106.043;9.76;89.646;138.998;64.371;43.685;101.94
57;115.141;2.306;60.621;33.11;142.202;3.822;104.273;72.963
58;125.705;112.105;4.491;101.399;143.404;65.36;44.496;106.195
59;110.711;1.616;60.419;25.613;138.998;25.116;105.287;69.923
60;125.705;79.648;28.402;75.462;129.385;78.837;61.922;109.64
61;115.823;1.692;59.608;31.895;142.202;21.162;106.502;71.139
62;127.75;90.928;16.041;90.051;139.799;55.566;61.314;101.13
63;112.074;1.078;59.203;26.018;150.614;22.503;102.247;79.853
64;130.135;106.964;8.341;87.214;144.605;47.301;50.98;101.737
65;113.778;4.071;58.392;34.326;141.001;29.608;109.339;69.113
66;125.705;108.959;4.694;101.602;144.605;66.887;44.698;105.993
67;116.504;2.997;61.432;29.463;142.202;23.948;104.476;72.152
68;138.995;88.012;26.984;78.501;126.982;60.957;60.099;96.064
69;119.912;5.375;58.798;34.529;136.194;28.26;105.489;65.263
70;121.275;85.48;16.852;84.58;149.011;72.997;51.993;106.803
71;113.097;2.46;57.784;32.503;142.603;4.713;103.26;72.355
