;vertical_force_1;side_force_1;internal_force_1;external_force_1;vertical_force_2;side_force_2;internal_force_2;external_force_2
0;128.088;61.962;19.145;48.778;82.97;23.007;5.558;31.946
1;113.315;3.961;45.496;32.77;93.983;-10.138;49.559;29.311
2;117.308;52.971;15.903;59.518;96.185;30.473;9.408;65.989
3;118.106;2.136;13.075;4.603;104.995;-20.565;41.048;5.745
4;125.692;48.577;27.048;38.444;88.844;29.057;23.187;30.122
5;123.297;6.733;40.025;50.197;91.046;5.115;46.317;29.311
6;122.498;59.19;16.105;66.002;95.818;30.409;4.14;61.531
7;119.304;5.11;10.238;9.872;95.451;-14.708;37.401;6.353
8;108.923;38.234;10.634;8.251;120.78;13.418;2.953;36.606
9;132.081;11.465;38.607;56.276;98.755;-24.748;62.933;23.638
10;111.718;24.647;21.383;21.422;113.438;10.2;21.595;59.099
11;109.322;7.206;3.947;8.453;101.691;-25.906;46.925;8.176
12;126.092;63.044;28.669;40.47;97.654;17.601;18.324;36.809
13;128.887;12.479;33.136;60.328;91.046;-21.208;55.841;25.461
14;107.725;22.01;20.167;20.409;110.501;5.308;28.688;50.386
15;122.099;10.383;3.947;19.598;97.286;-23.654;41.859;6.758
16;114.513;43.642;27.048;28.92;99.489;16.765;15.487;36.809
17;130.084;12.749;32.73;59.113;98.388;-23.268;60.502;27.488
18;113.315;32.218;11.656;32.77;106.096;14.769;20.177;64.773
19;120.502;9.234;2.123;16.559;93.983;-26.357;46.114;11.621
20;126.491;58.717;41.03;50.602;95.084;45.212;36.764;53.628
21;123.297;9.842;38.404;50.197;97.654;-20.178;54.828;32.351
22;122.897;59.731;13.268;62.152;104.261;24.616;8.395;77.539
23;113.714;8.896;1.727;10.48;95.084;-23.783;41.251;5.137
24;126.89;53.512;21.576;32.972;94.717;21.592;20.756;33.769
25;118.505;14.304;30.704;53.439;91.78;-17.733;56.651;26.069
26;117.308;54.053;21.374;66.61;103.16;50.296;16.095;85.644
27;123.696;10.654;6.59;14.532;89.578;-20.243;39.225;11.824
28;122.099;54.053;24.008;29.122;105.362;24.488;17.919;41.47
29;125.293;10.992;35.77;52.223;97.654;-22.688;61.515;28.096
30;121.3;63.855;17.929;66.407;99.122;20.948;5.355;70.852
31;114.113;10.248;3.753;10.277;95.084;-19.663;37.401;2.766
32;116.509;51.89;23.603;27.907;100.59;42.573;23.593;45.928
33;122.498;19.442;28.07;57.086;99.856;-13.807;60.299;27.285
34;122.498;69.195;19.753;70.46;107.932;53.836;13.866;85.239
35;113.714;8.085;2.335;6.224;102.426;-18.891;44.291;3.11
