;vertical_force_1;side_force_1;internal_force_1;external_force_1;vertical_force_2;side_force_2;internal_force_2;external_force_2
0;127.326;55.782;1.407;37.766;101.195;19.763;5.834;51.384
1;131.718;11.64;42.16;51.951;97.524;-22.586;61.441;25.65
2;133.714;38.409;22.301;42.224;116.246;24.333;31.046;52.195
3;112.153;10.964;5.46;11.018;101.562;21.887;24.156;9.844
4;109.757;24.146;2.218;2.761;108.537;39.2;12.724;44.09
5;125.728;15.29;32.028;59.651;81.006;-8.362;59.618;11.06
6;107.761;43.074;5.663;46.682;107.069;48.919;7.455;78.943
7;110.955;6.908;2.24;8.181;104.866;-18.209;45.838;3.125
8;120.937;50.712;21.468;28.648;104.132;23.432;13.129;40.037
9;141.3;11.978;40.133;61.678;102.664;-24.903;66.507;25.65
10;130.919;47.67;5.888;52.762;115.144;17.124;13.822;69.824
11;118.941;7.313;2.421;15.882;93.12;-23.036;40.772;6.975
12;118.142;61.461;33.829;37.766;99.727;35.338;26.908;50.371
13;132.117;9.409;40.944;53.977;109.271;-21.749;64.886;33.958
14;122.934;37.328;4.042;53.977;119.549;44.285;1.258;84.414
15;120.139;7.989;8.725;12.032;112.575;-19.497;44.217;5.994
16;122.534;66.734;30.992;39.388;101.562;24.59;22.045;45.711
17;132.117;11.234;37.296;56.206;110.739;-24.774;67.723;34.566
18;134.513;51.929;12.147;71.607;114.043;39.329;4.01;82.388
19;108.559;5.961;3.861;5.142;101.562;-23.358;46.041;1.738
20;136.908;85.594;43.961;63.299;97.157;47.052;39.674;55.235
21;129.322;11.302;41.552;52.356;101.195;-19.046;55.97;36.592
22;111.754;22.32;25.341;20.34;120.283;5.218;34.085;54.424
23;115.347;4.136;3.861;8.789;110.005;-29.73;53.539;7.988
24;114.149;42.262;22.076;25.608;113.309;13.778;7.455;41.253
25;127.725;9.274;37.094;55.193;98.993;-16.858;58.604;32.134
26;136.908;70.384;9.715;71.607;107.069;15.451;9.161;67.393
27;114.549;4.339;1.43;11.829;92.385;-11.709;34.288;2.752
28;116.146;48.076;29.371;46.682;111.474;20.986;15.358;49.155
29;121.336;10.828;35.473;53.369;110.739;-22.586;67.115;35.781
30;133.315;59.838;29.169;87.412;107.803;55.805;19.208;91.709
31;114.948;18.264;11.156;10.208;100.094;14.936;22.94;17.544
32;130.121;66.125;44.772;56.814;100.461;55.483;39.877;57.261
33;137.308;8.868;49.049;55.598;104.132;4.96;49.891;38.821
34;138.505;46.116;12.372;53.775;109.638;18.605;8.959;67.19
35;113.351;5.894;3.253;5.952;93.12;-22.135;41.786;5.556
36;121.336;43.074;15.187;26.014;112.208;15.258;3.605;38.01
37;107.362;7.178;33.446;45.061;106.334;-25.933;63.063;32.337
38;138.505;72.412;14.376;76.47;89.816;19.184;4.416;60.098
39;111.354;2.446;8.725;1.9;109.271;-27.928;49.688;3.765
40;124.131;63.286;33.221;44.048;106.702;25.749;22.045;43.076
41;130.121;9.476;39.12;55.598;101.929;-20.333;58.402;33.755
42;124.131;36.111;1.813;55.598;126.157;44.156;9.364;81.577
43;112.952;5.353;6.496;8.181;94.588;-12.996;33.883;5.354
44;117.344;49.428;27.75;33.106;101.562;40.294;21.032;45.305
45;120.538;11.031;36.283;53.167;106.334;-22.071;61.441;33.35
46;116.944;26.917;19.464;29.458;95.689;4.381;27.196;41.658
47;124.531;8.598;3.636;17.3;107.069;-28.25;52.728;6.367
48;113.351;49.969;44.974;46.075;99.36;50.463;41.903;59.693
49;122.135;12.856;34.257;55.396;99.727;-20.526;60.631;30.31
50;118.142;48.211;15.795;62.083;104.132;52.587;19.613;89.48
51;124.93;10.288;5.685;15.071;112.942;-23.487;47.865;2.517
52;118.541;53.619;24.103;26.216;109.638;18.734;16.979;46.521
53;115.347;12.248;30.001;50.735;98.259;-20.784;58.199;32.945
54;115.347;31.379;12.98;33.916;105.967;13.971;16.456;60.503
55;104.167;2.649;2.421;2.964;112.942;-16.858;48.675;6.196
56;136.908;60.582;42.34;59.854;114.41;43.319;32.582;65.569
57;134.912;8.327;34.459;44.251;95.322;-4.887;52.12;28.689
58;138.905;62.137;28.358;77.078;112.575;45.057;20.019;84.212
59;130.919;7.11;15.817;13.045;91.651;-9.263;33.68;5.759
60;142.099;77.009;39.098;58.03;119.182;50.206;28.327;59.895
61;125.728;8.192;36.283;35.943;96.056;-7.783;48.067;27.271
62;128.923;59.095;16.605;60.259;117.714;40.938;12.318;81.78
63;130.52;7.381;15.006;13.855;90.183;-15.184;37.328;9.407
64;133.315;65.584;36.463;50.33;107.436;41.71;29.542;52.6
65;134.912;11.572;35.27;43.44;105.6;-12.224;58.199;26.258
66;127.326;56.256;16.605;59.043;109.271;38.814;11.508;74.89
67;135.311;6.975;20.477;13.247;93.854;-13.382;36.72;6.772
68;134.113;61.326;27.953;40.603;110.739;35.467;21.234;50.169
69;135.71;10.558;35.067;41.819;92.385;-10.55;55.16;21.192
70;135.71;59.771;18.024;66.743;122.119;46.666;14.345;87.251
71;132.117;8.53;16.627;15.071;100.094;-17.566;41.988;4.746
72;132.516;75.657;45.177;58.435;114.41;50.914;35.216;62.732
73;130.52;8.733;35.067;39.185;112.208;-16.15;61.441;31.323
74;132.117;62.137;20.05;65.528;102.297;41.71;18.803;74.688
75;130.52;3.73;22.301;8.181;101.195;-19.046;37.328;3.125
76;142.498;78.158;41.732;58.03;116.613;52.716;32.987;64.353
77;142.498;10.288;39.12;44.656;98.626;-10.036;55.16;25.042
78;130.919;63.962;18.226;63.907;115.878;43.834;10.089;77.525
79;136.11;6.57;19.059;12.234;98.626;-17.244;38.746;6.975
80;142.498;68.964;33.221;49.519;114.043;44.799;26.503;55.64
81;138.905;9.003;40.538;41.009;94.588;-11.773;53.336;24.636
82;135.71;57.134;6.879;54.991;118.448;36.947;2.271;72.459
83;136.11;8.124;15.006;12.032;93.487;-18.016;38.949;10.014
84;136.509;68.491;42.745;55.396;113.676;49.82;34.406;65.164
85;123.732;3.663;40.944;28.85;99.727;4.381;48.27;35.174
86;142.498;70.992;29.776;80.725;116.246;57.993;32.379;96.572
87;125.329;5.826;23.72;4.331;87.613;-6.496;30.843;3.935
88;150.883;77.685;35.856;61.07;105.233;52.008;42.916;62.732
89;140.103;8.665;43.578;40.806;92.752;-4.887;48.878;26.258
90;131.318;53.281;8.297;56.206;109.271;34.695;4.821;65.772
