;vertical_force_1;side_force_1;internal_force_1;external_force_1;vertical_force_2;side_force_2;internal_force_2;external_force_2
0;176.261;21.971;88.359;68.588;129.174;-16.042;43.939;44.364
1;141.521;9.765;73.971;56.227;182.342;-15.08;57.111;58.549
2;170.54;-10.162;69.716;78.72;123.808;-5.029;43.534;39.501
3;166.044;4.347;84.914;59.47;165.27;-7.595;51.234;56.522
4;169.313;-10.474;78.632;78.517;132.101;-11.124;45.155;45.175
5;164.818;15.619;86.13;55.012;142.344;-14.011;42.318;46.593
6;194.653;20.601;83.293;81.962;120.394;5.342;41.102;34.84
7;175.853;23.216;92.817;54.606;196.0;-11.017;55.084;63.615
8;180.348;-18.631;76.606;81.962;136.003;-10.589;45.966;41.933
9;169.722;9.89;83.495;64.333;126.735;-5.243;43.129;46.593
10;168.905;-21.122;65.866;80.341;144.783;-19.677;38.266;50.443
11;180.757;21.286;90.385;60.888;192.098;-17.967;54.882;59.562
12;155.826;-14.957;57.963;73.857;122.345;-18.501;27.323;46.188
13;152.965;38.224;79.645;58.051;170.636;19.242;53.261;44.769
14;150.922;20.787;77.416;58.254;158.929;10.795;52.45;46.796
15;139.069;19.542;69.108;52.985;170.636;21.915;55.895;46.593
16;158.278;16.864;69.716;60.483;142.832;15.714;46.776;38.69
17;137.843;23.092;74.985;58.051;183.318;-12.193;51.032;49.025
18;159.504;21.472;78.632;62.712;153.563;8.657;50.829;44.567
19;135.8;18.047;72.35;49.743;159.417;10.688;48.6;48.214
20;160.731;6.278;66.677;66.765;148.198;13.361;47.384;37.88
21;120.677;12.194;65.663;56.025;150.636;27.689;54.679;40.717
22;156.235;26.454;77.619;57.646;137.466;10.902;47.992;42.743
23;147.652;26.205;76.403;54.606;180.391;12.827;55.895;51.051
24;151.739;5.406;67.487;63.32;149.661;14.858;51.234;39.704
25;122.312;20.601;70.121;59.875;192.586;47.79;70.687;58.549
26;163.183;40.59;84.914;56.835;153.563;-9.948;52.045;45.377
27;139.478;23.216;74.782;50.756;171.611;9.94;51.64;49.633
28;149.287;-3.624;59.179;63.522;135.027;17.211;47.587;34.435
29;136.208;26.766;76.403;54.404;171.611;11.33;51.032;50.038
30;159.096;28.696;80.659;59.267;153.075;-7.061;51.032;46.998
31;142.339;19.417;74.579;53.188;162.831;-9.627;49.613;47.606
32;153.374;-4.869;64.042;64.941;136.491;25.871;50.424;34.435
33;134.573;23.154;74.985;55.012;167.709;37.846;62.582;44.769
34;156.644;15.93;80.051;60.888;138.442;34.425;58.732;42.54
35;143.974;-16.576;67.892;68.183;145.271;43.192;61.771;38.69
36;145.2;10.575;65.663;56.025;154.051;12.827;49.613;44.364
37;139.887;22.905;77.822;54.404;176.001;-14.331;49.613;52.267
38;162.365;-6.862;71.54;73.249;152.588;17.745;56.908;41.325
39;142.748;15.121;70.932;53.593;154.051;-7.595;45.966;47.201
40;146.017;-4.558;58.571;63.32;144.295;28.544;53.666;37.88
41;131.712;36.667;77.214;44.474;166.246;9.833;50.424;51.659
42;154.6;15.681;72.35;66.359;148.685;15.5;53.463;39.906
43;137.026;15.743;70.729;52.985;158.929;16.997;50.829;48.417
44;162.365;26.89;75.795;56.43;152.588;11.971;47.789;42.946
45;130.895;35.92;78.835;46.096;174.05;19.67;56.908;51.456
46;163.183;18.172;73.769;70.209;145.759;23.733;57.313;38.69
47;130.078;25.645;72.553;46.703;178.44;13.789;54.476;52.875
48;159.096;41.524;82.685;48.122;156.49;-11.765;45.155;46.593
49;123.947;20.289;70.324;53.998;177.952;19.67;57.719;46.796
50;153.374;-11.283;71.945;67.575;155.027;-18.501;45.56;49.633
51;155.826;38.722;82.482;52.58;161.368;9.726;49.816;45.783
52;148.878;-19.254;50.263;76.896;142.344;-24.703;29.552;55.712
53;131.712;33.118;72.958;53.188;181.367;8.336;57.921;50.646
54;158.687;20.85;79.24;63.32;138.93;10.047;49.208;42.54
55;146.426;-28.782;52.087;83.178;145.759;-17.432;38.671;51.862
56;143.974;12.194;58.774;61.699;130.637;-18.929;32.794;49.633
57;151.33;26.454;74.782;61.293;166.733;30.469;61.366;43.351
58;159.913;4.846;70.527;71.425;138.93;25.55;57.516;39.298
59;132.121;23.029;72.958;47.717;169.172;19.135;55.49;50.443
60;159.504;22.593;74.377;57.241;133.076;21.808;48.397;38.893
61;157.052;24.524;80.051;63.725;166.733;34.104;61.366;45.985
62;165.635;10.824;72.958;73.654;144.295;-11.658;47.182;51.254
63;167.679;37.228;85.117;55.012;168.684;16.676;53.666;50.241
64;150.104;25.52;73.161;51.769;139.905;-13.797;38.671;43.756
65;142.339;-10.1;67.487;68.386;154.539;46.614;65.621;36.867
