;vertical_force_1;side_force_1;internal_force_1;external_force_1;vertical_force_2;side_force_2;internal_force_2;external_force_2
0;132.644;39.518;90.087;48.451;89.718;6.49;63.912;57.148
1;136.609;24.929;92.721;71.957;91.985;33.605;96.334;45.598
2;137.005;29.523;93.329;64.662;93.875;13.003;78.705;58.769
3;125.904;26.791;74.281;44.601;113.903;29.216;83.163;45.8
4;135.023;22.818;70.836;49.261;90.852;10.738;59.049;38.1
5;127.49;25.425;88.871;66.08;93.119;8.26;80.731;58.364
6;140.97;32.689;95.152;69.525;88.962;11.092;78.705;53.703
7;129.076;31.758;82.184;43.79;102.188;29.074;73.639;45.8
8;128.283;23.439;65.77;48.046;97.654;9.818;64.52;41.95
9;119.165;19.776;90.694;56.759;101.433;12.295;86.608;62.011
10;143.349;26.481;95.152;73.78;99.921;6.915;84.176;58.769
11;129.076;5.994;77.32;49.464;112.769;12.579;74.247;53.095
12;125.508;34.241;70.633;44.195;91.985;9.464;59.454;37.087
13;125.508;24.432;94.747;62.027;98.787;-9.651;81.947;60.187
14;146.52;23.935;95.963;74.591;98.787;8.473;85.189;56.945
15;131.455;19.59;79.549;51.693;108.235;21.287;78.097;44.584
16;133.834;19.341;65.365;56.151;100.299;9.251;68.776;39.113
17;119.958;23.873;91.91;57.164;99.921;4.791;81.744;61.809
18;133.437;16.61;85.223;73.578;91.607;5.853;77.489;56.54
19;122.733;20.583;76.105;45.006;105.967;15.694;72.626;47.624
20;138.988;40.201;82.386;46.424;86.695;5.145;51.957;38.911
21;126.301;26.108;89.884;63.243;95.764;15.835;92.079;53.298
22;137.005;6.18;86.642;73.983;94.253;10.455;81.744;56.54
23;131.058;25.363;81.778;45.817;117.682;-11.704;75.26;54.514
24;132.248;16.361;65.77;53.517;92.363;-7.74;56.82;39.316
25;119.561;-3.07;82.589;68.107;92.741;-5.616;80.731;55.729
26;135.023;30.516;92.518;66.485;95.386;5.357;77.489;59.174
27;127.49;16.61;76.51;52.301;110.502;-14.253;68.37;49.448
28;128.283;18.907;70.836;45.411;94.253;16.402;61.683;40.329
29;124.715;20.024;91.505;62.027;104.834;13.57;91.471;58.769
30;132.248;20.459;91.505;67.904;94.63;6.207;76.881;59.377
31;126.697;10.401;73.876;48.653;113.903;16.472;79.718;48.84
32;123.922;-1.58;56.651;54.935;91.607;6.915;60.67;35.871
33;112.425;3.076;82.184;57.569;109.368;-8.165;84.784;68.09
34;137.798;15.741;86.439;76.617;96.52;7.765;82.352;54.108
35;120.75;16.423;75.294;41.966;119.949;7.34;74.449;57.553
36;130.662;19.962;69.418;48.248;90.096;-8.306;55.199;41.14
37;123.526;29.895;92.113;60.406;97.654;6.49;85.595;54.716
38;138.988;-8.472;88.263;73.578;99.543;-5.616;78.502;65.861
39;110.443;26.729;75.902;32.645;121.083;-9.014;72.22;61.403
40;127.887;-5.554;59.488;60.609;88.584;7.198;61.683;31.413
41;125.904;-16.729;79.347;78.036;83.294;32.826;91.066;37.087
42;130.266;29.15;92.113;62.433;105.589;-11.067;81.947;64.038
43;120.75;11.333;79.347;41.764;122.595;9.888;77.692;54.919
44;121.543;7.484;57.057;57.367;92.741;9.534;65.939;32.629
45;110.839;26.605;89.073;51.896;111.636;-6.89;86.608;67.077
46;122.733;9.843;81.576;68.309;88.962;13.428;77.894;52.69
47;111.632;10.65;68.404;44.398;122.595;6.703;77.286;54.108
48;123.922;6.366;62.933;54.53;88.962;13.428;62.089;31.21
49;112.028;25.239;88.06;55.138;104.834;-3.846;84.379;62.822
50;140.573;8.787;91.708;76.617;95.764;7.623;81.947;55.527
51;117.182;14.189;73.876;45.006;109.746;8.402;71.41;46.611
52;123.526;18.907;68.404;47.438;95.008;12.649;62.089;40.734
53;114.407;15.306;82.792;64.459;104.078;8.402;87.824;56.135
54;125.508;19.217;90.492;60.609;99.543;3.517;76.071;64.646
55;109.65;19.341;71.647;33.861;127.507;-19.987;73.234;64.443
56;122.733;15.306;64.352;50.072;95.008;24.26;69.789;33.845
57;115.596;22.011;89.073;58.988;110.124;7.198;90.255;59.377
58;129.869;14.809;84.21;70.133;88.584;11.234;78.502;50.461
59;123.526;22.818;75.091;46.222;116.17;10.526;78.3;48.637
60;121.543;12.078;62.325;46.627;88.962;10.596;59.252;38.505
61;117.579;14.251;84.21;60.812;96.142;9.039;82.96;55.527
62;137.798;-33.118;49.762;111.673;90.096;-26.217;52.565;76.196
63;116.786;3.883;71.849;43.993;119.193;7.269;71.815;57.351
64;125.112;22.011;62.731;50.882;90.474;8.119;62.697;31.818
65;113.614;7.98;85.223;58.38;102.944;8.331;86.81;59.782
66;131.058;2.703;78.536;76.415;94.63;-4.483;82.758;50.258
67;108.064;10.774;71.039;39.737;117.304;10.384;73.639;54.716
68;131.058;7.422;63.136;57.975;91.985;7.127;62.899;34.858
69;118.372;29.585;94.545;53.314;101.81;11.871;86.0;58.566
70;134.627;5.373;81.576;78.238;92.741;20.791;89.039;47.016
71;123.129;11.519;76.915;46.019;116.926;9.605;77.084;52.285
72;125.904;16.548;64.149;53.922;86.317;-11.35;57.225;33.237
73;115.2;10.526;87.655;57.569;96.52;11.375;86.202;55.527
74;129.473;11.209;83.4;74.591;92.363;17.322;86.0;49.65
75;117.579;15.492;74.078;45.817;121.083;20.225;77.692;50.461
76;125.112;17.851;67.796;48.653;87.828;14.065;57.631;34.453
77;114.407;18.348;82.994;63.041;97.654;15.623;88.431;52.69
78;129.869;25.674;88.465;67.701;91.229;-5.262;74.855;57.959
79;119.561;16.61;73.876;45.209;118.816;12.933;74.652;53.703
80;126.301;24.432;68.607;49.667;88.962;8.119;58.441;32.629
81;113.614;17.851;87.655;56.151;102.566;5.995;86.608;58.769
82;131.455;22.445;89.681;67.093;97.276;4.012;80.731;58.566
83;116.389;22.445;74.484;41.156;116.926;13.853;79.515;51.677
84;129.473;8.291;67.391;53.314;88.584;20.295;63.912;32.021
85;127.094;7.297;85.426;71.551;98.787;21.357;95.524;43.571
86;134.627;21.204;92.518;69.322;93.875;8.543;79.313;56.945
87;115.2;21.204;76.105;40.751;113.147;9.322;72.423;50.258
88;118.768;14.375;61.92;45.817;90.852;-8.023;54.794;41.95
89;117.182;22.197;82.589;63.649;107.857;10.384;92.282;55.527
90;131.851;16.175;85.629;71.957;96.898;-5.05;80.123;56.945
91;114.011;16.486;70.633;42.777;122.217;5.074;75.665;56.54
92;122.733;20.583;59.691;53.517;95.764;6.561;67.965;30.603
93;116.786;10.588;88.871;57.975;104.078;10.101;87.418;59.58
94;134.23;6.739;82.386;76.009;94.63;14.844;89.85;47.219
95;135.816;10.65;84.615;53.922;104.834;22.136;73.031;42.963
96;122.733;31.634;72.255;42.574;85.561;3.517;51.349;38.911
97;113.614;13.94;80.765;62.027;105.589;7.765;88.431;57.351
98;133.041;-7.23;82.184;75.401;93.875;-7.103;70.194;61.201
99;117.182;13.692;67.999;48.248;124.484;20.579;84.176;51.474
100;125.904;32.875;69.823;42.372;96.898;-4.766;60.67;42.558
101;119.958;22.321;89.681;60.204;107.857;9.464;91.066;59.377
102;135.023;-7.106;74.889;82.899;100.677;-16.306;63.304;77.412
103;119.561;23.873;73.47;44.601;116.548;13.499;77.084;53.298
104;121.94;-1.705;54.422;55.34;88.962;17.605;64.926;29.589
105;113.218;19.59;82.184;56.354;108.99;4.933;88.431;64.24
106;135.023;19.279;90.897;71.957;98.409;-5.474;77.692;60.187
107;114.407;21.514;72.66;41.561;119.193;9.039;73.639;55.324
108;129.869;10.712;67.796;55.34;87.073;14.278;62.291;32.021
109;121.94;30.392;93.329;55.948;105.211;-8.518;85.797;61.606
110;140.97;8.912;89.073;78.238;88.584;21.641;83.771;47.016
111;129.076;11.643;76.105;50.275;111.636;12.933;76.273;45.8
112;126.301;27.785;75.497;41.764;96.52;-8.731;56.212;44.382
113;121.94;22.197;86.439;63.851;94.253;13.782;91.674;46.813
114;140.177;19.962;94.545;71.146;99.543;12.154;84.784;57.148
115;128.283;17.044;76.105;50.68;108.99;18.667;76.881;41.545
116;121.543;29.957;67.796;43.993;98.031;7.552;62.494;39.519
117;112.028;11.271;81.373;61.622;97.654;21.853;91.876;48.637
118;124.715;28.53;87.858;61.825;93.119;4.225;75.463;57.756
119;112.028;15.368;72.052;42.372;105.967;14.349;73.031;44.179
120;121.543;16.361;63.541;47.032;98.031;21.074;68.37;36.682
121;119.561;23.128;90.087;57.772;98.409;8.048;86.405;53.703
122;131.058;4.566;85.831;70.133;102.944;6.703;86.405;56.743
123;130.662;-9.217;76.307;54.327;102.566;12.649;73.639;40.937
124;128.283;23.935;66.581;51.49;93.119;7.269;65.331;30.805
125;115.993;12.388;89.276;56.556;92.741;17.11;83.365;51.069
126;124.319;18.286;84.615;65.27;91.607;-12.554;76.881;55.324
127;125.904;9.284;78.942;50.68;104.078;14.419;70.599;40.937
128;119.165;20.707;72.457;37.914;95.008;-6.111;50.944;49.65
129;126.301;-4.809;80.968;77.023;90.852;38.136;96.942;37.087
130;134.23;12.699;87.047;73.375;99.543;-6.89;83.771;57.148
131;121.94;19.155;79.347;39.94;118.816;-11.35;68.573;57.756
132;126.301;34.552;69.62;45.614;87.45;16.685;60.873;31.21
133;114.011;13.133;86.034;58.38;94.253;9.888;85.189;51.879
134;125.112;-9.403;59.083;90.194;89.718;-15.669;49.728;77.412
135;111.632;15.244;63.744;45.411;120.327;12.579;76.071;55.729
136;128.283;20.831;67.391;51.085;91.985;7.906;60.67;34.453
137;114.011;19.714;86.844;56.759;101.055;10.596;86.608;58.364
138;131.455;13.195;85.426;69.322;93.119;9.676;83.163;52.69
139;129.076;16.796;73.876;52.909;109.368;18.172;77.894;43.977
140;118.768;11.457;58.678;49.869;99.921;21.074;71.41;33.034
141;113.614;19.59;91.302;52.301;96.52;11.871;82.96;56.54
142;128.68;28.095;91.91;61.014;95.386;4.933;76.071;62.619
143;128.68;10.339;68.607;58.785;111.258;13.995;70.194;53.298
144;131.455;12.574;63.541;55.543;91.985;29.357;69.181;30.4
145;128.283;5.932;92.113;68.309;90.852;13.428;86.202;49.853
