;vertical_force_1;side_force_1;internal_force_1;external_force_1;vertical_force_2;side_force_2;internal_force_2;external_force_2
0;130.812;51.862;19.419;54.078;86.059;33.223;0.0;63.368
1;117.863;8.971;36.643;37.462;100.479;8.156;0.0;55.87
2;125.019;51.709;18.608;52.66;84.057;32.055;0.0;59.315
3;109.003;5.288;41.304;14.97;95.272;4.602;0.0;46.549
4;135.583;48.103;24.485;48.81;84.858;35.29;0.0;62.355
5;118.544;10.506;36.846;38.881;91.266;12.199;0.0;55.465
6;128.086;43.883;26.916;49.62;90.866;34.93;0.0;63.976
7;110.025;10.429;38.061;19.63;86.059;1.238;0.0;42.496
8;133.538;59.919;22.458;50.431;83.656;35.739;0.0;58.099
9;122.293;10.813;41.304;39.489;96.874;5.101;0.0;57.491
10;130.131;67.055;18.608;57.321;80.852;29.09;0.0;58.504
11;115.477;6.823;42.519;18.212;96.073;18.528;0.0;44.117
12;132.516;69.817;16.987;53.268;84.858;40.141;0.0;61.341
13;115.137;11.963;34.617;38.273;94.07;6.04;0.0;54.654
14;130.812;59.612;22.458;53.268;81.653;30.618;0.0;57.491
15;117.522;12.961;41.709;20.643;96.473;14.036;0.0;43.915
16;141.376;70.431;20.027;56.105;82.455;29.18;0.0;56.883
17;118.204;7.36;40.29;36.044;94.471;6.808;0.0;55.87
18;123.656;54.241;22.864;49.215;87.662;32.774;0.0;61.139
19;112.07;7.053;40.696;18.617;96.874;15.833;0.0;43.104
20;130.812;48.333;24.079;46.176;79.25;26.485;0.0;54.046
21;120.248;12.27;37.251;40.097;100.479;2.765;0.0;55.87
22;129.449;56.543;18.811;56.713;94.471;50.743;0.0;71.473
23;106.277;7.82;38.264;16.996;92.869;7.657;0.0;44.928
24;132.516;58.768;22.458;48.607;82.855;29.809;0.0;55.262
25;110.366;9.892;35.832;36.246;98.877;4.922;0.0;57.694
26;136.605;60.993;26.714;54.484;88.863;24.957;0.0;57.897
27;109.343;7.13;41.304;16.185;97.675;17.18;0.0;45.738
28;136.265;69.97;16.987;56.915;88.062;30.708;0.0;62.152
29;125.019;12.731;39.885;41.11;91.667;4.562;0.0;54.452
30;127.405;57.463;20.432;53.268;84.057;27.204;0.0;56.275
31;118.885;8.741;43.33;21.251;104.484;18.618;0.0;46.346
32;132.857;71.428;19.621;52.66;88.062;37.895;0.0;63.165
33;110.707;10.122;35.022;35.841;98.476;10.352;0.0;54.249
34;126.723;56.389;24.687;50.431;86.059;33.313;0.0;60.531
35;109.684;5.518;42.519;15.375;97.675;11.88;0.0;46.346
36;134.22;49.714;25.903;48.405;84.057;28.192;0.0;56.073
37;117.181;15.186;33.806;40.097;95.272;2.985;0.0;53.236
38;123.997;43.422;25.498;46.378;86.059;29.899;0.0;59.315
39;120.248;11.81;40.493;25.101;88.463;8.825;0.0;42.496
40;144.102;59.612;23.269;55.294;84.057;25.407;0.0;56.073
41;122.634;28.767;30.159;47.189;93.67;26.036;0.0;64.786
42;127.064;47.028;24.282;49.823;86.46;29.719;0.0;59.112
43;111.388;6.439;42.114;16.996;98.877;11.43;0.0;45.536
44;132.516;56.619;22.864;49.013;80.452;30.438;0.0;55.262
45;119.907;13.038;36.238;40.097;100.479;7.477;0.0;55.06
46;130.471;61.146;21.648;53.876;85.659;32.774;0.0;59.112
47;112.41;5.595;43.33;17.604;94.07;9.903;0.0;45.738
48;132.857;55.775;19.621;51.242;80.852;38.794;0.0;60.126
49;117.522;18.025;32.59;42.528;90.866;2.266;0.0;54.654
50;134.561;49.254;25.701;53.876;84.057;32.235;0.0;59.923
51;117.522;11.963;40.088;22.67;94.07;11.251;0.0;43.104
52;140.695;56.313;21.648;54.686;80.051;32.594;0.0;56.883
53;108.662;8.741;36.035;34.017;101.28;13.008;0.0;63.368
54;127.745;44.189;24.89;50.228;81.253;26.664;0.0;56.681
55;117.181;7.743;41.101;21.049;90.465;3.394;0.0;46.752
56;127.064;38.972;26.714;42.731;80.051;43.376;0.0;56.681
57;117.863;8.664;36.238;43.136;84.858;7.976;0.0;48.778
58;119.907;41.811;24.89;50.634;82.455;52.63;0.0;63.57
59;119.226;30.685;27.322;35.233;80.452;41.669;0.0;56.478
60;129.79;49.944;31.78;40.299;69.637;13.008;0.0;45.738
61;130.131;18.485;37.454;50.431;76.046;16.911;0.0;43.509
62;113.092;56.696;23.066;45.973;75.245;11.84;0.0;49.994
63;108.662;10.966;39.075;19.833;87.261;21.493;0.0;38.443
64;116.5;45.571;25.295;36.044;78.449;40.052;0.0;57.491
65;118.204;21.324;32.995;45.973;80.852;15.164;0.0;48.981
66;116.159;56.236;20.635;50.836;78.049;43.106;0.0;63.368
67;120.248;13.575;39.277;25.101;95.672;3.793;0.0;44.117
68;123.656;49.944;29.551;37.26;77.648;35.739;0.0;55.465
69;123.656;14.726;36.643;46.784;85.258;25.087;0.0;41.078
70;119.567;49.484;29.145;45.365;76.446;47.419;0.0;68.231
71;108.321;17.028;32.185;23.683;105.285;9.364;0.0;51.21
72;129.449;55.162;29.348;42.326;68.035;11.57;0.0;43.509
73;119.226;16.644;36.238;44.555;73.643;18.888;0.0;39.051
74;117.522;45.264;24.485;48.202;79.651;27.653;0.0;56.275
75;111.729;10.199;39.277;18.617;81.653;2.765;0.0;39.659
76;122.974;53.474;28.943;37.665;82.855;12.379;0.0;51.007
77;121.611;11.58;37.048;43.947;94.871;27.423;0.0;46.752
78;114.114;49.867;23.877;45.77;80.051;16.781;0.0;54.654
79;111.388;11.503;37.859;21.049;88.463;22.302;0.0;38.241
80;118.885;27.693;36.035;30.167;72.441;31.965;0.0;54.046
81;129.108;59.152;22.864;60.766;87.261;5.101;0.0;56.681
82;115.137;51.479;26.511;45.568;92.869;20.016;0.0;62.355
83;108.662;9.278;38.061;19.022;90.065;32.993;0.0;35.404
84;116.841;44.343;29.348;34.22;73.643;9.863;0.0;46.752
85;122.293;18.409;33.401;47.999;82.054;1.508;0.0;51.007
86;111.047;47.335;25.295;42.123;78.449;12.199;0.0;51.412
87;118.204;11.657;41.304;20.238;92.869;28.052;0.0;39.457
88;125.36;46.108;21.445;44.352;66.033;35.829;0.0;50.196
89;105.936;9.585;35.427;37.462;85.258;18.977;0.0;46.752
90;109.343;32.066;25.903;41.312;72.041;35.469;0.0;52.628
91;121.611;13.728;41.912;23.48;84.858;17.001;0.0;37.228
92;120.93;43.652;30.766;34.423;80.452;12.289;0.0;51.412
93;112.41;19.56;30.159;45.162;80.051;12.868;0.0;46.144
94;117.863;35.98;25.701;48.81;73.643;36.637;0.0;53.844
95;115.818;9.892;41.506;21.657;87.662;16.512;0.0;44.928
96;126.723;40.046;32.793;37.462;78.85;44.544;0.0;57.491
97;118.885;20.097;34.414;45.973;84.457;19.157;0.0;46.954
98;117.863;49.177;24.079;48.81;77.648;30.438;0.0;53.641
99;111.388;10.736;38.872;20.036;83.256;23.29;0.0;38.038
100;132.857;53.781;33.806;45.365;56.019;12.559;0.0;51.817
101;123.315;14.649;57.717;50.431;129.718;41.349;0.0;85.05
102;102.528;40.737;28.943;38.273;85.258;17.051;0.0;61.949
103;106.958;15.877;32.793;21.454;85.258;24.278;0.0;40.065
104;131.494;58.154;28.132;42.326;73.242;11.121;0.0;47.562
