;vertical_force_1;side_force_1;internal_force_1;external_force_1;vertical_force_2;side_force_2;internal_force_2;external_force_2
0;127.007;22.868;77.137;57.325;99.702;0.317;71.538;52.583
1;137.315;26.026;100.643;54.69;121.998;0.388;87.141;72.238
2;146.037;22.342;90.106;74.144;88.743;0.529;72.146;54.812
3;159.517;-5.879;82.203;64.214;105.748;0.317;74.578;46.098
4;133.351;21.947;59.103;59.148;91.388;0.246;69.512;29.279
5;128.99;40.959;100.846;50.03;123.131;0.175;84.304;78.723
6;148.02;28.657;97.198;72.522;97.057;0.317;82.278;57.649
7;145.641;-4.366;70.045;66.443;86.098;0.175;70.727;28.064
8;122.25;34.315;68.626;41.722;111.039;0.317;71.133;50.962
9;137.315;33.065;102.264;55.096;132.579;0.317;92.815;81.762
10;167.843;28.197;104.088;84.275;80.052;0.246;73.97;47.111
11;162.292;27.276;87.877;65.025;97.813;-0.108;71.133;36.777
12;123.836;25.894;69.64;41.722;95.167;-0.108;55.935;45.288
13;152.381;29.841;102.669;71.712;106.126;-0.25;87.546;58.662
14;138.108;29.184;94.159;69.078;103.103;0.458;80.454;65.754
15;131.765;20.961;74.098;50.435;106.504;0.246;66.675;51.772
16;141.28;28.263;77.34;51.448;98.946;0.317;63.433;46.301
17;163.878;26.552;103.48;79.007;118.597;0.246;97.07;61.904
18;141.676;15.566;90.714;74.346;103.859;-0.179;86.33;63.322
19;144.055;36.157;88.485;49.017;113.684;-0.25;76.807;50.962
20;131.765;-10.879;52.618;67.457;97.813;0.317;55.327;50.962
21;150.398;21.947;103.885;66.241;108.772;0.246;87.546;63.93
22;145.244;3.068;88.688;81.439;93.656;-0.25;82.886;55.014
23;151.984;14.514;83.014;57.73;111.039;-0.25;73.362;50.354
24;127.404;-16.733;49.579;66.443;98.568;0.317;55.732;58.054
25;147.623;19.711;97.401;68.875;112.928;-0.108;86.128;65.349
26;143.659;-15.155;73.085;92.786;94.034;0.175;86.128;51.569
27;145.244;21.487;83.824;51.651;112.173;0.175;66.067;55.014
28;136.919;17.408;67.816;54.69;106.504;0.175;68.093;45.085
29;136.522;31.881;103.075;51.854;128.422;-0.179;85.52;83.383
30;142.866;-8.51;79.974;85.491;93.278;-0.25;89.167;45.288
31;142.073;21.355;79.164;54.893;100.836;-0.25;67.891;47.517
32;135.333;-7.853;58.292;60.77;94.412;-0.179;63.635;37.587
33;162.292;31.42;110.572;67.862;121.62;-0.179;87.141;72.036
34;158.328;27.013;100.238;81.641;108.016;-0.25;82.886;64.538
35;128.593;13.724;74.503;51.043;89.877;-0.25;59.988;40.424
36;134.936;25.368;73.287;47.396;95.545;0.388;56.543;47.111
37;175.772;21.882;106.52;85.491;113.684;-0.179;90.788;62.512
38;134.144;35.696;95.172;65.228;105.748;-0.179;78.022;68.794
39;132.161;22.671;75.314;50.232;109.527;-0.179;66.877;54.609
40;136.126;17.408;67.208;56.919;102.347;0.458;67.283;40.424
41;130.972;35.696;97.806;52.664;130.311;0.317;91.802;77.507
42;146.434;19.382;89.701;76.98;95.545;-0.179;84.101;58.256
43;147.623;-5.155;74.908;66.038;88.365;-0.179;61.811;35.561
44;125.818;28.789;68.019;43.748;104.237;0.175;62.622;52.583
45;153.174;30.565;99.63;72.522;117.841;0.175;93.828;62.714
46;148.416;6.686;88.485;85.289;94.412;0.317;55.53;77.507
47;134.936;17.606;72.679;54.488;110.661;0.246;66.269;52.785
48;131.765;33.723;78.353;38.277;113.306;0.317;62.217;60.283
49;132.954;20.895;87.066;62.593;124.643;0.388;102.339;68.186
50;139.694;-4.827;76.124;85.491;92.522;-0.179;88.154;44.68
